target,validation_mode,holdout_group,n,n_folds,ridge_lambda,rmse,mae,r2,scope,n_train,n_test,fold_rmse,fold_mae
best_adaptive_SCNR_improvement_dB,leave_one_case_out,46,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.008458515731062377,0.008458515731062377
best_adaptive_SCNR_improvement_dB,leave_one_case_out,47,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.0038681838802283597,0.0038681838802283597
best_adaptive_SCNR_improvement_dB,leave_one_case_out,48,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.08614910672778286,0.08614910672778286
best_adaptive_SCNR_improvement_dB,leave_one_case_out,49,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.06185451799820396,0.06185451799820396
best_adaptive_SCNR_improvement_dB,leave_one_case_out,50,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.4714147628283216,0.4714147628283216
best_adaptive_SCNR_improvement_dB,leave_one_case_out,51,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.4256161074946636,0.4256161074946636
best_adaptive_SCNR_improvement_dB,leave_one_case_out,52,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.4774658343544598,0.4774658343544598
best_adaptive_SCNR_improvement_dB,leave_one_case_out,53,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.32593335893142106,0.32593335893142106
best_adaptive_SCNR_improvement_dB,leave_one_case_out,54,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.531338494733562,0.531338494733562
best_adaptive_SCNR_improvement_dB,leave_one_case_out,55,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.04899222190677488,0.04899222190677488
best_adaptive_SCNR_improvement_dB,leave_one_case_out,56,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.4794714763875212,0.4794714763875212
best_adaptive_SCNR_improvement_dB,leave_one_case_out,57,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.06706492882709636,0.06706492882709636
best_adaptive_SCNR_improvement_dB,leave_one_case_out,58,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.9934999686631991,0.9934999686631991
best_adaptive_SCNR_improvement_dB,leave_one_case_out,59,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.4090193210015811,0.4090193210015811
best_adaptive_SCNR_improvement_dB,leave_one_case_out,60,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.4714146969819688,0.4714146969819688
best_adaptive_SCNR_improvement_dB,leave_one_case_out,61,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.42561611784731523,0.42561611784731523
best_adaptive_SCNR_improvement_dB,leave_one_case_out,62,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.47746587924885864,0.47746587924885864
best_adaptive_SCNR_improvement_dB,leave_one_case_out,63,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.3259333977171748,0.3259333977171748
best_adaptive_SCNR_improvement_dB,leave_one_case_out,64,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.5313384489997346,0.5313384489997346
best_adaptive_SCNR_improvement_dB,leave_one_case_out,65,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.4714147628283225,0.4714147628283225
best_adaptive_SCNR_improvement_dB,leave_one_case_out,66,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.42561610749466294,0.42561610749466294
best_adaptive_SCNR_improvement_dB,leave_one_case_out,67,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.47746583435445933,0.47746583435445933
best_adaptive_SCNR_improvement_dB,leave_one_case_out,68,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.3259333589314215,0.3259333589314215
best_adaptive_SCNR_improvement_dB,leave_one_case_out,69,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.5313384947335622,0.5313384947335622
best_adaptive_SCNR_improvement_dB,leave_one_case_out,70,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,4.176782305637572,4.176782305637572
best_adaptive_SCNR_improvement_dB,leave_one_case_out,71,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,2.609560510353939,2.609560510353939
best_adaptive_SCNR_improvement_dB,leave_one_case_out,72,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,3.645459661107413,3.645459661107413
best_adaptive_SCNR_improvement_dB,leave_one_case_out,73,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,3.2620355839831348,3.2620355839831348
best_adaptive_SCNR_improvement_dB,leave_one_case_out,74,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,2.757624046129993,2.757624046129993
best_adaptive_SCNR_improvement_dB,leave_one_case_out,75,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,0.7980034456055662,0.7980034456055662
best_adaptive_SCNR_improvement_dB,leave_one_case_out,76,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,1.800323952029057,1.800323952029057
best_adaptive_SCNR_improvement_dB,leave_one_case_out,77,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,1.8319844858064016,1.8319844858064016
best_adaptive_SCNR_improvement_dB,leave_one_case_out,78,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,1.3566430369763864,1.3566430369763864
best_adaptive_SCNR_improvement_dB,leave_one_case_out,79,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,1.5836186891677642,1.5836186891677642
best_adaptive_SCNR_improvement_dB,leave_one_case_out,80,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,6.420333811308865,6.420333811308865
best_adaptive_SCNR_improvement_dB,leave_one_case_out,81,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,6.659751110378711,6.659751110378711
best_adaptive_SCNR_improvement_dB,leave_one_case_out,82,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,6.62526882241878,6.62526882241878
best_adaptive_SCNR_improvement_dB,leave_one_case_out,83,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,8.838434181231138,8.838434181231138
best_adaptive_SCNR_improvement_dB,leave_one_case_out,84,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,3.5591451543067123,3.5591451543067123
best_adaptive_SCNR_improvement_dB,leave_one_case_out,85,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,9.284220516113368,9.284220516113368
best_adaptive_SCNR_improvement_dB,leave_one_case_out,86,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,9.054834522259458,9.054834522259458
best_adaptive_SCNR_improvement_dB,leave_one_case_out,87,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,8.558073000717636,8.558073000717636
best_adaptive_SCNR_improvement_dB,leave_one_case_out,88,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,9.018699471825546,9.018699471825546
best_adaptive_SCNR_improvement_dB,leave_one_case_out,89,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,89,1,8.895602859939792,8.895602859939792
best_adaptive_SCNR_improvement_dB,leave_one_seed_out,aggregate,90,5,1.0,2.6859758890251535,1.3561176418773075,0.8126557272928819,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,,,,
best_adaptive_SCNR_improvement_dB,leave_one_seed_out,20260981,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,72,18,2.7690549883361797,1.3643658280732263
best_adaptive_SCNR_improvement_dB,leave_one_seed_out,20260982,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,72,18,2.6637878461395528,1.3380646214270437
best_adaptive_SCNR_improvement_dB,leave_one_seed_out,20260983,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,72,18,2.6290632287201734,1.3637585896147886
best_adaptive_SCNR_improvement_dB,leave_one_seed_out,20260984,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,72,18,3.001799133883782,1.4507997162438682
best_adaptive_SCNR_improvement_dB,leave_one_seed_out,20260985,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,72,18,2.32080366762423,1.26359945402761
best_adaptive_SCNR_improvement_dB,leave_one_factor_family_out,aggregate,90,9,1.0,3.3615898953210968,1.9974499960440728,0.70655571192489,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,,,,
best_adaptive_SCNR_improvement_dB,leave_one_factor_family_out,azimuth_subcell_count,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,80,10,0.5112791952883788,0.489151812425901
best_adaptive_SCNR_improvement_dB,leave_one_factor_family_out,channel_amp_mismatch_db,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,80,10,0.5052134711778141,0.5009262715523797
best_adaptive_SCNR_improvement_dB,leave_one_factor_family_out,channel_fixed_phase_mismatch_deg,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,80,10,0.6866182527051128,0.672676734009133
best_adaptive_SCNR_improvement_dB,leave_one_factor_family_out,channel_phase_jitter_std_deg,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,80,10,0.42420079564993884,0.4133610609131996
best_adaptive_SCNR_improvement_dB,leave_one_factor_family_out,support_edge_radial_speed_mps,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,80,10,7.860158986552713,7.506691818631066
best_adaptive_SCNR_improvement_dB,leave_one_factor_family_out,target_radial_speed_mps,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,80,10,5.844651141954519,5.730831446547274
best_adaptive_SCNR_improvement_dB,leave_one_factor_family_out,target_snr_db,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,80,10,0.5350903671381351,0.5298306645512519
best_adaptive_SCNR_improvement_dB,leave_one_factor_family_out,texture_sigma,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,80,10,0.8943099901171394,0.6946672136341195
best_adaptive_SCNR_improvement_dB,leave_one_factor_family_out,valid_sample_fraction,,,1.0,,,,exploratory input-feature screen only; fold imputation/normalization fitted on training data; no production model,80,10,1.8725339215856744,1.4389129421323275
