split,scene_id,family,snr_db,method,target_id,target_row,target_col,on_hit,off_hit,paired_causal_hit,on_cfar_margin_db,off_cfar_margin_db,delta_cfar_margin_db,on_roi_cells,off_roi_cells,target_only_roi_cells,L_causal_dB,L_target_only_dB,peak_transfer_dB,integrated_roi_energy_candidate,integrated_roi_energy_current,range_centroid_shift_cells,doppler_centroid_shift_cells,peak_bin_shift_cells,roi_spreading_delta_cells,delta_definition,target_only_definition,delta_cell_count,delta_sum_real,delta_sum_imag,delta_energy,delta_peak_abs,delta_peak_real,delta_peak_imag,delta_peak_row,delta_peak_col,delta_centroid_row,delta_centroid_col,delta_spread_rms_cells,target_only_cell_count,target_only_sum_real,target_only_sum_imag,target_only_energy,target_only_peak_abs,target_only_peak_real,target_only_peak_imag,target_only_peak_row,target_only_peak_col,target_only_centroid_row,target_only_centroid_col,target_only_spread_rms_cells,lambda
target_safe_oracle,target_safe_oracle_002,M1+M2,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,124,624,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,69862835.79575838,69862835.79575838,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-10542.027037620544,-249.07358703017235,69862835.79575838,6719.926326484834,-6654.472530603409,-935.630895614624,125,624,124.99308938427302,624.3568584578102,0.5420663729075494,25,-7973.4278264045715,-7447.922073364258,75838915.17781256,6138.129136581841,-4359.5810546875,-4320.95849609375,124,625,123.99933344838163,624.5071955724609,0.5459534379166606,0.5
target_safe_oracle,target_safe_oracle_002,M1+M2,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,124,624,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,69862835.79575838,69862835.79575838,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-10542.027037620544,-249.07358703017235,69862835.79575838,6719.926326484834,-6654.472530603409,-935.630895614624,125,624,124.99308938427302,624.3568584578102,0.5420663729075494,25,-7973.4278264045715,-7447.922073364258,75838915.17781256,6138.129136581841,-4359.5810546875,-4320.95849609375,124,625,123.99933344838163,624.5071955724609,0.5459534379166606,0.75
target_safe_oracle,target_safe_oracle_002,M1+M2,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,124,624,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,69862835.79575838,69862835.79575838,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-10542.027037620544,-249.07358703017235,69862835.79575838,6719.926326484834,-6654.472530603409,-935.630895614624,125,624,124.99308938427302,624.3568584578102,0.5420663729075494,25,-7973.4278264045715,-7447.922073364258,75838915.17781256,6138.129136581841,-4359.5810546875,-4320.95849609375,124,625,123.99933344838163,624.5071955724609,0.5459534379166606,1.0
target_safe_oracle,target_safe_oracle_003,M1+M3,14.0,J0_Current,MISMATCH_B01_S000_R00,4,761,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,103759027.45429024,103759027.45429024,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,6529.451778948307,-6961.829828500748,103759027.45429024,6512.812337522454,4299.483489990234,-4891.949127197266,4,761,4.121670776015806,761.4708007245903,0.7852283111757064,25,-8992.053257346153,4811.122150421143,112235911.62272622,7431.50762736041,-6722.77587890625,3167.2685546875,4,762,4.114528054899219,761.6173968159312,0.7707481180657957,0.0
target_safe_oracle,target_safe_oracle_003,M1+M3,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,4,761,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,103759027.45429024,103759027.45429024,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,6529.451778948307,-6961.829828500748,103759027.45429024,6512.812337522454,4299.483489990234,-4891.949127197266,4,761,4.121670776015806,761.4708007245903,0.7852283111757064,25,-8992.053257346153,4811.122150421143,112235911.62272622,7431.50762736041,-6722.77587890625,3167.2685546875,4,762,4.114528054899219,761.6173968159312,0.7707481180657957,0.25
target_safe_oracle,target_safe_oracle_003,M1+M3,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,4,761,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,103759027.45429024,103759027.45429024,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,6529.451778948307,-6961.829828500748,103759027.45429024,6512.812337522454,4299.483489990234,-4891.949127197266,4,761,4.121670776015806,761.4708007245903,0.7852283111757064,25,-8992.053257346153,4811.122150421143,112235911.62272622,7431.50762736041,-6722.77587890625,3167.2685546875,4,762,4.114528054899219,761.6173968159312,0.7707481180657957,0.5
target_safe_oracle,target_safe_oracle_003,M1+M3,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,4,761,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,103759027.45429024,103759027.45429024,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,6529.451778948307,-6961.829828500748,103759027.45429024,6512.812337522454,4299.483489990234,-4891.949127197266,4,761,4.121670776015806,761.4708007245903,0.7852283111757064,25,-8992.053257346153,4811.122150421143,112235911.62272622,7431.50762736041,-6722.77587890625,3167.2685546875,4,762,4.114528054899219,761.6173968159312,0.7707481180657957,0.75
target_safe_oracle,target_safe_oracle_003,M1+M3,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,4,761,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,103759027.45429024,103759027.45429024,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,6529.451778948307,-6961.829828500748,103759027.45429024,6512.812337522454,4299.483489990234,-4891.949127197266,4,761,4.121670776015806,761.4708007245903,0.7852283111757064,25,-8992.053257346153,4811.122150421143,112235911.62272622,7431.50762736041,-6722.77587890625,3167.2685546875,4,762,4.114528054899219,761.6173968159312,0.7707481180657957,1.0
target_safe_oracle,target_safe_oracle_003,M1+M3,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,4,761,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,103759027.45429024,103759027.45429024,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,6529.451778948307,-6961.829828500748,103759027.45429024,6512.812337522454,4299.483489990234,-4891.949127197266,4,761,4.121670776015806,761.4708007245903,0.7852283111757064,25,-8992.053257346153,4811.122150421143,112235911.62272622,7431.50762736041,-6722.77587890625,3167.2685546875,4,762,4.114528054899219,761.6173968159312,0.7707481180657957,0.25
target_safe_oracle,target_safe_oracle_003,M1+M3,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,4,761,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,103759027.45429024,103759027.45429024,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,6529.451778948307,-6961.829828500748,103759027.45429024,6512.812337522454,4299.483489990234,-4891.949127197266,4,761,4.121670776015806,761.4708007245903,0.7852283111757064,25,-8992.053257346153,4811.122150421143,112235911.62272622,7431.50762736041,-6722.77587890625,3167.2685546875,4,762,4.114528054899219,761.6173968159312,0.7707481180657957,0.5
target_safe_oracle,target_safe_oracle_003,M1+M3,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,4,761,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,103759027.45429024,103759027.45429024,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,6529.451778948307,-6961.829828500748,103759027.45429024,6512.812337522454,4299.483489990234,-4891.949127197266,4,761,4.121670776015806,761.4708007245903,0.7852283111757064,25,-8992.053257346153,4811.122150421143,112235911.62272622,7431.50762736041,-6722.77587890625,3167.2685546875,4,762,4.114528054899219,761.6173968159312,0.7707481180657957,0.75
target_safe_oracle,target_safe_oracle_003,M1+M3,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,4,761,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,103759027.45429024,103759027.45429024,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,6529.451778948307,-6961.829828500748,103759027.45429024,6512.812337522454,4299.483489990234,-4891.949127197266,4,761,4.121670776015806,761.4708007245903,0.7852283111757064,25,-8992.053257346153,4811.122150421143,112235911.62272622,7431.50762736041,-6722.77587890625,3167.2685546875,4,762,4.114528054899219,761.6173968159312,0.7707481180657957,1.0
target_safe_oracle,target_safe_oracle_004,M2+M3,14.0,J0_Current,MISMATCH_B01_S000_R00,97,898,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,78937045.81405756,78937045.81405756,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,5242.599634647369,2702.500790476799,78937045.81405756,6607.740754748852,5685.048690795898,3367.856776237488,97,898,97.25815592564328,897.9729913008152,0.8656703608935774,25,-5594.56551361084,1910.3320007324219,79244512.61891623,6626.8636337181815,-6388.12939453125,1762.7037353515625,97,898,97.25743677804182,897.9954174950899,0.8650826414789665,0.0
target_safe_oracle,target_safe_oracle_004,M2+M3,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,97,898,True,False,True,nan,nan,nan,25,25,25,0.0004920038239530661,0.000504098326771421,0.0027510313487082547,78945988.94596379,78937045.81405756,-2.063749320768693e-06,-0.00030063772645405606,"(0, 0)",-0.00010216657835837584,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,5247.975851535797,2706.776154667139,78945988.94596379,6609.833917538651,5686.167144775391,3370.0753135681152,97,898,97.25785528791683,897.9729892370659,0.865568194315219,25,-5602.071371078491,1909.3146133422852,79253711.29547223,6628.961301748495,-6391.05078125,1759.9993896484375,97,898,97.2571385782676,897.9954188050236,0.8649861997038163,0.25
target_safe_oracle,target_safe_oracle_004,M2+M3,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,97,898,True,False,True,nan,nan,nan,25,25,25,0.0009908881600254372,0.001006533561548254,0.005505573793477236,78955058.17919792,78937045.81405756,-6.968133902773843e-06,-0.0006005495951626472,"(0, 0)",-0.0002029072716818181,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,5253.227766990662,2711.3556811213493,78955058.17919792,6611.930416127982,5687.0910720825195,3372.627902030945,97,898,97.25755537604812,897.9729843326813,0.8654674536218956,25,-5611.117967605591,1903.722942352295,79262880.68678834,6631.057132305173,-6395.39697265625,1752.089111328125,97,898,97.25684055449959,897.9954201571859,0.8648894968923991,0.5
target_safe_oracle,target_safe_oracle_004,M2+M3,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,97,898,True,False,True,nan,nan,nan,25,25,25,0.0015257482765308411,0.001507463275492314,0.008285686688688034,78964782.57449155,78937045.81405756,-2.5095666956076457e-05,-0.0008976244761385033,"(0, 0)",-0.00029534600411251777,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,5259.254798412323,2714.6595743000507,78964782.57449155,6614.047050792122,5688.825500488281,3373.8528146743774,97,898,97.25725830116714,897.9729662051483,0.8653750148894649,25,-5620.738624572754,1896.3967208862305,79272023.65860872,6633.151147186718,-6400.26318359375,1742.218505859375,97,898,97.25654267335742,897.9954214847709,0.8647925875353838,0.75
target_safe_oracle,target_safe_oracle_004,M2+M3,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,97,898,True,False,True,nan,nan,nan,25,25,25,0.0020520369961923635,0.002006191774262639,0.011057662895021811,78974352.30061515,78937045.81405756,-4.059169452830247e-05,-0.0011950960652029607,"(0, 0)",-0.0003897876962845048,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,5265.46271944046,2717.5549256652594,78974352.30061515,6616.158165213361,5690.820301055908,3374.6278562545776,97,898,97.25696082957808,897.9729507091207,0.8652805731972929,25,-5628.821113586426,1893.5667762756348,79281127.50153805,6635.242480849841,-6403.71728515625,1737.483154296875,97,898,97.25624502681299,897.9954227947015,0.8646954782309675,1.0
target_safe_oracle,target_safe_oracle_004,M2+M3,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,97,898,True,False,True,nan,nan,nan,25,25,25,0.026663222717868612,0.026143442135610137,0.15357392816398807,79423165.31270984,78937045.81405756,-0.0005408690228705382,-0.01694221739052182,"(0, 0)",-0.005963925950602911,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,5578.02107334137,2887.5972803086042,79423165.31270984,6725.61018568508,5780.439659118652,3438.0735473632812,97,898,97.24121370825276,897.9724504317924,0.8597064349429745,25,-5922.224781036377,2128.7062282562256,79722983.46744291,6744.24798917912,-6467.0908203125,1913.5352783203125,97,898,97.24054394617772,897.9955051416465,0.8591830927009317,0.25
target_safe_oracle,target_safe_oracle_004,M2+M3,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,97,898,True,False,True,nan,nan,nan,25,25,25,0.04753414460656517,0.04624820660486688,0.2948451292285464,79805768.4058553,78937045.81405756,-0.001220689616729942,-0.03323750920391433,"(0, 0)",-0.012489072239719068,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,5898.627573490143,3056.658993124962,79805768.4058553,6835.892936304538,5873.007236480713,3498.173557281494,97,898,97.22491841643937,897.9717706111985,0.8531812886538583,25,-6307.199596405029,2118.5342197418213,80092900.09005521,6853.949510858056,-6608.294921875,1818.532958984375,97,898,97.22426911873467,897.9955647907819,0.8526423441646139,0.5
target_safe_oracle,target_safe_oracle_004,M2+M3,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,97,898,True,False,True,nan,nan,nan,25,25,25,0.061771194728031845,0.06022052984022697,0.42305625179925077,80067817.12011376,78937045.81405756,-0.0017790054264423816,-0.048921477990617745,"(0, 0)",-0.019639156975874927,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,6173.687976360321,3258.369329869747,80067817.12011376,6937.544922480503,5933.1337814331055,3595.4767532348633,97,898,97.20923444765266,897.9712122953888,0.8460312039177025,25,-6682.298667907715,2049.914321899414,80350993.63072468,6955.383805136408,-6750.0771484375,1677.4451904296875,97,898,97.20862944509076,897.9955973240016,0.8455597707112225,0.75
target_safe_oracle,target_safe_oracle_004,M2+M3,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,97,898,True,False,True,nan,nan,nan,25,25,25,0.07017231924356947,0.06796326174791584,0.5387616254642532,80222852.64457482,78937045.81405756,-0.0025229107982340793,-0.0639280631329342,"(0, 0)",-0.027115198459103595,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,6930.743967425078,2264.1732182502747,80222852.64457482,7030.578747274354,6541.291404724121,2576.9253540039062,97,898,97.19422786251035,897.970468390017,0.8385551624344738,25,-7099.2713985443115,1696.0571212768555,80494373.55825813,7048.001191759269,-6932.234375,1272.18212890625,97,898,97.1936307695286,897.9956030454617,0.8380396518307367,1.0
target_safe_oracle,target_safe_oracle_005,M1+M2+M3,14.0,J0_Current,MISMATCH_B01_S000_R00,59,1035,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,2423438.0594335273,2423438.0594335273,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1140.5621884465218,355.82413497567177,2423438.0594335273,1016.4011346849372,-1012.1611633300781,-92.74182462692261,60,1035,60.12361935808903,1035.1023049443152,1.0388456996451996,25,517.4033443927765,140.0712070465088,86352.47387803442,175.2492389087433,174.00608825683594,-20.8369140625,60,1035,59.52004285961229,1034.9303067838925,1.5391759670824658,0.0
target_safe_oracle,target_safe_oracle_005,M1+M2+M3,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,59,1035,False,False,False,nan,nan,nan,25,25,25,-10.632828150709706,-2.5260774872388088,-11.129196743652713,209483.15638828516,2423438.0594335273,0.41849643635578104,-0.3460692406853454,"(1, 1)",0.5754164278416445,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-196.42273211479187,171.9056327342987,209483.15638828516,282.23138307810325,227.9872603416443,166.36214327812195,61,1036,59.777550117403685,1035.520801380671,1.614262127486844,25,-512.8396005630493,85.14233708381653,48268.859265495485,106.7907476311992,-106.3454360961914,9.742279052734375,59,1035,59.48174840992198,1035.3406135682826,1.3594723221055283,0.25
target_safe_oracle,target_safe_oracle_005,M1+M2+M3,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,59,1035,False,False,False,nan,nan,nan,25,25,25,3.720257002660548,-2.071568680270576,5.111216116361482,5707653.818554149,2423438.0594335273,-0.03894559982518331,-0.06618978262719821,"(0, 0)",-0.16200205901172082,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-2213.2463966608047,445.42142379283905,5707653.818554149,1830.736949931087,-1830.0527181625366,-50.04826259613037,60,1035,60.05742957546183,1035.06335934449,0.8768436406334787,25,-516.0435428619385,65.38433647155762,53594.21522678389,111.15174278552607,-110.60672760009766,10.99371337890625,59,1035,59.491856362296325,1035.322668122157,1.3644463558676752,0.5
target_safe_oracle,target_safe_oracle_005,M1+M2+M3,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,59,1035,False,False,False,nan,nan,nan,25,25,25,4.597503330272223,-1.633330457186647,6.158044498765133,6985254.875316323,2423438.0594335273,-0.08200662073454623,-0.09002205811291475,"(0, 0)",-0.19151006705975304,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-2731.2337074279785,482.2897310256958,6985254.875316323,2065.22496440989,-2065.1391825675964,-18.82313060760498,60,1035,60.033597299976115,1035.0202983235806,0.8473356325854465,25,-520.5013427734375,58.2542610168457,59284.57874803437,115.47403177996117,-114.8169937133789,12.300811767578125,59,1035,59.50324438379837,1035.2807235586404,1.3688256728688808,0.75
target_safe_oracle,target_safe_oracle_005,M1+M2+M3,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,59,1035,False,False,False,nan,nan,nan,25,25,25,4.649317695276972,-1.2703934652566862,6.316785283826584,7069092.973872124,2423438.0594335273,-0.12032584012854386,-0.11302294712510275,"(0, 0)",-0.20966798227182715,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-2928.64712369442,464.24994122982025,7069092.973872124,2103.3154181917475,-2103.281569957733,-11.932555437088013,60,1035,60.01059641096393,1034.9819791041866,0.8291777173733724,25,-553.6361532211304,69.82418060302734,64451.85739136929,122.3702661170645,-119.97850036621094,24.07574462890625,61,1035,59.514683536724355,1035.237784783043,1.36137884954761,1.0
target_safe_oracle,target_safe_oracle_005,M1+M2+M3,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,59,1035,False,False,False,nan,nan,nan,25,25,25,-10.812438871491315,-2.6265424938850734,-11.52670585605742,200996.28799608612,2423438.0594335273,0.39523157185089985,-0.39145692889979955,"(1, 1)",0.5985142065448605,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-223.56537508964539,156.98916333913803,200996.28799608612,269.6061833494279,216.48055386543274,160.69742965698242,61,1036,59.73216242918923,1035.497536516166,1.63735990619006,25,-503.8122363090515,95.83519434928894,47165.07557037596,104.3936040192172,-103.99769592285156,9.083160400390625,59,1035,59.47652839267623,1035.329963679905,1.3746864589073828,0.25
target_safe_oracle,target_safe_oracle_005,M1+M2+M3,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,59,1035,False,False,False,nan,nan,nan,25,25,25,3.7421881111281774,-2.349864072508342,5.46800236827691,5736549.365061048,2423438.0594335273,-0.04913002979947123,-0.10297689938307997,"(0, 0)",-0.19462334653053104,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-2362.0143256783485,423.991587638855,5736549.365061048,1907.503131632429,-1906.7552285194397,-53.410632848739624,60,1035,60.02064245870595,1035.0531749145157,0.8442223531146685,25,-511.0120897293091,75.22322654724121,50267.626181626154,105.56634863177015,-105.14673614501953,9.403076171875,59,1035,59.4785901247057,1035.3139572307568,1.3879905800543995,0.5
target_safe_oracle,target_safe_oracle_005,M1+M2+M3,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,59,1035,False,False,False,nan,nan,nan,25,25,25,4.3456163184805465,-2.1473159790698606,6.326063037881068,6591641.144841766,2423438.0594335273,-0.09808793330171284,-0.13572139433684072,"(0, 0)",-0.23704842991989394,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-2842.47345495224,412.3359478712082,6591641.144841766,2105.5632557245876,-2105.2307302951813,-37.419193983078,60,1035,59.98789796375219,1035.0042170110135,0.8017972697253056,25,-511.84733963012695,69.3269100189209,52667.55847441638,110.13556722098133,-108.22257995605469,20.4381103515625,61,1035,59.47929293034028,1035.2743567986915,1.3982852470931244,0.75
target_safe_oracle,target_safe_oracle_005,M1+M2+M3,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,59,1035,False,False,False,nan,nan,nan,25,25,25,4.409245964539956,-2.0531415238345097,6.589138287617376,6688927.989683106,2423438.0594335273,-0.14087045547694288,-0.1611612281507675,"(0, 0)",-0.27621594617376566,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-3082.679616034031,357.00792956352234,6688927.989683106,2170.311419784066,-2170.0316195487976,-34.84865856170654,60,1035,59.96245812993826,1034.9614344888382,0.7626297534714339,25,-519.6647644042969,72.07676315307617,53822.099109836614,116.35895327850541,-114.21096801757812,22.25445556640625,61,1035,59.47942417243429,1035.2188109992956,1.4008945559999868,1.0
target_safe_oracle,target_safe_oracle_006,M1,16.0,J0_Current,MISMATCH_B01_S000_R00,123,1172,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,134592406.85291246,134592406.85291246,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-5303.082214385271,-10165.06051044166,134592406.85291246,8885.521011804685,-3992.2124588489532,-7938.181361913681,123,1172,122.9497518320973,1172.3692692319469,0.6189582677088058,25,3438.0712530612946,11453.539265155792,140449720.9187324,8023.564580014729,2317.410400390625,7681.6142578125,123,1173,122.95006447504669,1172.5042335859532,0.6303940299386477,0.0
target_safe_oracle,target_safe_oracle_006,M1,16.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,123,1172,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,134592406.85291246,134592406.85291246,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-5303.082214385271,-10165.06051044166,134592406.85291246,8885.521011804685,-3992.2124588489532,-7938.181361913681,123,1172,122.9497518320973,1172.3692692319469,0.6189582677088058,25,3438.0712530612946,11453.539265155792,140449720.9187324,8023.564580014729,2317.410400390625,7681.6142578125,123,1173,122.95006447504669,1172.5042335859532,0.6303940299386477,0.25
target_safe_oracle,target_safe_oracle_006,M1,16.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,123,1172,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,134592406.85291246,134592406.85291246,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-5303.082214385271,-10165.06051044166,134592406.85291246,8885.521011804685,-3992.2124588489532,-7938.181361913681,123,1172,122.9497518320973,1172.3692692319469,0.6189582677088058,25,3438.0712530612946,11453.539265155792,140449720.9187324,8023.564580014729,2317.410400390625,7681.6142578125,123,1173,122.95006447504669,1172.5042335859532,0.6303940299386477,0.5
target_safe_oracle,target_safe_oracle_006,M1,16.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,123,1172,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,134592406.85291246,134592406.85291246,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-5303.082214385271,-10165.06051044166,134592406.85291246,8885.521011804685,-3992.2124588489532,-7938.181361913681,123,1172,122.9497518320973,1172.3692692319469,0.6189582677088058,25,3438.0712530612946,11453.539265155792,140449720.9187324,8023.564580014729,2317.410400390625,7681.6142578125,123,1173,122.95006447504669,1172.5042335859532,0.6303940299386477,0.75
target_safe_oracle,target_safe_oracle_006,M1,16.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,123,1172,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,134592406.85291246,134592406.85291246,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-5303.082214385271,-10165.06051044166,134592406.85291246,8885.521011804685,-3992.2124588489532,-7938.181361913681,123,1172,122.9497518320973,1172.3692692319469,0.6189582677088058,25,3438.0712530612946,11453.539265155792,140449720.9187324,8023.564580014729,2317.410400390625,7681.6142578125,123,1173,122.95006447504669,1172.5042335859532,0.6303940299386477,1.0
