split,scene_id,role,method,status,pfa,hit_cells,false_clusters,selected,valid_cfar_test_cells,configured_pf,cfar_mode
screen,screen_013,target_on,J4_D3_P2_joint,measured,0.009675095537475345,5023,87,87,519168,1e-06,dynamic
screen,screen_013,target_off,J5_Selective_Physics_Calibration,measured,0.009680874013806707,5026,86,86,519168,1e-06,dynamic
screen,screen_013,target_on,J5_Selective_Physics_Calibration,measured,0.009653907790927022,5012,87,87,519168,1e-06,dynamic
screen,screen_013,target_off,J6_Joint_Phase_Surface,measured,0.009667390902366863,5019,87,87,519168,1e-06,dynamic
screen,screen_013,target_on,J6_Joint_Phase_Surface,measured,0.009646203155818541,5008,88,88,519168,1e-06,dynamic
screen,screen_014,target_off,J0_Current,measured,0.007866432445759368,4084,6,6,519168,1e-06,dynamic
screen,screen_014,target_on,J0_Current,measured,0.008500138683431952,4413,6,6,519168,1e-06,dynamic
screen,screen_014,target_off,J1_D3_delay_only,measured,0.007866432445759368,4084,6,6,519168,1e-06,dynamic
screen,screen_014,target_on,J1_D3_delay_only,measured,0.008500138683431952,4413,6,6,519168,1e-06,dynamic
screen,screen_014,target_off,J2_P1_phase_only,measured,0.007866432445759368,4084,6,6,519168,1e-06,dynamic
screen,screen_014,target_on,J2_P1_phase_only,measured,0.008500138683431952,4413,6,6,519168,1e-06,dynamic
screen,screen_014,target_off,J3_D3_P1_joint,measured,0.007866432445759368,4084,6,6,519168,1e-06,dynamic
screen,screen_014,target_on,J3_D3_P1_joint,measured,0.008500138683431952,4413,6,6,519168,1e-06,dynamic
screen,screen_014,target_off,J4_D3_P2_joint,measured,0.007866432445759368,4084,6,6,519168,1e-06,dynamic
screen,screen_014,target_on,J4_D3_P2_joint,measured,0.008500138683431952,4413,6,6,519168,1e-06,dynamic
screen,screen_014,target_off,J5_Selective_Physics_Calibration,measured,0.007866432445759368,4084,6,6,519168,1e-06,dynamic
screen,screen_014,target_on,J5_Selective_Physics_Calibration,measured,0.008500138683431952,4413,6,6,519168,1e-06,dynamic
screen,screen_014,target_off,J6_Joint_Phase_Surface,measured,0.007866432445759368,4084,6,6,519168,1e-06,dynamic
screen,screen_014,target_on,J6_Joint_Phase_Surface,measured,0.008500138683431952,4413,6,6,519168,1e-06,dynamic
screen,screen_015,target_off,J0_Current,measured,0.008086014546351085,4198,28,28,519168,1e-06,dynamic
screen,screen_015,target_on,J0_Current,measured,0.008084088387573964,4197,28,28,519168,1e-06,dynamic
screen,screen_015,target_off,J1_D3_delay_only,measured,0.008086014546351085,4198,28,28,519168,1e-06,dynamic
screen,screen_015,target_on,J1_D3_delay_only,measured,0.008084088387573964,4197,28,28,519168,1e-06,dynamic
screen,screen_015,target_off,J2_P1_phase_only,measured,0.008086014546351085,4198,28,28,519168,1e-06,dynamic
screen,screen_015,target_on,J2_P1_phase_only,measured,0.008084088387573964,4197,28,28,519168,1e-06,dynamic
screen,screen_015,target_off,J3_D3_P1_joint,measured,0.008086014546351085,4198,28,28,519168,1e-06,dynamic
screen,screen_015,target_on,J3_D3_P1_joint,measured,0.008084088387573964,4197,28,28,519168,1e-06,dynamic
screen,screen_015,target_off,J4_D3_P2_joint,measured,0.008184248643984222,4249,36,36,519168,1e-06,dynamic
screen,screen_015,target_on,J4_D3_P2_joint,measured,0.008174617850098619,4244,36,36,519168,1e-06,dynamic
screen,screen_015,target_off,J5_Selective_Physics_Calibration,measured,0.008184248643984222,4249,36,36,519168,1e-06,dynamic
screen,screen_015,target_on,J5_Selective_Physics_Calibration,measured,0.008174617850098619,4244,36,36,519168,1e-06,dynamic
screen,screen_015,target_off,J6_Joint_Phase_Surface,measured,0.008168839373767259,4241,31,31,519168,1e-06,dynamic
screen,screen_015,target_on,J6_Joint_Phase_Surface,measured,0.008161134738658777,4237,31,31,519168,1e-06,dynamic
screen,screen_016,target_off,J0_Current,measured,0.012595152243589744,6539,24,24,519168,1e-06,dynamic
screen,screen_016,target_on,J0_Current,measured,0.012583595290927022,6533,24,24,519168,1e-06,dynamic
screen,screen_016,target_off,J1_D3_delay_only,measured,0.012595152243589744,6539,24,24,519168,1e-06,dynamic
screen,screen_016,target_on,J1_D3_delay_only,measured,0.012583595290927022,6533,24,24,519168,1e-06,dynamic
screen,screen_016,target_off,J2_P1_phase_only,measured,0.012595152243589744,6539,24,24,519168,1e-06,dynamic
screen,screen_016,target_on,J2_P1_phase_only,measured,0.012583595290927022,6533,24,24,519168,1e-06,dynamic
screen,screen_016,target_off,J3_D3_P1_joint,measured,0.012595152243589744,6539,24,24,519168,1e-06,dynamic
screen,screen_016,target_on,J3_D3_P1_joint,measured,0.012583595290927022,6533,24,24,519168,1e-06,dynamic
screen,screen_016,target_off,J4_D3_P2_joint,measured,0.012595152243589744,6539,24,24,519168,1e-06,dynamic
screen,screen_016,target_on,J4_D3_P2_joint,measured,0.012583595290927022,6533,24,24,519168,1e-06,dynamic
screen,screen_016,target_off,J5_Selective_Physics_Calibration,measured,0.012595152243589744,6539,24,24,519168,1e-06,dynamic
screen,screen_016,target_on,J5_Selective_Physics_Calibration,measured,0.012583595290927022,6533,24,24,519168,1e-06,dynamic
screen,screen_016,target_off,J6_Joint_Phase_Surface,measured,0.012595152243589744,6539,24,24,519168,1e-06,dynamic
screen,screen_016,target_on,J6_Joint_Phase_Surface,measured,0.012583595290927022,6533,24,24,519168,1e-06,dynamic
screen,screen_017,target_off,J0_Current,measured,0.005102394600591716,2649,13,13,519168,1e-06,dynamic
screen,screen_017,target_on,J0_Current,measured,0.0051216561883629195,2659,13,13,519168,1e-06,dynamic
screen,screen_017,target_off,J1_D3_delay_only,measured,0.005083133012820513,2639,6,6,519168,1e-06,dynamic
screen,screen_017,target_on,J1_D3_delay_only,measured,0.005100468441814596,2648,6,6,519168,1e-06,dynamic
screen,screen_017,target_off,J2_P1_phase_only,measured,0.005102394600591716,2649,13,13,519168,1e-06,dynamic
screen,screen_017,target_on,J2_P1_phase_only,measured,0.0051216561883629195,2659,13,13,519168,1e-06,dynamic
screen,screen_017,target_off,J3_D3_P1_joint,measured,0.005083133012820513,2639,6,6,519168,1e-06,dynamic
screen,screen_017,target_on,J3_D3_P1_joint,measured,0.005100468441814596,2648,6,6,519168,1e-06,dynamic
