case_id,factor,factor_level,seed,method,comparison_protocol,threshold_scale,target_detected,background_Pfa
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,SA-MNEC physical [approximate academic reference],scientific_controlled,0.5,1.0,0.011595357305416477
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,SA-MNEC physical [approximate academic reference],scientific_controlled,0.75,1.0,0.006455773023820361
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,SA-MNEC physical [approximate academic reference],scientific_controlled,1.0,1.0,0.004462524654832347
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,SA-MNEC physical [approximate academic reference],scientific_controlled,1.5,1.0,0.002677894098012441
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,SA-MNEC physical [approximate academic reference],scientific_controlled,2.0,1.0,0.001704976483082992
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,SA-MNEC physical [approximate academic reference],scientific_controlled,3.0,1.0,0.0007965407373691397
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,SA-MNEC physical [approximate academic reference],scientific_controlled,5.0,1.0,0.00025223790016689425
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Current legacy CSI [production replay],production_replay,0.5,1.0,0.014144287664997724
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Current legacy CSI [production replay],production_replay,0.75,1.0,0.004762175694128357
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Current legacy CSI [production replay],production_replay,1.0,1.0,0.0018016992869063875
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Current legacy CSI [production replay],production_replay,1.5,1.0,0.00027120315581854044
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Current legacy CSI [production replay],production_replay,2.0,1.0,1.8965255651646183e-05
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Current legacy CSI [production replay],production_replay,3.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Current legacy CSI [production replay],production_replay,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Phase-only CSI [production replay],production_replay,0.5,1.0,0.008498331057502655
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Phase-only CSI [production replay],production_replay,0.75,1.0,0.001361705355788196
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Phase-only CSI [production replay],production_replay,1.0,1.0,0.00013086026399635866
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Phase-only CSI [production replay],production_replay,1.5,1.0,3.7930511303292367e-06
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Phase-only CSI [production replay],production_replay,2.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Phase-only CSI [production replay],production_replay,3.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Phase-only CSI [production replay],production_replay,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Current legacy CSI [scientific controlled],scientific_controlled,0.5,1.0,0.01412152935821575
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Current legacy CSI [scientific controlled],scientific_controlled,0.75,1.0,0.00474700348960704
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Current legacy CSI [scientific controlled],scientific_controlled,1.0,1.0,0.0018073888636018812
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Current legacy CSI [scientific controlled],scientific_controlled,1.5,1.0,0.00026930663025337583
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Current legacy CSI [scientific controlled],scientific_controlled,2.0,1.0,1.8965255651646183e-05
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Current legacy CSI [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Current legacy CSI [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Phase-only CSI [scientific controlled],scientific_controlled,0.5,1.0,0.008504020634198148
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Phase-only CSI [scientific controlled],scientific_controlled,0.75,1.0,0.0013560157790927022
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Phase-only CSI [scientific controlled],scientific_controlled,1.0,1.0,0.00012896373843119405
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Phase-only CSI [scientific controlled],scientific_controlled,1.5,1.0,3.7930511303292367e-06
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Phase-only CSI [scientific controlled],scientific_controlled,2.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Phase-only CSI [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Phase-only CSI [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Row complex LS / Wiener [scientific controlled],scientific_controlled,0.5,1.0,0.008433849188287058
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Row complex LS / Wiener [scientific controlled],scientific_controlled,0.75,1.0,0.0015323926566530117
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Row complex LS / Wiener [scientific controlled],scientific_controlled,1.0,1.0,0.00021999696555909573
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Row complex LS / Wiener [scientific controlled],scientific_controlled,1.5,1.0,3.7930511303292367e-06
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Row complex LS / Wiener [scientific controlled],scientific_controlled,2.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Row complex LS / Wiener [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Row complex LS / Wiener [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,0.5,1.0,0.008494538006372326
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,0.75,1.0,0.0015361857077833409
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,1.0,1.0,0.00021051433773327263
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,1.5,1.0,3.7930511303292367e-06
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,2.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,DL-SMI/MVDR global,scientific_controlled,0.5,1.0,0.01093915945986952
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,DL-SMI/MVDR global,scientific_controlled,0.75,1.0,0.006250948262782582
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,DL-SMI/MVDR global,scientific_controlled,1.0,1.0,0.004443559399180701
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,DL-SMI/MVDR global,scientific_controlled,1.5,1.0,0.0026456531634046427
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,DL-SMI/MVDR global,scientific_controlled,2.0,1.0,0.0016917008041268395
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,DL-SMI/MVDR global,scientific_controlled,3.0,1.0,0.0007225762403277196
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,DL-SMI/MVDR global,scientific_controlled,5.0,1.0,0.00018396297982096798
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,DL-SMI/MVDR local,scientific_controlled,0.5,1.0,0.01082916097708997
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,DL-SMI/MVDR local,scientific_controlled,0.75,1.0,0.006343878015475648
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,DL-SMI/MVDR local,scientific_controlled,1.0,1.0,0.004652177211348809
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,DL-SMI/MVDR local,scientific_controlled,1.5,1.0,0.002922545895918677
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,DL-SMI/MVDR local,scientific_controlled,2.0,1.0,0.0019477317554240632
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,DL-SMI/MVDR local,scientific_controlled,3.0,1.0,0.0009577454104081323
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,DL-SMI/MVDR local,scientific_controlled,5.0,1.0,0.0002655135791230466
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Shrinkage-SMI/MVDR global,scientific_controlled,0.5,1.0,0.010952435138825671
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Shrinkage-SMI/MVDR global,scientific_controlled,0.75,1.0,0.006243362160521924
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Shrinkage-SMI/MVDR global,scientific_controlled,1.0,1.0,0.004464421180397512
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Shrinkage-SMI/MVDR global,scientific_controlled,1.5,1.0,0.0026911697769685934
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Shrinkage-SMI/MVDR global,scientific_controlled,2.0,1.0,0.0017258382642998027
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Shrinkage-SMI/MVDR global,scientific_controlled,3.0,1.0,0.0007567137005006827
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Shrinkage-SMI/MVDR global,scientific_controlled,5.0,1.0,0.00019154908208162647
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Shrinkage-SMI/MVDR local,scientific_controlled,0.5,1.0,0.010861401911697769
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Shrinkage-SMI/MVDR local,scientific_controlled,0.75,1.0,0.006302154453042027
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Shrinkage-SMI/MVDR local,scientific_controlled,1.0,1.0,0.00457441966317706
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Shrinkage-SMI/MVDR local,scientific_controlled,1.5,1.0,0.0028466848733120923
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Shrinkage-SMI/MVDR local,scientific_controlled,2.0,1.0,0.0018756637839478076
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Shrinkage-SMI/MVDR local,scientific_controlled,3.0,1.0,0.0008818843878015476
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Shrinkage-SMI/MVDR local,scientific_controlled,5.0,1.0,0.0002351691700804127
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Corrected JDL physical,scientific_controlled,0.5,1.0,0.010925883780913366
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Corrected JDL physical,scientific_controlled,0.75,1.0,0.006230086481565772
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Corrected JDL physical,scientific_controlled,1.0,1.0,0.00442269761796389
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Corrected JDL physical,scientific_controlled,1.5,1.0,0.0025166894249734487
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Corrected JDL physical,scientific_controlled,2.0,1.0,0.0015248065543923533
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Corrected JDL physical,scientific_controlled,3.0,1.0,0.0006429221665908057
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,Corrected JDL physical,scientific_controlled,5.0,1.0,0.0001649977241693218
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,MNEC physical,scientific_controlled,0.5,1.0,0.010863298437262935
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,MNEC physical,scientific_controlled,0.75,1.0,0.006250948262782582
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,MNEC physical,scientific_controlled,1.0,1.0,0.004528903049613109
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,MNEC physical,scientific_controlled,1.5,1.0,0.0027708238507055077
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,MNEC physical,scientific_controlled,2.0,1.0,0.0018035958124715521
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,MNEC physical,scientific_controlled,3.0,1.0,0.0008306781975421029
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,MNEC physical,scientific_controlled,5.0,1.0,0.0002048247610377788
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,SA-MNEC physical [approximate academic reference],scientific_controlled,0.5,1.0,0.01081209224700349
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,SA-MNEC physical [approximate academic reference],scientific_controlled,0.75,1.0,0.006243362160521924
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,SA-MNEC physical [approximate academic reference],scientific_controlled,1.0,1.0,0.004527006524047944
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,SA-MNEC physical [approximate academic reference],scientific_controlled,1.5,1.0,0.0027708238507055077
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,SA-MNEC physical [approximate academic reference],scientific_controlled,2.0,1.0,0.0017903201335153999
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,SA-MNEC physical [approximate academic reference],scientific_controlled,3.0,1.0,0.0008325747231072675
baseline_v2_targetsnrdb10p0_s20261035,target_snr_db,10.0,20261035,SA-MNEC physical [approximate academic reference],scientific_controlled,5.0,1.0,0.00020103170990744956
