split,scene_id,actual_family,role,method,required_delay,required_phase,state,fallback,fallback_reason,global_uncertain,global_decorrelated,blocker,delay_estimate_ns,delay_confidence,delay_rmse_rad,delay_deadband_inside,delay_confidence_ok,delay_fit_ok,delay_support_ok,delay_active_independent,phase_method,phase_estimate_deg_per_pulse,phase_confidence,phase_rmse_rad,phase_deadband_inside,phase_confidence_ok,phase_fit_ok,phase_active_independent,pulse_coherence,estimated_gain_db,oracle_cancellation_db,current_cancellation_db,oracle_headroom_db,recovery_ratio,fallback_opportunity_cost_db,uncertain_headroom_gt_0_5_db,uncertain_headroom_gt_1_db,old_delay_blocked,old_phase_blocked
calibration,calibration_004,zero,target_off,J3_D3_P1_joint,False,False,CALIBRATABLE,False,,False,False,none,-0.7328000071775289,0.038779622318564244,0.09210930584291568,False,True,True,True,True,P1,-0.0025096572357598333,0.19806144327907238,0.003249748020772309,True,True,True,False,0.8604450721118362,-0.03483902783610304,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_004,zero,target_off,J4_D3_P2_joint,False,False,CALIBRATABLE,False,,False,False,none,-0.7328000071775289,0.038779622318564244,0.09210930584291568,False,True,True,True,True,P2,-0.002473122044562917,0.24146104091233545,0.003134715520623882,True,True,True,False,0.8604450721118362,-0.03483902783610304,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_005,zero,target_on,J1_D3_delay_only,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,0.11478022505575995,0.001521204637186191,0.06810778643528999,True,True,True,True,False,P1,0.0014735840708229029,0.03809223016613761,0.004803092208921145,True,True,True,False,0.8663697994850768,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_005,zero,target_on,J2_P1_phase_only,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,0.11478022505575995,0.001521204637186191,0.06810778643528999,True,True,True,True,False,P1,0.0014735840708229029,0.03809223016613761,0.004803092208921145,True,True,True,False,0.8663697994850768,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_005,zero,target_on,J3_D3_P1_joint,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,0.11478022505575995,0.001521204637186191,0.06810778643528999,True,True,True,True,False,P1,0.0014735840708229029,0.03809223016613761,0.004803092208921145,True,True,True,False,0.8663697994850768,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_005,zero,target_on,J4_D3_P2_joint,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,0.11478022505575995,0.001521204637186191,0.06810778643528999,True,True,True,True,False,P2,0.0014820634677608648,0.05237695046180724,0.004797138451632934,True,True,True,False,0.8663697994850768,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_005,zero,target_off,J1_D3_delay_only,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,0.11986355943449446,0.0016632921048856941,0.06804648353243456,True,True,True,True,False,P1,0.0014741964683980375,0.038234753432635826,0.004796876152385994,True,True,True,False,0.8663460504422315,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_005,zero,target_off,J2_P1_phase_only,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,0.11986355943449446,0.0016632921048856941,0.06804648353243456,True,True,True,True,False,P1,0.0014741964683980375,0.038234753432635826,0.004796876152385994,True,True,True,False,0.8663460504422315,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_005,zero,target_off,J3_D3_P1_joint,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,0.11986355943449446,0.0016632921048856941,0.06804648353243456,True,True,True,True,False,P1,0.0014741964683980375,0.038234753432635826,0.004796876152385994,True,True,True,False,0.8663460504422315,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_005,zero,target_off,J4_D3_P2_joint,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,0.11986355943449446,0.0016632921048856941,0.06804648353243456,True,True,True,True,False,P2,0.001484750088803602,0.05249124502042368,0.004798827433068661,True,True,True,False,0.8663460504422315,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_006,zero,target_on,J1_D3_delay_only,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,-0.19031602637956563,0.02315223276155276,0.0482588617191038,True,True,True,True,False,P1,0.002010187878528254,0.01968825506841909,0.009363789837707309,True,True,True,False,0.8844113105975993,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_006,zero,target_on,J2_P1_phase_only,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,-0.19031602637956563,0.02315223276155276,0.0482588617191038,True,True,True,True,False,P1,0.002010187878528254,0.01968825506841909,0.009363789837707309,True,True,True,False,0.8844113105975993,0.0,nan,nan,nan,nan,nan,False,False,False,False
