split,scene_id,role,method,status,pfa,hit_cells,false_clusters,selected,valid_cfar_test_cells,configured_pf,cfar_mode
test,test_019,target_off,J2_P1_phase_only,measured,0.007939626479289941,4122,62,62,519168,1e-06,dynamic
test,test_019,target_off,J3_D3_P1_joint,measured,0.007939626479289941,4122,62,62,519168,1e-06,dynamic
test,test_019,target_off,J4_D3_P2_joint,measured,0.00794155263806706,4123,62,62,519168,1e-06,dynamic
test,test_019,target_off,J5_Selective_Physics_Calibration,measured,0.007939626479289941,4122,62,62,519168,1e-06,dynamic
test,test_019,target_off,J6_Joint_Phase_Surface,measured,0.007922291050295857,4113,61,61,519168,1e-06,dynamic
test,test_020,target_off,J0_Current,measured,0.007616031804733728,3954,65,65,519168,1e-06,dynamic
test,test_020,target_off,J1_D3_delay_only,measured,0.007616031804733728,3954,65,65,519168,1e-06,dynamic
test,test_020,target_off,J2_P1_phase_only,measured,0.007616031804733728,3954,65,65,519168,1e-06,dynamic
test,test_020,target_off,J3_D3_P1_joint,measured,0.007616031804733728,3954,65,65,519168,1e-06,dynamic
test,test_020,target_off,J4_D3_P2_joint,measured,0.007616031804733728,3954,65,65,519168,1e-06,dynamic
test,test_020,target_off,J5_Selective_Physics_Calibration,measured,0.007616031804733728,3954,65,65,519168,1e-06,dynamic
test,test_020,target_off,J6_Joint_Phase_Surface,measured,0.007616031804733728,3954,65,65,519168,1e-06,dynamic
test,test_021,target_off,J0_Current,measured,0.00964812931459566,5009,66,66,519168,1e-06,dynamic
test,test_021,target_off,J1_D3_delay_only,measured,0.00964812931459566,5009,66,66,519168,1e-06,dynamic
test,test_021,target_off,J2_P1_phase_only,measured,0.0096519816321499,5011,66,66,519168,1e-06,dynamic
test,test_021,target_off,J3_D3_P1_joint,measured,0.0096519816321499,5011,66,66,519168,1e-06,dynamic
test,test_021,target_off,J4_D3_P2_joint,measured,0.0096519816321499,5011,66,66,519168,1e-06,dynamic
test,test_021,target_off,J5_Selective_Physics_Calibration,measured,0.0096519816321499,5011,66,66,519168,1e-06,dynamic
test,test_021,target_off,J6_Joint_Phase_Surface,measured,0.009746363412228797,5060,68,68,519168,1e-06,dynamic
test,test_022,target_off,J0_Current,measured,0.00421250924556213,2187,15,15,519168,1e-06,dynamic
test,test_022,target_off,J1_D3_delay_only,measured,0.00421250924556213,2187,15,15,519168,1e-06,dynamic
test,test_022,target_off,J2_P1_phase_only,measured,0.004206730769230769,2184,15,15,519168,1e-06,dynamic
test,test_022,target_off,J3_D3_P1_joint,measured,0.004206730769230769,2184,15,15,519168,1e-06,dynamic
test,test_022,target_off,J4_D3_P2_joint,measured,0.004208656928007889,2185,15,15,519168,1e-06,dynamic
test,test_022,target_off,J5_Selective_Physics_Calibration,measured,0.004206730769230769,2184,15,15,519168,1e-06,dynamic
test,test_022,target_off,J6_Joint_Phase_Surface,measured,0.004224066198224852,2193,20,20,519168,1e-06,dynamic
test,test_023,target_off,J0_Current,measured,0.010227903106508876,5310,45,45,519168,1e-06,dynamic
test,test_023,target_off,J1_D3_delay_only,measured,0.010227903106508876,5310,45,45,519168,1e-06,dynamic
test,test_023,target_off,J2_P1_phase_only,measured,0.010239460059171597,5316,46,46,519168,1e-06,dynamic
test,test_023,target_off,J3_D3_P1_joint,measured,0.010239460059171597,5316,46,46,519168,1e-06,dynamic
test,test_023,target_off,J4_D3_P2_joint,measured,0.010239460059171597,5316,46,46,519168,1e-06,dynamic
test,test_023,target_off,J5_Selective_Physics_Calibration,measured,0.010239460059171597,5316,46,46,519168,1e-06,dynamic
test,test_023,target_off,J6_Joint_Phase_Surface,measured,0.010268352440828403,5331,64,64,519168,1e-06,dynamic
test,test_024,target_off,J0_Current,measured,0.007540911612426035,3915,63,63,519168,1e-06,dynamic
test,test_024,target_off,J1_D3_delay_only,measured,0.007540911612426035,3915,63,63,519168,1e-06,dynamic
test,test_024,target_off,J2_P1_phase_only,measured,0.007540911612426035,3915,63,63,519168,1e-06,dynamic
test,test_024,target_off,J3_D3_P1_joint,measured,0.007540911612426035,3915,63,63,519168,1e-06,dynamic
test,test_024,target_off,J4_D3_P2_joint,measured,0.007540911612426035,3915,63,63,519168,1e-06,dynamic
test,test_024,target_off,J5_Selective_Physics_Calibration,measured,0.007540911612426035,3915,63,63,519168,1e-06,dynamic
test,test_024,target_off,J6_Joint_Phase_Surface,measured,0.00757173015285996,3931,65,65,519168,1e-06,dynamic
test,test_025,target_off,J0_Current,measured,0.008380716839250494,4351,42,42,519168,1e-06,dynamic
test,test_025,target_off,J1_D3_delay_only,measured,0.008380716839250494,4351,42,42,519168,1e-06,dynamic
test,test_025,target_off,J2_P1_phase_only,measured,0.008380716839250494,4351,42,42,519168,1e-06,dynamic
test,test_025,target_off,J3_D3_P1_joint,measured,0.008380716839250494,4351,42,42,519168,1e-06,dynamic
test,test_025,target_off,J4_D3_P2_joint,measured,0.008380716839250494,4351,42,42,519168,1e-06,dynamic
test,test_025,target_off,J5_Selective_Physics_Calibration,measured,0.008380716839250494,4351,42,42,519168,1e-06,dynamic
test,test_025,target_off,J6_Joint_Phase_Surface,measured,0.008380716839250494,4351,42,42,519168,1e-06,dynamic
test,test_026,target_off,J0_Current,measured,0.011728380793885601,6089,37,37,519168,1e-06,dynamic
test,test_026,target_off,J1_D3_delay_only,measured,0.011728380793885601,6089,37,37,519168,1e-06,dynamic
test,test_026,target_off,J2_P1_phase_only,measured,0.011728380793885601,6089,37,37,519168,1e-06,dynamic
test,test_026,target_off,J3_D3_P1_joint,measured,0.011728380793885601,6089,37,37,519168,1e-06,dynamic
test,test_026,target_off,J4_D3_P2_joint,measured,0.011728380793885601,6089,37,37,519168,1e-06,dynamic
test,test_026,target_off,J5_Selective_Physics_Calibration,measured,0.011728380793885601,6089,37,37,519168,1e-06,dynamic
test,test_026,target_off,J6_Joint_Phase_Surface,measured,0.011728380793885601,6089,37,37,519168,1e-06,dynamic
test,test_027,target_off,J0_Current,measured,0.004434017504930966,2302,15,15,519168,1e-06,dynamic
test,test_027,target_off,J1_D3_delay_only,measured,0.004434017504930966,2302,15,15,519168,1e-06,dynamic
test,test_027,target_off,J2_P1_phase_only,measured,0.004434017504930966,2302,15,15,519168,1e-06,dynamic
test,test_027,target_off,J3_D3_P1_joint,measured,0.004434017504930966,2302,15,15,519168,1e-06,dynamic
test,test_027,target_off,J4_D3_P2_joint,measured,0.004434017504930966,2302,15,15,519168,1e-06,dynamic
test,test_027,target_off,J5_Selective_Physics_Calibration,measured,0.004422460552268245,2296,15,15,519168,1e-06,dynamic
test,test_027,target_off,J6_Joint_Phase_Surface,measured,0.00445327909270217,2312,15,15,519168,1e-06,dynamic
test,test_028,target_off,J0_Current,measured,0.011200613288954634,5815,30,30,519168,1e-06,dynamic
test,test_028,target_off,J1_D3_delay_only,measured,0.011200613288954634,5815,30,30,519168,1e-06,dynamic
test,test_028,target_off,J2_P1_phase_only,measured,0.011200613288954634,5815,30,30,519168,1e-06,dynamic
test,test_028,target_off,J3_D3_P1_joint,measured,0.011200613288954634,5815,30,30,519168,1e-06,dynamic
test,test_028,target_off,J4_D3_P2_joint,measured,0.011200613288954634,5815,30,30,519168,1e-06,dynamic
test,test_028,target_off,J5_Selective_Physics_Calibration,measured,0.011200613288954634,5815,30,30,519168,1e-06,dynamic
test,test_028,target_off,J6_Joint_Phase_Surface,measured,0.011200613288954634,5815,30,30,519168,1e-06,dynamic
test,test_029,target_off,J0_Current,measured,0.007854875493096648,4078,30,30,519168,1e-06,dynamic
test,test_029,target_off,J1_D3_delay_only,measured,0.007854875493096648,4078,30,30,519168,1e-06,dynamic
test,test_029,target_off,J2_P1_phase_only,measured,0.007854875493096648,4078,30,30,519168,1e-06,dynamic
test,test_029,target_off,J3_D3_P1_joint,measured,0.007854875493096648,4078,30,30,519168,1e-06,dynamic
test,test_029,target_off,J4_D3_P2_joint,measured,0.007854875493096648,4078,30,30,519168,1e-06,dynamic
test,test_029,target_off,J5_Selective_Physics_Calibration,measured,0.007854875493096648,4078,30,30,519168,1e-06,dynamic
test,test_029,target_off,J6_Joint_Phase_Surface,measured,0.007854875493096648,4078,30,30,519168,1e-06,dynamic
test,test_030,target_off,J0_Current,measured,0.00915503266765286,4753,15,15,519168,1e-06,dynamic
test,test_030,target_off,J1_D3_delay_only,measured,0.00915503266765286,4753,15,15,519168,1e-06,dynamic
test,test_030,target_off,J2_P1_phase_only,measured,0.00915503266765286,4753,15,15,519168,1e-06,dynamic
test,test_030,target_off,J3_D3_P1_joint,measured,0.00915503266765286,4753,15,15,519168,1e-06,dynamic
test,test_030,target_off,J4_D3_P2_joint,measured,0.00915503266765286,4753,15,15,519168,1e-06,dynamic
test,test_030,target_off,J5_Selective_Physics_Calibration,measured,0.00915503266765286,4753,15,15,519168,1e-06,dynamic
test,test_030,target_off,J6_Joint_Phase_Surface,measured,0.00915503266765286,4753,15,15,519168,1e-06,dynamic
test,test_031,target_off,J0_Current,measured,0.010141225961538462,5265,63,63,519168,1e-06,dynamic
test,test_031,target_off,J1_D3_delay_only,measured,0.010141225961538462,5265,63,63,519168,1e-06,dynamic
test,test_031,target_off,J2_P1_phase_only,measured,0.010141225961538462,5265,63,63,519168,1e-06,dynamic
test,test_031,target_off,J3_D3_P1_joint,measured,0.010141225961538462,5265,63,63,519168,1e-06,dynamic
test,test_031,target_off,J4_D3_P2_joint,measured,0.010141225961538462,5265,63,63,519168,1e-06,dynamic
test,test_031,target_off,J5_Selective_Physics_Calibration,measured,0.010141225961538462,5265,63,63,519168,1e-06,dynamic
test,test_031,target_off,J6_Joint_Phase_Surface,measured,0.010141225961538462,5265,63,63,519168,1e-06,dynamic
test,test_032,target_off,J0_Current,measured,0.003680889423076923,1911,2,2,519168,1e-06,dynamic
test,test_032,target_off,J1_D3_delay_only,measured,0.003680889423076923,1911,2,2,519168,1e-06,dynamic
test,test_032,target_off,J2_P1_phase_only,measured,0.003680889423076923,1911,2,2,519168,1e-06,dynamic
test,test_032,target_off,J3_D3_P1_joint,measured,0.003680889423076923,1911,2,2,519168,1e-06,dynamic
test,test_032,target_off,J4_D3_P2_joint,measured,0.003680889423076923,1911,2,2,519168,1e-06,dynamic
test,test_032,target_off,J5_Selective_Physics_Calibration,measured,0.003680889423076923,1911,2,2,519168,1e-06,dynamic
test,test_032,target_off,J6_Joint_Phase_Surface,measured,0.003680889423076923,1911,2,2,519168,1e-06,dynamic
test,test_033,target_off,J0_Current,measured,0.010516826923076924,5460,36,36,519168,1e-06,dynamic
test,test_033,target_off,J1_D3_delay_only,measured,0.010514900764299803,5459,53,53,519168,1e-06,dynamic
test,test_033,target_off,J2_P1_phase_only,measured,0.010526457716962525,5465,36,36,519168,1e-06,dynamic
test,test_033,target_off,J3_D3_P1_joint,measured,0.010514900764299803,5459,53,53,519168,1e-06,dynamic
test,test_033,target_off,J4_D3_P2_joint,measured,0.010514900764299803,5459,53,53,519168,1e-06,dynamic
test,test_033,target_off,J5_Selective_Physics_Calibration,measured,0.010530310034516766,5467,54,54,519168,1e-06,dynamic
test,test_033,target_off,J6_Joint_Phase_Surface,measured,0.01062469181459566,5516,80,80,519168,1e-06,dynamic
test,test_034,target_off,J0_Current,measured,0.007533206977317554,3911,38,38,519168,1e-06,dynamic
test,test_034,target_off,J1_D3_delay_only,measured,0.007533206977317554,3911,38,38,519168,1e-06,dynamic
test,test_034,target_off,J2_P1_phase_only,measured,0.007533206977317554,3911,38,38,519168,1e-06,dynamic
test,test_034,target_off,J3_D3_P1_joint,measured,0.007533206977317554,3911,38,38,519168,1e-06,dynamic
test,test_034,target_off,J4_D3_P2_joint,measured,0.007533206977317554,3911,38,38,519168,1e-06,dynamic
test,test_034,target_off,J5_Selective_Physics_Calibration,measured,0.007481200690335306,3884,55,55,519168,1e-06,dynamic
test,test_034,target_off,J6_Joint_Phase_Surface,measured,0.007411858974358974,3848,75,75,519168,1e-06,dynamic
test,test_035,target_off,J0_Current,measured,0.007315551035502958,3798,10,10,519168,1e-06,dynamic
test,test_035,target_off,J1_D3_delay_only,measured,0.007315551035502958,3798,10,10,519168,1e-06,dynamic
test,test_035,target_off,J2_P1_phase_only,measured,0.007315551035502958,3798,10,10,519168,1e-06,dynamic
test,test_035,target_off,J3_D3_P1_joint,measured,0.007315551035502958,3798,10,10,519168,1e-06,dynamic
test,test_035,target_off,J4_D3_P2_joint,measured,0.007315551035502958,3798,10,10,519168,1e-06,dynamic
test,test_035,target_off,J5_Selective_Physics_Calibration,measured,0.007315551035502958,3798,10,10,519168,1e-06,dynamic
test,test_035,target_off,J6_Joint_Phase_Surface,measured,0.007315551035502958,3798,10,10,519168,1e-06,dynamic
test,test_036,target_off,J0_Current,measured,0.009047167776134122,4697,63,63,519168,1e-06,dynamic
test,test_036,target_off,J1_D3_delay_only,measured,0.009064503205128206,4706,74,74,519168,1e-06,dynamic
test,test_036,target_off,J2_P1_phase_only,measured,0.009039463141025642,4693,63,63,519168,1e-06,dynamic
test,test_036,target_off,J3_D3_P1_joint,measured,0.009064503205128206,4706,74,74,519168,1e-06,dynamic
