split,scene_id,family,snr_db,method,target_id,target_row,target_col,on_hit,off_hit,paired_causal_hit,on_cfar_margin_db,off_cfar_margin_db,delta_cfar_margin_db,on_roi_cells,off_roi_cells,target_only_roi_cells,L_causal_dB,L_target_only_dB,peak_transfer_dB,integrated_roi_energy_candidate,integrated_roi_energy_current,range_centroid_shift_cells,doppler_centroid_shift_cells,peak_bin_shift_cells,roi_spreading_delta_cells,delta_definition,target_only_definition,delta_cell_count,delta_sum_real,delta_sum_imag,delta_energy,delta_peak_abs,delta_peak_real,delta_peak_imag,delta_peak_row,delta_peak_col,delta_centroid_row,delta_centroid_col,delta_spread_rms_cells,target_only_cell_count,target_only_sum_real,target_only_sum_imag,target_only_energy,target_only_peak_abs,target_only_peak_real,target_only_peak_imag,target_only_peak_row,target_only_peak_col,target_only_centroid_row,target_only_centroid_col,target_only_spread_rms_cells,oracle_lambda,j7_routing
test_v3,test_v3_013,M1+M3,12.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,78,1399,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,8941736.281465393,8941736.281465393,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-15.737639904022217,-1551.1638879776,8941736.281465393,2505.903497021166,-56.16647911071777,-2505.2739696502686,79,1399,78.7568525550768,1399.0512847633606,0.8043236281232928,25,157.50635302066803,441.1172893047333,49931.253977196124,121.95800293909801,61.659175872802734,105.22309875488281,77,1399,77.53494778195818,1398.7876270913182,1.50383093495677,,True
test_v3,test_v3_013,M1+M3,12.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,78,1399,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,8941736.281465393,8941736.281465393,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-15.737639904022217,-1551.1638879776,8941736.281465393,2505.903497021166,-56.16647911071777,-2505.2739696502686,79,1399,78.7568525550768,1399.0512847633606,0.8043236281232928,25,157.50635302066803,441.1172893047333,49931.253977196124,121.95800293909801,61.659175872802734,105.22309875488281,77,1399,77.53494778195818,1398.7876270913182,1.50383093495677,0.0,False
test_v3,test_v3_014,M2+M3,12.0,J0_Current,MISMATCH_B01_S000_R00,17,372,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,96312328.75115365,96312328.75115365,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,5969.844433575869,4854.238846622407,96312328.75115365,8717.727729314953,6820.193560600281,5429.892868041992,18,372,17.924762341419296,371.9820735972705,0.6772339358726845,25,-7628.477310180664,1106.4156455993652,96761270.36870694,8740.218451102897,-8643.3974609375,1297.343017578125,18,372,17.924416801314997,372.0031696128787,0.6776561321125055,,False
test_v3,test_v3_014,M2+M3,12.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,17,372,True,False,True,nan,nan,nan,25,25,25,0.0003850647191139283,0.000374942761846449,-0.002777513832003367,96320868.6072968,96312328.75115365,-4.25172802920315e-05,-0.0005052224841470832,"(0, 0)",0.000736767823789064,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,5966.379268117249,4836.820248678327,96320868.6072968,8714.940480185294,6827.779403686523,5415.867057800293,18,372,17.92425711893515,371.98203107999024,0.6779707036964736,25,-7614.211711883545,1108.9236373901367,96769624.49375354,8737.436004447556,-8639.65234375,1303.5318603515625,18,372,17.923911934063746,372.0031700368372,0.678386170250387,,False
test_v3,test_v3_014,M2+M3,12.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,17,372,True,False,True,nan,nan,nan,25,25,25,-0.00823201706952148,-0.008546544127370699,-0.2167010489579584,96129942.41505773,96312328.75115365,-0.002638879892856494,-0.03412740590625063,"(0, 0)",0.04395905324197369,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,5214.002059102058,4343.905545204878,96129942.41505773,8502.92304659164,6726.97017288208,5200.728086471558,18,372,17.890634935513045,371.97943471737767,0.7211929891146582,25,-6138.177436828613,2915.3790941238403,96571039.70093843,8525.699480351725,-7619.833984375,3824.353759765625,18,372,17.890173292535742,372.00317368783016,0.7213412604495791,,False
test_v3,test_v3_014,M2+M3,12.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,17,372,True,False,True,nan,nan,nan,25,25,25,-0.00823201706952148,-0.008546544127370699,-0.2167010489579584,96129942.41505773,96312328.75115365,-0.002638879892856494,-0.03412740590625063,"(0, 0)",0.04395905324197369,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,5214.002059102058,4343.905545204878,96129942.41505773,8502.92304659164,6726.97017288208,5200.728086471558,18,372,17.890634935513045,371.97943471737767,0.7211929891146582,25,-6138.177436828613,2915.3790941238403,96571039.70093843,8525.699480351725,-7619.833984375,3824.353759765625,18,372,17.890173292535742,372.00317368783016,0.7213412604495791,,True
test_v3,test_v3_014,M2+M3,12.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,17,372,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,96312328.75115365,96312328.75115365,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,5969.844433575869,4854.238846622407,96312328.75115365,8717.727729314953,6820.193560600281,5429.892868041992,18,372,17.924762341419296,371.9820735972705,0.6772339358726845,25,-7628.477310180664,1106.4156455993652,96761270.36870694,8740.218451102897,-8643.3974609375,1297.343017578125,18,372,17.924416801314997,372.0031696128787,0.6776561321125055,0.0,False
test_v3,test_v3_015,M1+M2+M3,12.0,J0_Current,MISMATCH_B01_S000_R00,20,545,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,37556332.35851555,37556332.35851555,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1104.2496099472046,-3498.6631598472595,37556332.35851555,4458.36362949523,-1462.1095180511475,-4211.797954559326,20,545,20.248841194366413,545.126042492923,0.8443911400545864,25,758.9691177606583,-3649.8839225769043,38559116.65350501,4408.032520461819,722.762451171875,-4348.375,20,545,20.243931701858447,545.191542967255,0.8442920588800004,,False
test_v3,test_v3_015,M1+M2+M3,12.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,20,545,False,False,False,nan,nan,nan,25,25,25,0.10706284452253746,0.0008898671014848755,0.20119292553852852,38493682.34972926,37556332.35851555,-0.23961758840130187,-0.004555528995393132,"(0, 0)",0.0015362785199241058,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-830.9597810506821,-3629.661054611206,38493682.34972926,4562.838879228279,-530.6493606567383,-4531.877082824707,20,545,20.24428566537102,544.8864249045217,0.8459274185745105,25,-3720.646171569824,-359.9578151702881,38567018.205642514,4577.583455215398,-4467.41357421875,-998.2415771484375,20,545,20.24302156501519,544.8940128910581,0.8490582990778001,,False
test_v3,test_v3_015,M1+M2+M3,12.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,20,545,False,False,False,nan,nan,nan,25,25,25,0.13117664858260558,0.04662731513678116,0.6498035623865956,38708009.46697921,37556332.35851555,-0.16118129333517572,-0.05358476865269424,"(0, 0)",-0.02876324691562837,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1762.9674018323421,-4130.824680328369,38708009.46697921,4804.693243580013,-1635.2773027420044,-4517.8474197387695,20,545,20.19525642571372,544.9648611995879,0.815627893138958,25,-4146.001178741455,-1740.6287482976913,38975330.597044155,4817.896575930542,-4339.65771484375,-2092.72509765625,20,545,20.19429884741584,544.9941493636532,0.8174765810278098,,False
test_v3,test_v3_015,M1+M2+M3,12.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,20,545,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,37556332.35851555,37556332.35851555,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1104.2496099472046,-3498.6631598472595,37556332.35851555,4458.36362949523,-1462.1095180511475,-4211.797954559326,20,545,20.248841194366413,545.126042492923,0.8443911400545864,25,758.9691177606583,-3649.8839225769043,38559116.65350501,4408.032520461819,722.762451171875,-4348.375,20,545,20.243931701858447,545.191542967255,0.8442920588800004,,True
test_v3,test_v3_015,M1+M2+M3,12.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,20,545,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,37556332.35851555,37556332.35851555,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1104.2496099472046,-3498.6631598472595,37556332.35851555,4458.36362949523,-1462.1095180511475,-4211.797954559326,20,545,20.248841194366413,545.126042492923,0.8443911400545864,25,758.9691177606583,-3649.8839225769043,38559116.65350501,4408.032520461819,722.762451171875,-4348.375,20,545,20.243931701858447,545.191542967255,0.8442920588800004,0.0,False
test_v3,test_v3_016,zero,14.0,J0_Current,MISMATCH_B01_S000_R00,61,718,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,57723241.30577835,57723241.30577835,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,1761.7548228502274,2096.746275782585,57723241.30577835,5979.912930552136,4578.390860080719,3846.777325153351,62,718,61.76939466572904,717.9758216273029,0.8004371493895741,25,4.31083869934082,42.41084289550781,2437.1528663856043,20.029434189681464,13.40631103515625,14.88116455078125,62,718,61.172334642994535,717.91589255012,1.632943828811545,,False
test_v3,test_v3_016,zero,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,61,718,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,57723241.30577835,57723241.30577835,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,1761.7548228502274,2096.746275782585,57723241.30577835,5979.912930552136,4578.390860080719,3846.777325153351,62,718,61.76939466572904,717.9758216273029,0.8004371493895741,25,4.31083869934082,42.41084289550781,2437.1528663856043,20.029434189681464,13.40631103515625,14.88116455078125,62,718,61.172334642994535,717.91589255012,1.632943828811545,,False
test_v3,test_v3_016,zero,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,61,718,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,57723241.30577835,57723241.30577835,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,1761.7548228502274,2096.746275782585,57723241.30577835,5979.912930552136,4578.390860080719,3846.777325153351,62,718,61.76939466572904,717.9758216273029,0.8004371493895741,25,4.31083869934082,42.41084289550781,2437.1528663856043,20.029434189681464,13.40631103515625,14.88116455078125,62,718,61.172334642994535,717.91589255012,1.632943828811545,,False
test_v3,test_v3_016,zero,14.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,61,718,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,57723241.30577835,57723241.30577835,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,1761.7548228502274,2096.746275782585,57723241.30577835,5979.912930552136,4578.390860080719,3846.777325153351,62,718,61.76939466572904,717.9758216273029,0.8004371493895741,25,4.31083869934082,42.41084289550781,2437.1528663856043,20.029434189681464,13.40631103515625,14.88116455078125,62,718,61.172334642994535,717.91589255012,1.632943828811545,,True
test_v3,test_v3_016,zero,14.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,61,718,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,57723241.30577835,57723241.30577835,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,1761.7548228502274,2096.746275782585,57723241.30577835,5979.912930552136,4578.390860080719,3846.777325153351,62,718,61.76939466572904,717.9758216273029,0.8004371493895741,25,4.31083869934082,42.41084289550781,2437.1528663856043,20.029434189681464,13.40631103515625,14.88116455078125,62,718,61.172334642994535,717.91589255012,1.632943828811545,0.0,False
test_v3,test_v3_017,M1,14.0,J0_Current,MISMATCH_B01_S000_R00,39,891,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,90827560.07952975,90827560.07952975,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-9519.708270205185,-4423.437131762505,90827560.07952975,8381.525393986021,-7661.543286323547,-3398.6353734731674,40,891,39.9851755366515,891.1756441880912,0.5547483511106734,25,-3388.721712708473,-10200.26699256897,93801501.1941527,8201.437433568288,-2641.095947265625,-7764.546875,40,891,39.98562747255764,891.2528605041321,0.558049845455604,,False
test_v3,test_v3_017,M1,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,39,891,True,False,True,nan,nan,nan,25,25,25,0.11526747536789433,-0.009689790098791621,0.36364937870445674,93270519.4190842,90827560.07952975,-0.2559609944494241,0.00026871975925502056,"(0, 0)",0.002808253989210252,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-9427.23386311531,-4780.125933803618,93270519.4190842,8739.881295065728,-7808.348326057196,-3926.2222900390625,40,891,39.98544425641075,890.9196831936417,0.5575566050998837,25,-2084.858129501343,-10378.372176885605,93592448.65466446,8763.249467199725,-1585.940673828125,-8618.5458984375,40,891,39.9855017230063,890.9344102264967,0.5630647191945026,,False
test_v3,test_v3_017,M1,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,39,891,True,False,True,nan,nan,nan,25,25,25,0.09750430238420553,-0.013500293657259304,0.38581025983826267,92889810.74384132,90827560.07952975,-0.20185122103657704,0.00019404859860117085,"(0, 0)",5.858094678834469e-05,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-9432.848803080618,-4695.8752677589655,92889810.74384132,8762.208398855006,-7872.560262270272,-3846.9586613178253,40,891,39.9853695852501,890.9737929670546,0.5548069320574618,25,-2490.5657148361206,-10277.629143238068,93510366.57358849,8779.63186230525,-1971.8763427734375,-8555.328125,40,891,39.98545733094609,891.0026216302487,0.5579453551051512,,False
test_v3,test_v3_017,M1,14.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,39,891,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,90827560.07952975,90827560.07952975,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-9519.708270205185,-4423.437131762505,90827560.07952975,8381.525393986021,-7661.543286323547,-3398.6353734731674,40,891,39.9851755366515,891.1756441880912,0.5547483511106734,25,-3388.721712708473,-10200.26699256897,93801501.1941527,8201.437433568288,-2641.095947265625,-7764.546875,40,891,39.98562747255764,891.2528605041321,0.558049845455604,,True
test_v3,test_v3_017,M1,14.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,39,891,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,90827560.07952975,90827560.07952975,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-9519.708270205185,-4423.437131762505,90827560.07952975,8381.525393986021,-7661.543286323547,-3398.6353734731674,40,891,39.9851755366515,891.1756441880912,0.5547483511106734,25,-3388.721712708473,-10200.26699256897,93801501.1941527,8201.437433568288,-2641.095947265625,-7764.546875,40,891,39.98562747255764,891.2528605041321,0.558049845455604,0.0,False
test_v3,test_v3_018,M2,14.0,J0_Current,MISMATCH_B01_S000_R00,115,1064,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,124510087.01182102,124510087.01182102,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,442.1781294941902,344.7057050112635,124510087.01182102,7485.895688862447,7446.972511291504,762.3874871730804,116,1064,115.56221458819486,1063.97409893678,0.8898403502146014,25,-395.9800720214844,-499.82820320129395,124915716.5471948,7503.281526706098,-7381.5078125,-1346.3194580078125,116,1064,115.56271310430094,1064.0006485751796,0.889514745046028,,False
test_v3,test_v3_018,M2,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,115,1064,True,False,True,nan,nan,nan,25,25,25,0.0011025565234581136,0.0009793695628021156,-0.012094339413355287,124541700.77659036,124510087.01182102,1.2908343251183396e-05,-0.001513182158021209,"(0, 0)",0.00031306176698775445,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,412.87694627046585,344.8177854344249,124541700.77659036,7475.479489267501,7436.410112380981,763.2812292575836,116,1064,115.56070140603684,1063.9741118451232,0.8901534119815891,25,-367.72442626953125,-495.35057640075684,124943889.23900189,7492.74168501102,-7373.20263671875,-1333.064453125,116,1064,115.56119846016136,1064.0006466474235,0.889830668854834,,False
test_v3,test_v3_018,M2,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,115,1064,True,False,True,nan,nan,nan,25,25,25,0.03222079793109292,0.02820504710507539,-0.7755115980039912,125437276.61376937,124510087.01182102,0.0006109454459419794,-0.08773931168781246,"(-1, 0)",0.007881176129511891,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1249.084888637066,305.8095684349537,125437276.61376937,6846.493360147678,-6833.869909286499,-415.5639463365078,115,1064,115.47447527650705,1063.9747098822259,0.8977215263441133,25,1247.9671630859375,-377.95868158340454,125729615.7389356,6857.527318402414,6844.68505859375,419.4846496582031,115,1064,115.47492456446024,1064.0005686613317,0.8974954817595933,,False
test_v3,test_v3_018,M2,14.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,115,1064,True,False,True,nan,nan,nan,25,25,25,0.03222079793109292,0.02820504710507539,-0.7755115980039912,125437276.61376937,124510087.01182102,0.0006109454459419794,-0.08773931168781246,"(-1, 0)",0.007881176129511891,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1249.084888637066,305.8095684349537,125437276.61376937,6846.493360147678,-6833.869909286499,-415.5639463365078,115,1064,115.47447527650705,1063.9747098822259,0.8977215263441133,25,1247.9671630859375,-377.95868158340454,125729615.7389356,6857.527318402414,6844.68505859375,419.4846496582031,115,1064,115.47492456446024,1064.0005686613317,0.8974954817595933,,True
test_v3,test_v3_018,M2,14.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,115,1064,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,124510087.01182102,124510087.01182102,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,442.1781294941902,344.7057050112635,124510087.01182102,7485.895688862447,7446.972511291504,762.3874871730804,116,1064,115.56221458819486,1063.97409893678,0.8898403502146014,25,-395.9800720214844,-499.82820320129395,124915716.5471948,7503.281526706098,-7381.5078125,-1346.3194580078125,116,1064,115.56271310430094,1064.0006485751796,0.889514745046028,0.0,False
test_v3,test_v3_019,M3,14.0,J0_Current,MISMATCH_B01_S000_R00,37,1237,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,103696092.54461943,103696092.54461943,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,2962.946311980486,-866.9240480363369,103696092.54461943,7745.778888303025,7463.207217216492,-2073.0722658336163,38,1237,37.70179104633175,1236.9713815219138,0.8673201758035863,25,1294.9095582962036,-189.96712446212769,329356.10189868195,290.9232695224439,287.02410888671875,-47.47114562988281,39,1237,37.39806406371944,1237.0009227386336,1.530929506583734,,False
test_v3,test_v3_019,M3,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,37,1237,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,103696092.54461943,103696092.54461943,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,2962.946311980486,-866.9240480363369,103696092.54461943,7745.778888303025,7463.207217216492,-2073.0722658336163,38,1237,37.70179104633175,1236.9713815219138,0.8673201758035863,25,1294.9095582962036,-189.96712446212769,329356.10189868195,290.9232695224439,287.02410888671875,-47.47114562988281,39,1237,37.39806406371944,1237.0009227386336,1.530929506583734,,False
test_v3,test_v3_019,M3,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,37,1237,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,103696092.54461943,103696092.54461943,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,2962.946311980486,-866.9240480363369,103696092.54461943,7745.778888303025,7463.207217216492,-2073.0722658336163,38,1237,37.70179104633175,1236.9713815219138,0.8673201758035863,25,1294.9095582962036,-189.96712446212769,329356.10189868195,290.9232695224439,287.02410888671875,-47.47114562988281,39,1237,37.39806406371944,1237.0009227386336,1.530929506583734,,False
test_v3,test_v3_019,M3,14.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,37,1237,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,103696092.54461943,103696092.54461943,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,2962.946311980486,-866.9240480363369,103696092.54461943,7745.778888303025,7463.207217216492,-2073.0722658336163,38,1237,37.70179104633175,1236.9713815219138,0.8673201758035863,25,1294.9095582962036,-189.96712446212769,329356.10189868195,290.9232695224439,287.02410888671875,-47.47114562988281,39,1237,37.39806406371944,1237.0009227386336,1.530929506583734,,True
test_v3,test_v3_019,M3,14.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,37,1237,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,103696092.54461943,103696092.54461943,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,2962.946311980486,-866.9240480363369,103696092.54461943,7745.778888303025,7463.207217216492,-2073.0722658336163,38,1237,37.70179104633175,1236.9713815219138,0.8673201758035863,25,1294.9095582962036,-189.96712446212769,329356.10189868195,290.9232695224439,287.02410888671875,-47.47114562988281,39,1237,37.39806406371944,1237.0009227386336,1.530929506583734,0.0,False
test_v3,test_v3_020,M1+M2,14.0,J0_Current,MISMATCH_B01_S000_R00,100,1410,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,102198894.36903216,102198894.36903216,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,6583.102024182677,-7002.203895032406,102198894.36903216,8034.853854850542,6112.680905044079,-5214.78749537468,100,1410,100.08564154710461,1410.1694387952823,0.7620439773351656,25,-8683.184455871582,-4434.509305715561,103865326.96879058,7794.004868214464,-6391.0234375,-4461.0908203125,100,1410,100.08656243081246,1410.2463470662444,0.7661474067089603,,False
test_v3,test_v3_020,M1+M2,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,100,1410,True,False,True,nan,nan,nan,25,25,25,0.05391269405271397,-0.005665210100426181,0.30857100233431417,103475484.09176955,102198894.36903216,-0.2362726376345563,0.00027464597710036287,"(0, 0)",0.0025799149141764177,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,6860.752244018018,-6740.905897746794,103475484.09176955,8325.42728404845,6143.639485992491,-5618.579298019409,100,1410,100.08591619308172,1409.9331661576477,0.764623892249342,25,-8421.462551116943,-4650.650115966797,103729926.84158151,8337.616262672309,-7098.3603515625,-4373.685546875,100,1410,100.08593045737463,1409.946318601837,0.769040306676111,,False
test_v3,test_v3_020,M1+M2,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,100,1410,True,False,True,nan,nan,nan,25,25,25,0.13415721151322296,0.0798774460390742,0.6731267870674489,105405171.34932038,102198894.36903216,-0.18121502030339798,-0.03566310793432592,"(0, 0)",-0.04284475214498307,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,7818.413490053266,-7708.8733460302465,105405171.34932038,8682.290668308928,6443.975276730955,-5818.707234591246,100,1410,100.04997843917029,1409.988223774979,0.7191992251901825,25,-9834.427068710327,-4907.73291015625,105793342.13362032,8677.172121055983,-7531.85693359375,-4308.64794921875,100,1410,100.05010042870008,1410.0146577630373,0.7225653969523781,,False
test_v3,test_v3_020,M1+M2,14.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,100,1410,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,102198894.36903216,102198894.36903216,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,6583.102024182677,-7002.203895032406,102198894.36903216,8034.853854850542,6112.680905044079,-5214.78749537468,100,1410,100.08564154710461,1410.1694387952823,0.7620439773351656,25,-8683.184455871582,-4434.509305715561,103865326.96879058,7794.004868214464,-6391.0234375,-4461.0908203125,100,1410,100.08656243081246,1410.2463470662444,0.7661474067089603,,True
test_v3,test_v3_020,M1+M2,14.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,100,1410,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,102198894.36903216,102198894.36903216,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,6583.102024182677,-7002.203895032406,102198894.36903216,8034.853854850542,6112.680905044079,-5214.78749537468,100,1410,100.08564154710461,1410.1694387952823,0.7620439773351656,25,-8683.184455871582,-4434.509305715561,103865326.96879058,7794.004868214464,-6391.0234375,-4461.0908203125,100,1410,100.08656243081246,1410.2463470662444,0.7661474067089603,0.0,False
test_v3,test_v3_021,M1+M3,14.0,J0_Current,MISMATCH_B01_S000_R00,24,383,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,147554352.1559164,147554352.1559164,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,9903.298453122377,9151.815714403987,147554352.1559164,10705.951256206738,8299.949184894562,6762.265583992004,25,383,24.998519209454166,383.1765698669032,0.5573021573293413,25,9161.164167702198,11453.204856663942,152645157.2118951,10489.25804636335,6489.18359375,8241.0576171875,25,383,25.00096975332153,383.2525608138433,0.5425696791393786,,False
