split,scene_id,family,snr_db,method,target_id,on_hit,off_hit,paired_causal_hit,on_cfar_margin_db,off_cfar_margin_db,delta_cfar_margin_db,paired_hit_definition
test_v3,test_v3_033,M1,18.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_033,M1,18.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_034,M2,18.0,J0_Current,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_034,M2,18.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_034,M2,18.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_034,M2,18.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_034,M2,18.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_035,M3,18.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_035,M3,18.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_035,M3,18.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_035,M3,18.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_035,M3,18.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_036,M1+M2,18.0,J0_Current,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_036,M1+M2,18.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_036,M1+M2,18.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_036,M1+M2,18.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_036,M1+M2,18.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_037,M1+M3,18.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_037,M1+M3,18.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_037,M1+M3,18.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_037,M1+M3,18.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_037,M1+M3,18.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_038,M2+M3,18.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_038,M2+M3,18.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_038,M2+M3,18.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_038,M2+M3,18.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_038,M2+M3,18.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_039,M1+M2+M3,18.0,J0_Current,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_039,M1+M2+M3,18.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_039,M1+M2+M3,18.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_039,M1+M2+M3,18.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_039,M1+M2+M3,18.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_040,zero,20.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_040,zero,20.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_040,zero,20.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_040,zero,20.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_040,zero,20.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_041,M1,20.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_041,M1,20.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_041,M1,20.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_041,M1,20.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_041,M1,20.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_042,M2,20.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_042,M2,20.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_042,M2,20.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_042,M2,20.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_042,M2,20.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_043,M3,20.0,J0_Current,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_043,M3,20.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_043,M3,20.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_043,M3,20.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_043,M3,20.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_044,M1+M2,20.0,J0_Current,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_044,M1+M2,20.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_044,M1+M2,20.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_044,M1+M2,20.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_044,M1+M2,20.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_045,M1+M3,20.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_045,M1+M3,20.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_045,M1+M3,20.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_045,M1+M3,20.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_045,M1+M3,20.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_046,M2+M3,20.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_046,M2+M3,20.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_046,M2+M3,20.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_046,M2+M3,20.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_046,M2+M3,20.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_047,M1+M2+M3,20.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_047,M1+M2+M3,20.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_047,M1+M2+M3,20.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_047,M1+M2+M3,20.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_047,M1+M2+M3,20.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_048,zero,22.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_048,zero,22.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_048,zero,22.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_048,zero,22.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_048,zero,22.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_049,M1,22.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_049,M1,22.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_049,M1,22.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_049,M1,22.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_049,M1,22.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_050,M2,22.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_050,M2,22.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_050,M2,22.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_050,M2,22.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_050,M2,22.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_051,M3,22.0,J0_Current,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_051,M3,22.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_051,M3,22.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_051,M3,22.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_051,M3,22.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_052,M1+M2,22.0,J0_Current,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_052,M1+M2,22.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_052,M1+M2,22.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_052,M1+M2,22.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_052,M1+M2,22.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_053,M1+M3,22.0,J0_Current,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_053,M1+M3,22.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_053,M1+M3,22.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_053,M1+M3,22.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_053,M1+M3,22.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_054,M2+M3,22.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_054,M2+M3,22.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_054,M2+M3,22.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_054,M2+M3,22.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_054,M2+M3,22.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_055,M1+M2+M3,22.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_055,M1+M2+M3,22.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_055,M1+M2+M3,22.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_055,M1+M2+M3,22.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_055,M1+M2+M3,22.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_056,zero,24.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_056,zero,24.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_056,zero,24.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_056,zero,24.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_056,zero,24.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_057,M1,24.0,J0_Current,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_057,M1,24.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_057,M1,24.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_057,M1,24.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_057,M1,24.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_058,M2,24.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_058,M2,24.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_058,M2,24.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_058,M2,24.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_058,M2,24.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_059,M3,24.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_059,M3,24.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_059,M3,24.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_059,M3,24.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_059,M3,24.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_060,M1+M2,24.0,J0_Current,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_060,M1+M2,24.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_060,M1+M2,24.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_060,M1+M2,24.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_060,M1+M2,24.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_061,M1+M3,24.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_061,M1+M3,24.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_061,M1+M3,24.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_061,M1+M3,24.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_061,M1+M3,24.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_062,M2+M3,24.0,J0_Current,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_062,M2+M3,24.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_062,M2+M3,24.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_062,M2+M3,24.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_062,M2+M3,24.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,True,False,True,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_063,M1+M2+M3,24.0,J0_Current,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_063,M1+M2+M3,24.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_063,M1+M2+M3,24.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_063,M1+M2+M3,24.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
test_v3,test_v3_063,M1+M2+M3,24.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,False,False,False,nan,nan,nan,on_hit AND NOT off_hit
