split,scene_id,role,method,status,pfa,hit_cells,false_clusters,selected,valid_cfar_test_cells,configured_pf,cfar_mode,oracle_lambda
test_v3,test_v3_041,target_on,J5_Selective_Physics_Calibration,measured,0.0071460490631163704,3710,118,118,519168,1e-06,dynamic,
test_v3,test_v3_041,target_off,J6_Joint_Phase_Surface,measured,0.007122935157790927,3698,115,115,519168,1e-06,dynamic,
test_v3,test_v3_041,target_on,J6_Joint_Phase_Surface,measured,0.007196129191321499,3736,116,116,519168,1e-06,dynamic,
test_v3,test_v3_041,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.007107525887573965,3690,111,111,519168,1e-06,dynamic,
test_v3,test_v3_041,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.007113304363905325,3693,108,108,519168,1e-06,dynamic,
test_v3,test_v3_041,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.007107525887573965,3690,111,111,519168,1e-06,dynamic,0.0
test_v3,test_v3_041,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.007113304363905325,3693,108,108,519168,1e-06,dynamic,0.0
test_v3,test_v3_042,target_off,J0_Current,measured,0.008161134738658777,4237,131,131,519168,1e-06,dynamic,
test_v3,test_v3_042,target_on,J0_Current,measured,0.007947331114398421,4126,123,123,519168,1e-06,dynamic,
test_v3,test_v3_042,target_off,J5_Selective_Physics_Calibration,measured,0.008147651627218935,4230,133,133,519168,1e-06,dynamic,
test_v3,test_v3_042,target_on,J5_Selective_Physics_Calibration,measured,0.007924217209072978,4114,123,123,519168,1e-06,dynamic,
test_v3,test_v3_042,target_off,J6_Joint_Phase_Surface,measured,0.008161134738658777,4237,131,131,519168,1e-06,dynamic,
test_v3,test_v3_042,target_on,J6_Joint_Phase_Surface,measured,0.007947331114398421,4126,123,123,519168,1e-06,dynamic,
test_v3,test_v3_042,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.008161134738658777,4237,131,131,519168,1e-06,dynamic,
test_v3,test_v3_042,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.007947331114398421,4126,123,123,519168,1e-06,dynamic,
test_v3,test_v3_042,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.008161134738658777,4237,131,131,519168,1e-06,dynamic,0.0
test_v3,test_v3_042,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.007947331114398421,4126,123,123,519168,1e-06,dynamic,0.0
test_v3,test_v3_043,target_off,J0_Current,measured,0.011791944033530573,6122,19,19,519168,1e-06,dynamic,
test_v3,test_v3_043,target_on,J0_Current,measured,0.011791944033530573,6122,19,19,519168,1e-06,dynamic,
test_v3,test_v3_043,target_off,J5_Selective_Physics_Calibration,measured,0.011791944033530573,6122,19,19,519168,1e-06,dynamic,
test_v3,test_v3_043,target_on,J5_Selective_Physics_Calibration,measured,0.011791944033530573,6122,19,19,519168,1e-06,dynamic,
test_v3,test_v3_043,target_off,J6_Joint_Phase_Surface,measured,0.011791944033530573,6122,19,19,519168,1e-06,dynamic,
test_v3,test_v3_043,target_on,J6_Joint_Phase_Surface,measured,0.011791944033530573,6122,19,19,519168,1e-06,dynamic,
test_v3,test_v3_043,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.011791944033530573,6122,19,19,519168,1e-06,dynamic,
test_v3,test_v3_043,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.011791944033530573,6122,19,19,519168,1e-06,dynamic,
test_v3,test_v3_043,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.011791944033530573,6122,19,19,519168,1e-06,dynamic,0.0
test_v3,test_v3_043,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.011791944033530573,6122,19,19,519168,1e-06,dynamic,0.0
test_v3,test_v3_044,target_off,J0_Current,measured,0.004391642011834319,2280,46,46,519168,1e-06,dynamic,
test_v3,test_v3_044,target_on,J0_Current,measured,0.00518714558678501,2693,43,43,519168,1e-06,dynamic,
test_v3,test_v3_044,target_off,J5_Selective_Physics_Calibration,measured,0.004609297953648915,2393,54,54,519168,1e-06,dynamic,
test_v3,test_v3_044,target_on,J5_Selective_Physics_Calibration,measured,0.005468364768244576,2839,52,52,519168,1e-06,dynamic,
test_v3,test_v3_044,target_off,J6_Joint_Phase_Surface,measured,0.00445713141025641,2314,53,53,519168,1e-06,dynamic,
test_v3,test_v3_044,target_on,J6_Joint_Phase_Surface,measured,0.005296936637080868,2750,51,51,519168,1e-06,dynamic,
test_v3,test_v3_044,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.004391642011834319,2280,46,46,519168,1e-06,dynamic,
test_v3,test_v3_044,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.00518714558678501,2693,43,43,519168,1e-06,dynamic,
test_v3,test_v3_044,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.004391642011834319,2280,46,46,519168,1e-06,dynamic,0.0
test_v3,test_v3_044,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.00518714558678501,2693,43,43,519168,1e-06,dynamic,0.0
test_v3,test_v3_045,target_off,J0_Current,measured,0.012364013190335305,6419,19,19,519168,1e-06,dynamic,
test_v3,test_v3_045,target_on,J0_Current,measured,0.012352456237672584,6413,19,19,519168,1e-06,dynamic,
test_v3,test_v3_045,target_off,J5_Selective_Physics_Calibration,measured,0.012298523791913214,6385,12,12,519168,1e-06,dynamic,
test_v3,test_v3_045,target_on,J5_Selective_Physics_Calibration,measured,0.012292745315581855,6382,13,13,519168,1e-06,dynamic,
test_v3,test_v3_045,target_off,J6_Joint_Phase_Surface,measured,0.012338973126232741,6406,16,16,519168,1e-06,dynamic,
test_v3,test_v3_045,target_on,J6_Joint_Phase_Surface,measured,0.01233126849112426,6402,15,15,519168,1e-06,dynamic,
test_v3,test_v3_045,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.012364013190335305,6419,19,19,519168,1e-06,dynamic,
test_v3,test_v3_045,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.012352456237672584,6413,19,19,519168,1e-06,dynamic,
test_v3,test_v3_045,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.012364013190335305,6419,19,19,519168,1e-06,dynamic,0.0
test_v3,test_v3_045,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.012352456237672584,6413,19,19,519168,1e-06,dynamic,0.0
test_v3,test_v3_046,target_off,J0_Current,measured,0.011635925172583826,6041,26,26,519168,1e-06,dynamic,
test_v3,test_v3_046,target_on,J0_Current,measured,0.011591623520710059,6018,27,27,519168,1e-06,dynamic,
test_v3,test_v3_046,target_off,J5_Selective_Physics_Calibration,measured,0.011632072855029586,6039,26,26,519168,1e-06,dynamic,
test_v3,test_v3_046,target_on,J5_Selective_Physics_Calibration,measured,0.011587771203155819,6016,27,27,519168,1e-06,dynamic,
test_v3,test_v3_046,target_off,J6_Joint_Phase_Surface,measured,0.011635925172583826,6041,26,26,519168,1e-06,dynamic,
test_v3,test_v3_046,target_on,J6_Joint_Phase_Surface,measured,0.011591623520710059,6018,27,27,519168,1e-06,dynamic,
test_v3,test_v3_046,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.011635925172583826,6041,26,26,519168,1e-06,dynamic,
test_v3,test_v3_046,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.011591623520710059,6018,27,27,519168,1e-06,dynamic,
test_v3,test_v3_046,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.011635925172583826,6041,26,26,519168,1e-06,dynamic,0.0
test_v3,test_v3_046,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.011591623520710059,6018,27,27,519168,1e-06,dynamic,0.0
test_v3,test_v3_047,target_off,J0_Current,measured,0.010873166296844181,5645,27,27,519168,1e-06,dynamic,
test_v3,test_v3_047,target_on,J0_Current,measured,0.010844273915187377,5630,28,28,519168,1e-06,dynamic,
test_v3,test_v3_047,target_off,J5_Selective_Physics_Calibration,measured,0.010902058678500985,5660,28,28,519168,1e-06,dynamic,
test_v3,test_v3_047,target_on,J5_Selective_Physics_Calibration,measured,0.010873166296844181,5645,28,28,519168,1e-06,dynamic,
test_v3,test_v3_047,target_off,J6_Joint_Phase_Surface,measured,0.009740584935897436,5057,0,0,519168,1e-06,dynamic,
test_v3,test_v3_047,target_on,J6_Joint_Phase_Surface,measured,0.009865785256410256,5122,0,0,519168,1e-06,dynamic,
test_v3,test_v3_047,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.010873166296844181,5645,27,27,519168,1e-06,dynamic,
test_v3,test_v3_047,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.010844273915187377,5630,28,28,519168,1e-06,dynamic,
test_v3,test_v3_047,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.010873166296844181,5645,27,27,519168,1e-06,dynamic,0.0
test_v3,test_v3_047,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.010844273915187377,5630,28,28,519168,1e-06,dynamic,0.0
test_v3,test_v3_048,target_off,J0_Current,measured,0.004590036365877712,2383,68,68,519168,1e-06,dynamic,
test_v3,test_v3_048,target_on,J0_Current,measured,0.004784578402366864,2484,69,69,519168,1e-06,dynamic,
test_v3,test_v3_048,target_off,J5_Selective_Physics_Calibration,measured,0.004590036365877712,2383,68,68,519168,1e-06,dynamic,
test_v3,test_v3_048,target_on,J5_Selective_Physics_Calibration,measured,0.004784578402366864,2484,69,69,519168,1e-06,dynamic,
test_v3,test_v3_048,target_off,J6_Joint_Phase_Surface,measured,0.004590036365877712,2383,68,68,519168,1e-06,dynamic,
test_v3,test_v3_048,target_on,J6_Joint_Phase_Surface,measured,0.004784578402366864,2484,69,69,519168,1e-06,dynamic,
test_v3,test_v3_048,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.004590036365877712,2383,68,68,519168,1e-06,dynamic,
test_v3,test_v3_048,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.004784578402366864,2484,69,69,519168,1e-06,dynamic,
test_v3,test_v3_048,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.004590036365877712,2383,68,68,519168,1e-06,dynamic,0.0
test_v3,test_v3_048,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.004784578402366864,2484,69,69,519168,1e-06,dynamic,0.0
test_v3,test_v3_049,target_off,J0_Current,measured,0.0076468503451676524,3970,120,120,519168,1e-06,dynamic,
test_v3,test_v3_049,target_on,J0_Current,measured,0.007471569896449704,3879,105,105,519168,1e-06,dynamic,
test_v3,test_v3_049,target_off,J5_Selective_Physics_Calibration,measured,0.0078125,4056,132,132,519168,1e-06,dynamic,
test_v3,test_v3_049,target_on,J5_Selective_Physics_Calibration,measured,0.007515871548323471,3902,114,114,519168,1e-06,dynamic,
test_v3,test_v3_049,target_off,J6_Joint_Phase_Surface,measured,0.007781681459566075,4040,126,126,519168,1e-06,dynamic,
test_v3,test_v3_049,target_on,J6_Joint_Phase_Surface,measured,0.007479274531558186,3883,112,112,519168,1e-06,dynamic,
test_v3,test_v3_049,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.0076468503451676524,3970,120,120,519168,1e-06,dynamic,
test_v3,test_v3_049,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.007471569896449704,3879,105,105,519168,1e-06,dynamic,
test_v3,test_v3_049,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.0076468503451676524,3970,120,120,519168,1e-06,dynamic,0.0
test_v3,test_v3_049,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.007471569896449704,3879,105,105,519168,1e-06,dynamic,0.0
test_v3,test_v3_050,target_off,J0_Current,measured,0.007770124506903353,4034,121,121,519168,1e-06,dynamic,
test_v3,test_v3_050,target_on,J0_Current,measured,0.007642998027613412,3968,118,118,519168,1e-06,dynamic,
test_v3,test_v3_050,target_off,J5_Selective_Physics_Calibration,measured,0.007775902983234714,4037,121,121,519168,1e-06,dynamic,
test_v3,test_v3_050,target_on,J5_Selective_Physics_Calibration,measured,0.007712339743589744,4004,120,120,519168,1e-06,dynamic,
test_v3,test_v3_050,target_off,J6_Joint_Phase_Surface,measured,0.008374938362919132,4348,148,148,519168,1e-06,dynamic,
test_v3,test_v3_050,target_on,J6_Joint_Phase_Surface,measured,0.008322932075936883,4321,148,148,519168,1e-06,dynamic,
test_v3,test_v3_050,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.008374938362919132,4348,148,148,519168,1e-06,dynamic,
test_v3,test_v3_050,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.008322932075936883,4321,148,148,519168,1e-06,dynamic,
test_v3,test_v3_050,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.007770124506903353,4034,121,121,519168,1e-06,dynamic,0.0
test_v3,test_v3_050,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.007642998027613412,3968,118,118,519168,1e-06,dynamic,0.0
test_v3,test_v3_051,target_off,J0_Current,measured,0.011790017874753452,6121,15,15,519168,1e-06,dynamic,
test_v3,test_v3_051,target_on,J0_Current,measured,0.011730306952662722,6090,15,15,519168,1e-06,dynamic,
test_v3,test_v3_051,target_off,J5_Selective_Physics_Calibration,measured,0.011790017874753452,6121,15,15,519168,1e-06,dynamic,
test_v3,test_v3_051,target_on,J5_Selective_Physics_Calibration,measured,0.011730306952662722,6090,15,15,519168,1e-06,dynamic,
test_v3,test_v3_051,target_off,J6_Joint_Phase_Surface,measured,0.011790017874753452,6121,15,15,519168,1e-06,dynamic,
test_v3,test_v3_051,target_on,J6_Joint_Phase_Surface,measured,0.011730306952662722,6090,15,15,519168,1e-06,dynamic,
test_v3,test_v3_051,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.011790017874753452,6121,15,15,519168,1e-06,dynamic,
test_v3,test_v3_051,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.011730306952662722,6090,15,15,519168,1e-06,dynamic,
test_v3,test_v3_051,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.011790017874753452,6121,15,15,519168,1e-06,dynamic,0.0
test_v3,test_v3_051,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.011730306952662722,6090,15,15,519168,1e-06,dynamic,0.0
test_v3,test_v3_052,target_off,J0_Current,measured,0.004730645956607495,2456,48,48,519168,1e-06,dynamic,
test_v3,test_v3_052,target_on,J0_Current,measured,0.00610014484714004,3167,49,49,519168,1e-06,dynamic,
test_v3,test_v3_052,target_off,J5_Selective_Physics_Calibration,measured,0.005223742603550296,2712,60,60,519168,1e-06,dynamic,
test_v3,test_v3_052,target_on,J5_Selective_Physics_Calibration,measured,0.006533530571992111,3392,61,61,519168,1e-06,dynamic,
test_v3,test_v3_052,target_off,J6_Joint_Phase_Surface,measured,0.005040757519723866,2617,61,61,519168,1e-06,dynamic,
test_v3,test_v3_052,target_on,J6_Joint_Phase_Surface,measured,0.006362102440828402,3303,62,62,519168,1e-06,dynamic,
test_v3,test_v3_052,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.004730645956607495,2456,48,48,519168,1e-06,dynamic,
test_v3,test_v3_052,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.00610014484714004,3167,49,49,519168,1e-06,dynamic,
test_v3,test_v3_052,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.004730645956607495,2456,48,48,519168,1e-06,dynamic,0.0
test_v3,test_v3_052,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.00610014484714004,3167,49,49,519168,1e-06,dynamic,0.0
test_v3,test_v3_053,target_off,J0_Current,measured,0.012042344674556213,6252,16,16,519168,1e-06,dynamic,
test_v3,test_v3_053,target_on,J0_Current,measured,0.011994190705128206,6227,16,16,519168,1e-06,dynamic,
test_v3,test_v3_053,target_off,J5_Selective_Physics_Calibration,measured,0.012063532421104537,6263,21,21,519168,1e-06,dynamic,
test_v3,test_v3_053,target_on,J5_Selective_Physics_Calibration,measured,0.012032713880670612,6247,21,21,519168,1e-06,dynamic,
test_v3,test_v3_053,target_off,J6_Joint_Phase_Surface,measured,0.011984559911242603,6222,17,17,519168,1e-06,dynamic,
test_v3,test_v3_053,target_on,J6_Joint_Phase_Surface,measured,0.01195759368836292,6208,17,17,519168,1e-06,dynamic,
test_v3,test_v3_053,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.012042344674556213,6252,16,16,519168,1e-06,dynamic,
test_v3,test_v3_053,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.011994190705128206,6227,16,16,519168,1e-06,dynamic,
test_v3,test_v3_053,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.012042344674556213,6252,16,16,519168,1e-06,dynamic,0.0
test_v3,test_v3_053,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.011994190705128206,6227,16,16,519168,1e-06,dynamic,0.0
test_v3,test_v3_054,target_off,J0_Current,measured,0.011999969181459565,6230,32,32,519168,1e-06,dynamic,
test_v3,test_v3_054,target_on,J0_Current,measured,0.011982633752465483,6221,33,33,519168,1e-06,dynamic,
test_v3,test_v3_054,target_off,J5_Selective_Physics_Calibration,measured,0.012005747657790927,6233,32,32,519168,1e-06,dynamic,
test_v3,test_v3_054,target_on,J5_Selective_Physics_Calibration,measured,0.011982633752465483,6221,33,33,519168,1e-06,dynamic,
test_v3,test_v3_054,target_off,J6_Joint_Phase_Surface,measured,0.01195374137080868,6206,33,33,519168,1e-06,dynamic,
test_v3,test_v3_054,target_on,J6_Joint_Phase_Surface,measured,0.011940258259368836,6199,33,33,519168,1e-06,dynamic,
test_v3,test_v3_054,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.01195374137080868,6206,33,33,519168,1e-06,dynamic,
test_v3,test_v3_054,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.011940258259368836,6199,33,33,519168,1e-06,dynamic,
test_v3,test_v3_054,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.011999969181459565,6230,32,32,519168,1e-06,dynamic,0.0
test_v3,test_v3_054,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.011982633752465483,6221,33,33,519168,1e-06,dynamic,0.0
test_v3,test_v3_055,target_off,J0_Current,measured,0.011372041420118344,5904,30,30,519168,1e-06,dynamic,
test_v3,test_v3_055,target_on,J0_Current,measured,0.011366262943786983,5901,31,31,519168,1e-06,dynamic,
test_v3,test_v3_055,target_off,J5_Selective_Physics_Calibration,measured,0.011300773545364892,5867,31,31,519168,1e-06,dynamic,
test_v3,test_v3_055,target_on,J5_Selective_Physics_Calibration,measured,0.01128921659270217,5861,32,32,519168,1e-06,dynamic,
test_v3,test_v3_055,target_off,J6_Joint_Phase_Surface,measured,0.01128921659270217,5861,30,30,519168,1e-06,dynamic,
test_v3,test_v3_055,target_on,J6_Joint_Phase_Surface,measured,0.01129306891025641,5863,31,31,519168,1e-06,dynamic,
test_v3,test_v3_055,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.011372041420118344,5904,30,30,519168,1e-06,dynamic,
test_v3,test_v3_055,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.011366262943786983,5901,31,31,519168,1e-06,dynamic,
test_v3,test_v3_055,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.011372041420118344,5904,30,30,519168,1e-06,dynamic,0.0
test_v3,test_v3_055,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.011366262943786983,5901,31,31,519168,1e-06,dynamic,0.0
test_v3,test_v3_056,target_off,J0_Current,measured,0.00530656743096647,2755,85,85,519168,1e-06,dynamic,
test_v3,test_v3_056,target_on,J0_Current,measured,0.00543176775147929,2820,90,90,519168,1e-06,dynamic,
test_v3,test_v3_056,target_off,J5_Selective_Physics_Calibration,measured,0.00530656743096647,2755,85,85,519168,1e-06,dynamic,
test_v3,test_v3_056,target_on,J5_Selective_Physics_Calibration,measured,0.00543176775147929,2820,90,90,519168,1e-06,dynamic,
test_v3,test_v3_056,target_off,J6_Joint_Phase_Surface,measured,0.00530656743096647,2755,85,85,519168,1e-06,dynamic,
test_v3,test_v3_056,target_on,J6_Joint_Phase_Surface,measured,0.00543176775147929,2820,90,90,519168,1e-06,dynamic,
test_v3,test_v3_056,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.00530656743096647,2755,85,85,519168,1e-06,dynamic,
test_v3,test_v3_056,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.00543176775147929,2820,90,90,519168,1e-06,dynamic,
test_v3,test_v3_056,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.00530656743096647,2755,85,85,519168,1e-06,dynamic,0.0
test_v3,test_v3_056,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.00543176775147929,2820,90,90,519168,1e-06,dynamic,0.0
test_v3,test_v3_057,target_off,J0_Current,measured,0.006146372657790927,3191,82,82,519168,1e-06,dynamic,
test_v3,test_v3_057,target_on,J0_Current,measured,0.006240754437869822,3240,84,84,519168,1e-06,dynamic,
test_v3,test_v3_057,target_off,J5_Selective_Physics_Calibration,measured,0.0062465329142011835,3243,100,100,519168,1e-06,dynamic,
test_v3,test_v3_057,target_on,J5_Selective_Physics_Calibration,measured,0.006350545488165681,3297,102,102,519168,1e-06,dynamic,
test_v3,test_v3_057,target_off,J6_Joint_Phase_Surface,measured,0.0062715729783037475,3256,100,100,519168,1e-06,dynamic,
test_v3,test_v3_057,target_on,J6_Joint_Phase_Surface,measured,0.006360176282051282,3302,102,102,519168,1e-06,dynamic,
test_v3,test_v3_057,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.006146372657790927,3191,82,82,519168,1e-06,dynamic,
test_v3,test_v3_057,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.006240754437869822,3240,84,84,519168,1e-06,dynamic,
test_v3,test_v3_057,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.006146372657790927,3191,82,82,519168,1e-06,dynamic,0.0
test_v3,test_v3_057,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.006240754437869822,3240,84,84,519168,1e-06,dynamic,0.0
test_v3,test_v3_058,target_off,J0_Current,measured,0.007421489768244576,3853,126,126,519168,1e-06,dynamic,
test_v3,test_v3_058,target_on,J0_Current,measured,0.007132565951676529,3703,111,111,519168,1e-06,dynamic,
test_v3,test_v3_058,target_off,J5_Selective_Physics_Calibration,measured,0.0074234159270216964,3854,125,125,519168,1e-06,dynamic,
test_v3,test_v3_058,target_on,J5_Selective_Physics_Calibration,measured,0.007132565951676529,3703,110,110,519168,1e-06,dynamic,
test_v3,test_v3_058,target_off,J6_Joint_Phase_Surface,measured,0.00799741124260355,4152,144,144,519168,1e-06,dynamic,
test_v3,test_v3_058,target_on,J6_Joint_Phase_Surface,measured,0.007481200690335306,3884,123,123,519168,1e-06,dynamic,
test_v3,test_v3_058,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.00799741124260355,4152,144,144,519168,1e-06,dynamic,
test_v3,test_v3_058,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.007481200690335306,3884,123,123,519168,1e-06,dynamic,
test_v3,test_v3_058,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.007421489768244576,3853,126,126,519168,1e-06,dynamic,0.0
test_v3,test_v3_058,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.007132565951676529,3703,111,111,519168,1e-06,dynamic,0.0
test_v3,test_v3_059,target_off,J0_Current,measured,0.012348603920118344,6411,16,16,519168,1e-06,dynamic,
test_v3,test_v3_059,target_on,J0_Current,measured,0.011387450690335305,5912,26,26,519168,1e-06,dynamic,
test_v3,test_v3_059,target_off,J5_Selective_Physics_Calibration,measured,0.012348603920118344,6411,16,16,519168,1e-06,dynamic,
test_v3,test_v3_059,target_on,J5_Selective_Physics_Calibration,measured,0.011387450690335305,5912,26,26,519168,1e-06,dynamic,
test_v3,test_v3_059,target_off,J6_Joint_Phase_Surface,measured,0.012348603920118344,6411,16,16,519168,1e-06,dynamic,
test_v3,test_v3_059,target_on,J6_Joint_Phase_Surface,measured,0.011387450690335305,5912,26,26,519168,1e-06,dynamic,
test_v3,test_v3_059,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.012348603920118344,6411,16,16,519168,1e-06,dynamic,
test_v3,test_v3_059,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.011387450690335305,5912,26,26,519168,1e-06,dynamic,
test_v3,test_v3_059,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.012348603920118344,6411,16,16,519168,1e-06,dynamic,0.0
test_v3,test_v3_059,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.011387450690335305,5912,26,26,519168,1e-06,dynamic,0.0
test_v3,test_v3_060,target_off,J0_Current,measured,0.004225992357001973,2194,36,36,519168,1e-06,dynamic,
test_v3,test_v3_060,target_on,J0_Current,measured,0.004439795981262327,2305,35,35,519168,1e-06,dynamic,
test_v3,test_v3_060,target_off,J5_Selective_Physics_Calibration,measured,0.004225992357001973,2194,36,36,519168,1e-06,dynamic,
test_v3,test_v3_060,target_on,J5_Selective_Physics_Calibration,measured,0.004439795981262327,2305,35,35,519168,1e-06,dynamic,
test_v3,test_v3_060,target_off,J6_Joint_Phase_Surface,measured,0.004225992357001973,2194,36,36,519168,1e-06,dynamic,
test_v3,test_v3_060,target_on,J6_Joint_Phase_Surface,measured,0.004439795981262327,2305,35,35,519168,1e-06,dynamic,
test_v3,test_v3_060,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.004225992357001973,2194,36,36,519168,1e-06,dynamic,
test_v3,test_v3_060,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.004439795981262327,2305,35,35,519168,1e-06,dynamic,
test_v3,test_v3_060,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.004225992357001973,2194,36,36,519168,1e-06,dynamic,0.0
test_v3,test_v3_060,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.004439795981262327,2305,35,35,519168,1e-06,dynamic,0.0
test_v3,test_v3_061,target_off,J0_Current,measured,0.013475406804733728,6996,33,33,519168,1e-06,dynamic,
test_v3,test_v3_061,target_on,J0_Current,measured,0.013498520710059171,7008,32,32,519168,1e-06,dynamic,
test_v3,test_v3_061,target_off,J5_Selective_Physics_Calibration,measured,0.013594828648915187,7058,35,35,519168,1e-06,dynamic,
test_v3,test_v3_061,target_on,J5_Selective_Physics_Calibration,measured,0.013619868713017751,7071,36,36,519168,1e-06,dynamic,
test_v3,test_v3_061,target_off,J6_Joint_Phase_Surface,measured,0.01355437931459566,7037,33,33,519168,1e-06,dynamic,
test_v3,test_v3_061,target_on,J6_Joint_Phase_Surface,measured,0.013585197855029586,7053,33,33,519168,1e-06,dynamic,
test_v3,test_v3_061,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.013475406804733728,6996,33,33,519168,1e-06,dynamic,
test_v3,test_v3_061,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.013498520710059171,7008,32,32,519168,1e-06,dynamic,
test_v3,test_v3_061,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.013475406804733728,6996,33,33,519168,1e-06,dynamic,0.0
test_v3,test_v3_061,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.013498520710059171,7008,32,32,519168,1e-06,dynamic,0.0
test_v3,test_v3_062,target_off,J0_Current,measured,0.011202539447731755,5816,42,42,519168,1e-06,dynamic,
test_v3,test_v3_062,target_on,J0_Current,measured,0.011131271572978304,5779,43,43,519168,1e-06,dynamic,
test_v3,test_v3_062,target_off,J5_Selective_Physics_Calibration,measured,0.011189056336291914,5809,42,42,519168,1e-06,dynamic,
