split,scene_id,actual_mechanism,role,method,branch,active,fallback,current_cancellation_db,deterministic_cancellation_db,oracle_cancellation_db,fallback_opportunity_cost_db,recoverable_headroom_db,deterministic_gain_db,remaining_gap_db,recovery_ratio
test,test_012,M1,target_on,J4_D3_P2_joint,,False,True,9.06986376208393,9.06986376208393,9.06992541360895,6.165152501935722e-05,6.165152501935722e-05,0.0,6.165152501935722e-05,0.0
test,test_012,M1,target_on,J5_Selective_Physics_Calibration,D0P0,False,True,9.06986376208393,9.06986376208393,9.06992541360895,6.165152501935722e-05,6.165152501935722e-05,0.0,6.165152501935722e-05,0.0
test,test_012,M1,target_on,J6_Joint_Phase_Surface,D0P0,False,True,9.06986376208393,9.06986376208393,9.06992541360895,6.165152501935722e-05,6.165152501935722e-05,0.0,6.165152501935722e-05,0.0
test,test_013,M1,target_off,J0_Current,,False,True,6.12323330881676,6.12323330881676,6.18998421025618,0.06675090143942075,0.06675090143942075,0.0,0.06675090143942075,0.0
test,test_013,M1,target_off,J1_D3_delay_only,,True,False,6.12323330881676,6.19315043707832,6.18998421025618,0.0,0.06675090143942075,0.06991712826156071,-0.0031662268221399614,1.0474334691197158
test,test_013,M1,target_off,J2_P1_phase_only,,False,True,6.12323330881676,6.12323330881676,6.18998421025618,0.06675090143942075,0.06675090143942075,0.0,0.06675090143942075,0.0
test,test_013,M1,target_off,J3_D3_P1_joint,,True,False,6.12323330881676,6.19315043707832,6.18998421025618,0.0,0.06675090143942075,0.06991712826156071,-0.0031662268221399614,1.0474334691197158
test,test_013,M1,target_off,J4_D3_P2_joint,,True,False,6.12323330881676,6.19315043707832,6.18998421025618,0.0,0.06675090143942075,0.06991712826156071,-0.0031662268221399614,1.0474334691197158
test,test_013,M1,target_off,J5_Selective_Physics_Calibration,D1P0,True,False,6.12323330881676,6.19315043707832,6.18998421025618,0.0,0.06675090143942075,0.06991712826156071,-0.0031662268221399614,1.0474334691197158
test,test_013,M1,target_off,J6_Joint_Phase_Surface,D1P0,True,False,6.12323330881676,6.18594352604264,6.18998421025618,0.0,0.06675090143942075,0.06271021722588,0.004040684213540757,0.9394662225317234
test,test_013,M1,target_on,J0_Current,,False,True,6.12341682020704,6.12341682020704,6.19012056097534,0.06670374076830043,0.06670374076830043,0.0,0.06670374076830043,0.0
test,test_013,M1,target_on,J1_D3_delay_only,,True,False,6.12341682020704,6.19319785881219,6.19012056097534,0.0,0.06670374076830043,0.06978103860515006,-0.003077297836849624,1.046133812008217
test,test_013,M1,target_on,J2_P1_phase_only,,False,True,6.12341682020704,6.12341682020704,6.19012056097534,0.06670374076830043,0.06670374076830043,0.0,0.06670374076830043,0.0
test,test_013,M1,target_on,J3_D3_P1_joint,,True,False,6.12341682020704,6.19319785881219,6.19012056097534,0.0,0.06670374076830043,0.06978103860515006,-0.003077297836849624,1.046133812008217
test,test_013,M1,target_on,J4_D3_P2_joint,,True,False,6.12341682020704,6.19319785881219,6.19012056097534,0.0,0.06670374076830043,0.06978103860515006,-0.003077297836849624,1.046133812008217
test,test_013,M1,target_on,J5_Selective_Physics_Calibration,D1P0,True,False,6.12341682020704,6.19319785881219,6.19012056097534,0.0,0.06670374076830043,0.06978103860515006,-0.003077297836849624,1.046133812008217
test,test_013,M1,target_on,J6_Joint_Phase_Surface,D1P0,True,False,6.12341682020704,6.18598973879658,6.19012056097534,0.0,0.06670374076830043,0.06257291858953984,0.004130822178760596,0.9380721061340583
test,test_014,M1,target_off,J0_Current,,False,True,4.43390009118955,4.43390009118955,5.10181017496052,0.6679100837709706,0.6679100837709706,0.0,0.6679100837709706,0.0
test,test_014,M1,target_off,J1_D3_delay_only,,True,False,4.43390009118955,5.09479662198815,5.10181017496052,0.0,0.6679100837709706,0.6608965307986008,0.00701355297236983,0.9894992557489598
test,test_014,M1,target_off,J2_P1_phase_only,,False,True,4.43390009118955,4.43390009118955,5.10181017496052,0.6679100837709706,0.6679100837709706,0.0,0.6679100837709706,0.0
test,test_014,M1,target_off,J3_D3_P1_joint,,True,False,4.43390009118955,5.09479662198815,5.10181017496052,0.0,0.6679100837709706,0.6608965307986008,0.00701355297236983,0.9894992557489598
test,test_014,M1,target_off,J4_D3_P2_joint,,True,False,4.43390009118955,5.09479662198815,5.10181017496052,0.0,0.6679100837709706,0.6608965307986008,0.00701355297236983,0.9894992557489598
test,test_014,M1,target_off,J5_Selective_Physics_Calibration,D1P0,True,False,4.43390009118955,5.09479662198815,5.10181017496052,0.0,0.6679100837709706,0.6608965307986008,0.00701355297236983,0.9894992557489598
test,test_014,M1,target_off,J6_Joint_Phase_Surface,D1P0,True,False,4.43390009118955,4.48714095685395,5.10181017496052,0.0,0.6679100837709706,0.05324086566440034,0.6146692181065703,0.0797126244356222
test,test_014,M1,target_on,J0_Current,,False,True,4.42703356730062,4.42703356730062,5.10083702015304,0.6738034528524208,0.6738034528524208,0.0,0.6738034528524208,0.0
test,test_014,M1,target_on,J1_D3_delay_only,,True,False,4.42703356730062,5.0952680192751,5.10083702015304,0.0,0.6738034528524208,0.6682344519744801,0.005569000877940766,0.9917349772335458
test,test_014,M1,target_on,J2_P1_phase_only,,False,True,4.42703356730062,4.42703356730062,5.10083702015304,0.6738034528524208,0.6738034528524208,0.0,0.6738034528524208,0.0
test,test_014,M1,target_on,J3_D3_P1_joint,,True,False,4.42703356730062,5.0952680192751,5.10083702015304,0.0,0.6738034528524208,0.6682344519744801,0.005569000877940766,0.9917349772335458
test,test_014,M1,target_on,J4_D3_P2_joint,,True,False,4.42703356730062,5.0952680192751,5.10083702015304,0.0,0.6738034528524208,0.6682344519744801,0.005569000877940766,0.9917349772335458
test,test_014,M1,target_on,J5_Selective_Physics_Calibration,D1P0,True,False,4.42703356730062,5.0952680192751,5.10083702015304,0.0,0.6738034528524208,0.6682344519744801,0.005569000877940766,0.9917349772335458
test,test_014,M1,target_on,J6_Joint_Phase_Surface,D1P0,True,False,4.42703356730062,4.48505398769948,5.10083702015304,0.0,0.6738034528524208,0.05802042039886057,0.6157830324535603,0.08610882024014864
test,test_015,M1,target_off,J0_Current,,False,True,5.06565560014128,5.06565560014128,5.04968504668169,-0.01597055345959042,-0.01597055345959042,0.0,-0.01597055345959042,
test,test_015,M1,target_off,J1_D3_delay_only,,True,False,5.06565560014128,5.05750030145414,5.04968504668169,0.0,-0.01597055345959042,-0.008155298687140267,-0.007815254772450153,
test,test_015,M1,target_off,J2_P1_phase_only,,False,True,5.06565560014128,5.06565560014128,5.04968504668169,-0.01597055345959042,-0.01597055345959042,0.0,-0.01597055345959042,
test,test_015,M1,target_off,J3_D3_P1_joint,,True,False,5.06565560014128,5.05750030145414,5.04968504668169,0.0,-0.01597055345959042,-0.008155298687140267,-0.007815254772450153,
test,test_015,M1,target_off,J4_D3_P2_joint,,True,False,5.06565560014128,5.05750030145414,5.04968504668169,0.0,-0.01597055345959042,-0.008155298687140267,-0.007815254772450153,
test,test_015,M1,target_off,J5_Selective_Physics_Calibration,D1P0,True,False,5.06565560014128,5.05750030145414,5.04968504668169,0.0,-0.01597055345959042,-0.008155298687140267,-0.007815254772450153,
test,test_015,M1,target_off,J6_Joint_Phase_Surface,D1P0,True,False,5.06565560014128,5.07662120006618,5.04968504668169,0.0,-0.01597055345959042,0.01096559992489965,-0.02693615338449007,
test,test_015,M1,target_on,J0_Current,,False,True,5.06577198782666,5.06577198782666,5.0510990345633,-0.01467295326336071,-0.01467295326336071,0.0,-0.01467295326336071,
test,test_015,M1,target_on,J1_D3_delay_only,,True,False,5.06577198782666,5.0573659172731,5.0510990345633,0.0,-0.01467295326336071,-0.008406070553560241,-0.00626688270980047,
test,test_015,M1,target_on,J2_P1_phase_only,,False,True,5.06577198782666,5.06577198782666,5.0510990345633,-0.01467295326336071,-0.01467295326336071,0.0,-0.01467295326336071,
test,test_015,M1,target_on,J3_D3_P1_joint,,True,False,5.06577198782666,5.0573659172731,5.0510990345633,0.0,-0.01467295326336071,-0.008406070553560241,-0.00626688270980047,
test,test_015,M1,target_on,J4_D3_P2_joint,,True,False,5.06577198782666,5.0573659172731,5.0510990345633,0.0,-0.01467295326336071,-0.008406070553560241,-0.00626688270980047,
test,test_015,M1,target_on,J5_Selective_Physics_Calibration,D1P0,True,False,5.06577198782666,5.0573659172731,5.0510990345633,0.0,-0.01467295326336071,-0.008406070553560241,-0.00626688270980047,
test,test_015,M1,target_on,J6_Joint_Phase_Surface,D1P0,True,False,5.06577198782666,5.07684903452608,5.0510990345633,0.0,-0.01467295326336071,0.011077046699419668,-0.02574999996278038,
test,test_016,M2,target_off,J0_Current,,False,True,8.22271260583733,8.22271260583733,8.17894409210973,-0.04376851372760093,-0.04376851372760093,0.0,-0.04376851372760093,
test,test_016,M2,target_off,J1_D3_delay_only,,False,True,8.22271260583733,8.22271260583733,8.17894409210973,-0.04376851372760093,-0.04376851372760093,0.0,-0.04376851372760093,
test,test_016,M2,target_off,J2_P1_phase_only,,False,True,8.22271260583733,8.22271260583733,8.17894409210973,-0.04376851372760093,-0.04376851372760093,0.0,-0.04376851372760093,
test,test_016,M2,target_off,J3_D3_P1_joint,,False,True,8.22271260583733,8.22271260583733,8.17894409210973,-0.04376851372760093,-0.04376851372760093,0.0,-0.04376851372760093,
test,test_016,M2,target_off,J4_D3_P2_joint,,False,True,8.22271260583733,8.22271260583733,8.17894409210973,-0.04376851372760093,-0.04376851372760093,0.0,-0.04376851372760093,
test,test_016,M2,target_off,J5_Selective_Physics_Calibration,D0P1,True,False,8.22271260583733,8.22347952256334,8.17894409210973,0.0,-0.04376851372760093,0.0007669167260093701,-0.0445354304536103,
test,test_016,M2,target_off,J6_Joint_Phase_Surface,D0P0,False,False,8.22271260583733,8.22271260583733,8.17894409210973,0.0,-0.04376851372760093,0.0,-0.04376851372760093,
test,test_016,M2,target_on,J0_Current,,False,True,8.22248153597158,8.22248153597158,8.17882912404782,-0.04365241192376068,-0.04365241192376068,0.0,-0.04365241192376068,
test,test_016,M2,target_on,J1_D3_delay_only,,False,True,8.22248153597158,8.22248153597158,8.17882912404782,-0.04365241192376068,-0.04365241192376068,0.0,-0.04365241192376068,
test,test_016,M2,target_on,J2_P1_phase_only,,False,True,8.22248153597158,8.22248153597158,8.17882912404782,-0.04365241192376068,-0.04365241192376068,0.0,-0.04365241192376068,
test,test_016,M2,target_on,J3_D3_P1_joint,,False,True,8.22248153597158,8.22248153597158,8.17882912404782,-0.04365241192376068,-0.04365241192376068,0.0,-0.04365241192376068,
test,test_016,M2,target_on,J4_D3_P2_joint,,False,True,8.22248153597158,8.22248153597158,8.17882912404782,-0.04365241192376068,-0.04365241192376068,0.0,-0.04365241192376068,
test,test_016,M2,target_on,J5_Selective_Physics_Calibration,D0P1,True,False,8.22248153597158,8.22324971424215,8.17882912404782,0.0,-0.04365241192376068,0.0007681782705706297,-0.04442059019433131,
test,test_016,M2,target_on,J6_Joint_Phase_Surface,D0P0,False,False,8.22248153597158,8.22248153597158,8.17882912404782,0.0,-0.04365241192376068,0.0,-0.04365241192376068,
test,test_017,M2,target_off,J0_Current,,False,True,7.89539813542475,7.89539813542475,8.35307638335365,0.457678247928901,0.457678247928901,0.0,0.457678247928901,0.0
test,test_017,M2,target_off,J1_D3_delay_only,,False,True,7.89539813542475,7.89539813542475,8.35307638335365,0.457678247928901,0.457678247928901,0.0,0.457678247928901,0.0
test,test_017,M2,target_off,J2_P1_phase_only,,False,True,7.89539813542475,7.89539813542475,8.35307638335365,0.457678247928901,0.457678247928901,0.0,0.457678247928901,0.0
test,test_017,M2,target_off,J3_D3_P1_joint,,False,True,7.89539813542475,7.89539813542475,8.35307638335365,0.457678247928901,0.457678247928901,0.0,0.457678247928901,0.0
test,test_017,M2,target_off,J4_D3_P2_joint,,False,True,7.89539813542475,7.89539813542475,8.35307638335365,0.457678247928901,0.457678247928901,0.0,0.457678247928901,0.0
test,test_017,M2,target_off,J5_Selective_Physics_Calibration,D0P1,True,False,7.89539813542475,7.91255904661199,8.35307638335365,0.0,0.457678247928901,0.017160911187239947,0.44051733674166105,0.03749557962367013
test,test_017,M2,target_off,J6_Joint_Phase_Surface,D0P1,True,False,7.89539813542475,8.36765267293861,8.35307638335365,0.0,0.457678247928901,0.4722545375138596,-0.014576289584958602,1.0318483337386464
test,test_017,M2,target_on,J0_Current,,False,True,7.89559826389462,7.89559826389462,8.35330378139887,0.4577055175042499,0.4577055175042499,0.0,0.4577055175042499,0.0
test,test_017,M2,target_on,J1_D3_delay_only,,False,True,7.89559826389462,7.89559826389462,8.35330378139887,0.4577055175042499,0.4577055175042499,0.0,0.4577055175042499,0.0
test,test_017,M2,target_on,J2_P1_phase_only,,False,True,7.89559826389462,7.89559826389462,8.35330378139887,0.4577055175042499,0.4577055175042499,0.0,0.4577055175042499,0.0
test,test_017,M2,target_on,J3_D3_P1_joint,,False,True,7.89559826389462,7.89559826389462,8.35330378139887,0.4577055175042499,0.4577055175042499,0.0,0.4577055175042499,0.0
test,test_017,M2,target_on,J4_D3_P2_joint,,False,True,7.89559826389462,7.89559826389462,8.35330378139887,0.4577055175042499,0.4577055175042499,0.0,0.4577055175042499,0.0
test,test_017,M2,target_on,J5_Selective_Physics_Calibration,D0P1,True,False,7.89559826389462,7.91285334766585,8.35330378139887,0.0,0.4577055175042499,0.017255083771230417,0.4404504337330195,0.037699094966820446
test,test_017,M2,target_on,J6_Joint_Phase_Surface,D0P1,True,False,7.89559826389462,8.36772628651196,8.35330378139887,0.0,0.4577055175042499,0.47212802261734055,-0.014422505113090622,1.0315104462618951
test,test_018,M2,target_off,J0_Current,,False,True,6.74668538063032,6.74668538063032,6.75153008527039,0.004844704640069253,0.004844704640069253,0.0,0.004844704640069253,0.0
test,test_018,M2,target_off,J1_D3_delay_only,,False,True,6.74668538063032,6.74668538063032,6.75153008527039,0.004844704640069253,0.004844704640069253,0.0,0.004844704640069253,0.0
test,test_018,M2,target_off,J2_P1_phase_only,,True,False,6.74668538063032,6.74887628910514,6.75153008527039,0.0,0.004844704640069253,0.0021909084748195085,0.0026537961652497444,0.452227460204507
test,test_018,M2,target_off,J3_D3_P1_joint,,True,False,6.74668538063032,6.74887628910514,6.75153008527039,0.0,0.004844704640069253,0.0021909084748195085,0.0026537961652497444,0.452227460204507
test,test_018,M2,target_off,J4_D3_P2_joint,,True,False,6.74668538063032,6.74877425547092,6.75153008527039,0.0,0.004844704640069253,0.0020888748405996083,0.0027558297994696446,0.4311666026702814
test,test_018,M2,target_off,J5_Selective_Physics_Calibration,D0P1,True,False,6.74668538063032,6.74887628910514,6.75153008527039,0.0,0.004844704640069253,0.0021909084748195085,0.0026537961652497444,0.452227460204507
test,test_018,M2,target_off,J6_Joint_Phase_Surface,D0P0,False,False,6.74668538063032,6.74668538063032,6.75153008527039,0.0,0.004844704640069253,0.0,0.004844704640069253,0.0
test,test_018,M2,target_on,J0_Current,,False,True,6.74668735914186,6.74668735914186,6.75153633323664,0.004848974094779912,0.004848974094779912,0.0,0.004848974094779912,0.0
test,test_018,M2,target_on,J1_D3_delay_only,,False,True,6.74668735914186,6.74668735914186,6.75153633323664,0.004848974094779912,0.004848974094779912,0.0,0.004848974094779912,0.0
test,test_018,M2,target_on,J2_P1_phase_only,,True,False,6.74668735914186,6.74847959702863,6.75153633323664,0.0,0.004848974094779912,0.001792237886769854,0.003056736208010058,0.36961176771376447
test,test_018,M2,target_on,J3_D3_P1_joint,,True,False,6.74668735914186,6.74847959702863,6.75153633323664,0.0,0.004848974094779912,0.001792237886769854,0.003056736208010058,0.36961176771376447
test,test_018,M2,target_on,J4_D3_P2_joint,,True,False,6.74668735914186,6.74837809762987,6.75153633323664,0.0,0.004848974094779912,0.0016907384880102683,0.0031582356067696438,0.34867962891994136
test,test_018,M2,target_on,J5_Selective_Physics_Calibration,D0P1,True,False,6.74668735914186,6.74847959702863,6.75153633323664,0.0,0.004848974094779912,0.001792237886769854,0.003056736208010058,0.36961176771376447
test,test_018,M2,target_on,J6_Joint_Phase_Surface,D0P0,False,False,6.74668735914186,6.74668735914186,6.75153633323664,0.0,0.004848974094779912,0.0,0.004848974094779912,0.0
test,test_019,M2,target_off,J0_Current,,False,True,5.40235670793037,5.40235670793037,4.83028851920048,-0.5720681887298893,-0.5720681887298893,0.0,-0.5720681887298893,
test,test_019,M2,target_off,J1_D3_delay_only,,False,True,5.40235670793037,5.40235670793037,4.83028851920048,-0.5720681887298893,-0.5720681887298893,0.0,-0.5720681887298893,
test,test_019,M2,target_off,J2_P1_phase_only,,True,False,5.40235670793037,5.36277907653933,4.83028851920048,0.0,-0.5720681887298893,-0.039577631391039425,-0.5324905573388499,
test,test_019,M2,target_off,J3_D3_P1_joint,,True,False,5.40235670793037,5.36277907653933,4.83028851920048,0.0,-0.5720681887298893,-0.039577631391039425,-0.5324905573388499,
test,test_019,M2,target_off,J4_D3_P2_joint,,True,False,5.40235670793037,5.36278932577545,4.83028851920048,0.0,-0.5720681887298893,-0.03956738215491917,-0.5325008065749701,
test,test_019,M2,target_off,J5_Selective_Physics_Calibration,D0P1,True,False,5.40235670793037,5.36277907653933,4.83028851920048,0.0,-0.5720681887298893,-0.039577631391039425,-0.5324905573388499,
test,test_019,M2,target_off,J6_Joint_Phase_Surface,D0P0,False,False,5.40235670793037,5.40235670793037,4.83028851920048,0.0,-0.5720681887298893,0.0,-0.5720681887298893,
test,test_019,M2,target_on,J0_Current,,False,True,5.39943389512155,5.39943389512155,4.83064947644546,-0.5687844186760902,-0.5687844186760902,0.0,-0.5687844186760902,
test,test_019,M2,target_on,J1_D3_delay_only,,False,True,5.39943389512155,5.39943389512155,4.83064947644546,-0.5687844186760902,-0.5687844186760902,0.0,-0.5687844186760902,
test,test_019,M2,target_on,J2_P1_phase_only,,True,False,5.39943389512155,5.36204282213348,4.83064947644546,0.0,-0.5687844186760902,-0.037391072988070206,-0.53139334568802,
test,test_019,M2,target_on,J3_D3_P1_joint,,True,False,5.39943389512155,5.36204282213348,4.83064947644546,0.0,-0.5687844186760902,-0.037391072988070206,-0.53139334568802,
test,test_019,M2,target_on,J4_D3_P2_joint,,True,False,5.39943389512155,5.36205305467778,4.83064947644546,0.0,-0.5687844186760902,-0.037380840443770325,-0.5314035782323199,
test,test_019,M2,target_on,J5_Selective_Physics_Calibration,D0P1,True,False,5.39943389512155,5.36204282213348,4.83064947644546,0.0,-0.5687844186760902,-0.037391072988070206,-0.53139334568802,
test,test_019,M2,target_on,J6_Joint_Phase_Surface,D0P0,False,False,5.39943389512155,5.39943389512155,4.83064947644546,0.0,-0.5687844186760902,0.0,-0.5687844186760902,
test,test_020,M2,target_off,J0_Current,,False,True,3.82083851095787,3.82083851095787,3.82486150511757,0.004022994159699866,0.004022994159699866,0.0,0.004022994159699866,0.0
test,test_020,M2,target_off,J1_D3_delay_only,,False,True,3.82083851095787,3.82083851095787,3.82486150511757,0.004022994159699866,0.004022994159699866,0.0,0.004022994159699866,0.0
test,test_020,M2,target_off,J2_P1_phase_only,,False,True,3.82083851095787,3.82083851095787,3.82486150511757,0.004022994159699866,0.004022994159699866,0.0,0.004022994159699866,0.0
test,test_020,M2,target_off,J3_D3_P1_joint,,False,True,3.82083851095787,3.82083851095787,3.82486150511757,0.004022994159699866,0.004022994159699866,0.0,0.004022994159699866,0.0
test,test_020,M2,target_off,J4_D3_P2_joint,,False,True,3.82083851095787,3.82083851095787,3.82486150511757,0.004022994159699866,0.004022994159699866,0.0,0.004022994159699866,0.0
test,test_020,M2,target_off,J5_Selective_Physics_Calibration,D0P0,False,False,3.82083851095787,3.82083851095787,3.82486150511757,0.0,0.004022994159699866,0.0,0.004022994159699866,0.0
test,test_020,M2,target_off,J6_Joint_Phase_Surface,D0P0,False,False,3.82083851095787,3.82083851095787,3.82486150511757,0.0,0.004022994159699866,0.0,0.004022994159699866,0.0
test,test_020,M2,target_on,J0_Current,,False,True,3.84169452054972,3.84169452054972,3.83890153293823,-0.002792987611490272,-0.002792987611490272,0.0,-0.002792987611490272,
test,test_020,M2,target_on,J1_D3_delay_only,,False,True,3.84169452054972,3.84169452054972,3.83890153293823,-0.002792987611490272,-0.002792987611490272,0.0,-0.002792987611490272,
test,test_020,M2,target_on,J2_P1_phase_only,,False,True,3.84169452054972,3.84169452054972,3.83890153293823,-0.002792987611490272,-0.002792987611490272,0.0,-0.002792987611490272,
test,test_020,M2,target_on,J3_D3_P1_joint,,False,True,3.84169452054972,3.84169452054972,3.83890153293823,-0.002792987611490272,-0.002792987611490272,0.0,-0.002792987611490272,
test,test_020,M2,target_on,J4_D3_P2_joint,,False,True,3.84169452054972,3.84169452054972,3.83890153293823,-0.002792987611490272,-0.002792987611490272,0.0,-0.002792987611490272,
test,test_020,M2,target_on,J5_Selective_Physics_Calibration,D0P0,False,False,3.84169452054972,3.84169452054972,3.83890153293823,0.0,-0.002792987611490272,0.0,-0.002792987611490272,
test,test_020,M2,target_on,J6_Joint_Phase_Surface,D0P0,False,False,3.84169452054972,3.84169452054972,3.83890153293823,0.0,-0.002792987611490272,0.0,-0.002792987611490272,
test,test_021,M2,target_off,J0_Current,,False,True,6.5123350389038,6.5123350389038,6.979975808983,0.4676407700791998,0.4676407700791998,0.0,0.4676407700791998,0.0
test,test_021,M2,target_off,J1_D3_delay_only,,False,True,6.5123350389038,6.5123350389038,6.979975808983,0.4676407700791998,0.4676407700791998,0.0,0.4676407700791998,0.0
test,test_021,M2,target_off,J2_P1_phase_only,,True,False,6.5123350389038,6.52193716332097,6.979975808983,0.0,0.4676407700791998,0.00960212441717001,0.4580386456620298,0.02053312078744501
test,test_021,M2,target_off,J3_D3_P1_joint,,True,False,6.5123350389038,6.52193716332097,6.979975808983,0.0,0.4676407700791998,0.00960212441717001,0.4580386456620298,0.02053312078744501
test,test_021,M2,target_off,J4_D3_P2_joint,,True,False,6.5123350389038,6.52213781878819,6.979975808983,0.0,0.4676407700791998,0.0098027798843896,0.4578379901948102,0.020962201141550167
test,test_021,M2,target_off,J5_Selective_Physics_Calibration,D0P1,True,False,6.5123350389038,6.52193716332097,6.979975808983,0.0,0.4676407700791998,0.00960212441717001,0.4580386456620298,0.02053312078744501
test,test_021,M2,target_off,J6_Joint_Phase_Surface,D0P1,True,False,6.5123350389038,6.97792501480969,6.979975808983,0.0,0.4676407700791998,0.4655899759058899,0.002050794173309889,0.9956145949957217
test,test_021,M2,target_on,J0_Current,,False,True,6.51293846636998,6.51293846636998,6.98007099456398,0.467132528194,0.467132528194,0.0,0.467132528194,0.0
test,test_021,M2,target_on,J1_D3_delay_only,,False,True,6.51293846636998,6.51293846636998,6.98007099456398,0.467132528194,0.467132528194,0.0,0.467132528194,0.0
test,test_021,M2,target_on,J2_P1_phase_only,,True,False,6.51293846636998,6.52165164360671,6.98007099456398,0.0,0.467132528194,0.008713177236729486,0.4584193509572705,0.018652473786006412
test,test_021,M2,target_on,J3_D3_P1_joint,,True,False,6.51293846636998,6.52165164360671,6.98007099456398,0.0,0.467132528194,0.008713177236729486,0.4584193509572705,0.018652473786006412
test,test_021,M2,target_on,J4_D3_P2_joint,,True,False,6.51293846636998,6.52170875421989,6.98007099456398,0.0,0.467132528194,0.008770287849910297,0.4583622403440897,0.018774731624486656
test,test_021,M2,target_on,J5_Selective_Physics_Calibration,D0P1,True,False,6.51293846636998,6.52165164360671,6.98007099456398,0.0,0.467132528194,0.008713177236729486,0.4584193509572705,0.018652473786006412
test,test_021,M2,target_on,J6_Joint_Phase_Surface,D0P1,True,False,6.51293846636998,6.97801685331295,6.98007099456398,0.0,0.467132528194,0.4650783869429702,0.002054141251029762,0.9956026585025638
test,test_022,M2,target_off,J0_Current,,False,True,11.1347868385102,11.1347868385102,11.4358529207244,0.3010660822142004,0.3010660822142004,0.0,0.3010660822142004,0.0
test,test_022,M2,target_off,J1_D3_delay_only,,False,True,11.1347868385102,11.1347868385102,11.4358529207244,0.3010660822142004,0.3010660822142004,0.0,0.3010660822142004,0.0
test,test_022,M2,target_off,J2_P1_phase_only,,True,False,11.1347868385102,11.1455683304651,11.4358529207244,0.0,0.3010660822142004,0.010781491954899636,0.29028459025930076,0.0358110481114538
test,test_022,M2,target_off,J3_D3_P1_joint,,True,False,11.1347868385102,11.1455683304651,11.4358529207244,0.0,0.3010660822142004,0.010781491954899636,0.29028459025930076,0.0358110481114538
test,test_022,M2,target_off,J4_D3_P2_joint,,True,False,11.1347868385102,11.145600685241,11.4358529207244,0.0,0.3010660822142004,0.010813846730799881,0.2902522354834005,0.035918515467664405
test,test_022,M2,target_off,J5_Selective_Physics_Calibration,D0P1,True,False,11.1347868385102,11.1455683304651,11.4358529207244,0.0,0.3010660822142004,0.010781491954899636,0.29028459025930076,0.0358110481114538
test,test_022,M2,target_off,J6_Joint_Phase_Surface,D0P1,True,False,11.1347868385102,11.4347815235103,11.4358529207244,0.0,0.3010660822142004,0.2999946850000992,0.0010713972141012107,0.9964413220970573
test,test_022,M2,target_on,J0_Current,,False,True,11.1299268999514,11.1299268999514,11.4309082061468,0.30098130619539987,0.30098130619539987,0.0,0.30098130619539987,0.0
test,test_022,M2,target_on,J1_D3_delay_only,,False,True,11.1299268999514,11.1299268999514,11.4309082061468,0.30098130619539987,0.30098130619539987,0.0,0.30098130619539987,0.0
test,test_022,M2,target_on,J2_P1_phase_only,,True,False,11.1299268999514,11.1407135893228,11.4309082061468,0.0,0.30098130619539987,0.010786689371400371,0.2901946168239995,0.035838403081411147
test,test_022,M2,target_on,J3_D3_P1_joint,,True,False,11.1299268999514,11.1407135893228,11.4309082061468,0.0,0.30098130619539987,0.010786689371400371,0.2901946168239995,0.035838403081411147
test,test_022,M2,target_on,J4_D3_P2_joint,,True,False,11.1299268999514,11.1407460171258,11.4309082061468,0.0,0.30098130619539987,0.01081911717439965,0.2901621890210002,0.035946143337472855
test,test_022,M2,target_on,J5_Selective_Physics_Calibration,D0P1,True,False,11.1299268999514,11.1407135893228,11.4309082061468,0.0,0.30098130619539987,0.010786689371400371,0.2901946168239995,0.035838403081411147
test,test_022,M2,target_on,J6_Joint_Phase_Surface,D0P1,True,False,11.1299268999514,11.4299328443309,11.4309082061468,0.0,0.30098130619539987,0.30000594437949957,0.0009753618159002997,0.99675939403603
test,test_023,M2,target_off,J0_Current,,False,True,6.75165157660699,6.75165157660699,7.13556742477101,0.3839158481640208,0.3839158481640208,0.0,0.3839158481640208,0.0
test,test_023,M2,target_off,J1_D3_delay_only,,False,True,6.75165157660699,6.75165157660699,7.13556742477101,0.3839158481640208,0.3839158481640208,0.0,0.3839158481640208,0.0
test,test_023,M2,target_off,J2_P1_phase_only,,True,False,6.75165157660699,6.76465645103693,7.13556742477101,0.0,0.3839158481640208,0.013004874429940472,0.37091097373408033,0.03387428388833895
test,test_023,M2,target_off,J3_D3_P1_joint,,True,False,6.75165157660699,6.76465645103693,7.13556742477101,0.0,0.3839158481640208,0.013004874429940472,0.37091097373408033,0.03387428388833895
test,test_023,M2,target_off,J4_D3_P2_joint,,True,False,6.75165157660699,6.76480066922117,7.13556742477101,0.0,0.3839158481640208,0.013149092614180624,0.3707667555498402,0.03424993439854799
test,test_023,M2,target_off,J5_Selective_Physics_Calibration,D0P1,True,False,6.75165157660699,6.76465645103693,7.13556742477101,0.0,0.3839158481640208,0.013004874429940472,0.37091097373408033,0.03387428388833895
test,test_023,M2,target_off,J6_Joint_Phase_Surface,D0P1,True,False,6.75165157660699,7.14048744129558,7.13556742477101,0.0,0.3839158481640208,0.3888358646885903,-0.004920016524569526,1.012815351458134
test,test_023,M2,target_on,J0_Current,,False,True,6.75133014831969,6.75133014831969,7.13554435163511,0.38421420331541967,0.38421420331541967,0.0,0.38421420331541967,0.0
