split,scene_id,family,snr_db,method,off_calibration_role,on_calibration_role,same_correction_primary,off_estimated_delay_ns,on_estimated_delay_ns,on_minus_off_estimated_delay_ns,off_estimated_phase_slope_deg_per_pulse,on_estimated_phase_slope_deg_per_pulse,on_minus_off_estimated_phase_slope_deg_per_pulse,off_estimated_beta2_deg_per_pulse2,on_estimated_beta2_deg_per_pulse2,on_minus_off_estimated_beta2_deg_per_pulse2,off_raw_coherence,on_raw_coherence,on_minus_off_raw_coherence,off_joint_confidence,on_joint_confidence,on_minus_off_joint_confidence,off_joint_rmse_rad,on_joint_rmse_rad,on_minus_off_joint_rmse_rad,off_branch,on_branch,on_minus_off_branch,off_state,on_state,on_minus_off_state,off_delay_state,on_delay_state,on_minus_off_delay_state,off_phase_state,on_phase_state,on_minus_off_phase_state,deployment_check_definition
target_transfer_snr_screen,target_transfer_snr_screen_005,M1+M2+M3,4.0,J5_Selective_Physics_Calibration,target_off,target_on,True,6.858252698807384,6.872174125677897,0.01392142687051301,-0.48180243910541465,-0.4817845769452348,1.7862160179848985e-05,nan,nan,nan,0.8348911863595705,0.8349191726219565,2.7986262385981675e-05,0.8323372362038125,0.8323727705772941,3.5534373481582726e-05,0.33916093650413726,0.3390993573743868,-6.157912975046642e-05,D1P1,D1P1,same,CALIBRATABLE,CALIBRATABLE,same,ACTIVE,ACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_005,M1+M2+M3,4.0,J6_Joint_Phase_Surface,target_off,target_on,True,6.381359500953331,6.381660208668968,0.00030070771563739385,-0.4540359317157667,-0.45406387038659185,-2.7938670825122802e-05,-0.0001776095436636495,-0.0001773349314632012,2.7461220044832616e-07,0.8348911863595705,0.8349191726219565,2.7986262385981675e-05,0.8323372362038125,0.8323727705772941,3.5534373481582726e-05,0.33916093650413726,0.3390993573743868,-6.157912975046642e-05,D1P1,D1P1,same,CALIBRATABLE,CALIBRATABLE,same,ACTIVE,ACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_006,M1,8.0,J5_Selective_Physics_Calibration,target_off,target_on,True,8.358561042445938,8.355957483287904,-0.00260355915803423,0.04665298413978477,0.04664390982451881,-9.074315265956978e-06,nan,nan,nan,0.795797321189135,0.795875061271327,7.774008219196826e-05,0.8044801840350725,0.8046173557100245,0.0001371716749519747,0.3811949611738335,0.38095089439666774,-0.00024406677716576342,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_006,M1,8.0,J6_Joint_Phase_Surface,target_off,target_on,True,8.263741347341902,8.262429329337856,-0.0013120180040466778,-0.03377966000840233,-0.033823187054534826,-4.3527046132495195e-05,0.0005822114702496678,0.0005822978580804492,8.638783078143177e-08,0.795797321189135,0.795875061271327,7.774008219196826e-05,0.8044801840350725,0.8046173557100245,0.0001371716749519747,0.3811949611738335,0.38095089439666774,-0.00024406677716576342,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_007,M2,8.0,J5_Selective_Physics_Calibration,target_off,target_on,True,-0.46361098531978445,-0.48930071600432895,-0.0256897306845445,-0.7262137525079762,-0.7261931024643674,2.0650043608738677e-05,nan,nan,nan,0.8898688451262267,0.889978826004699,0.00010998087847235993,0.8399328316149731,0.8400404761585673,0.000107644543594132,0.3234215310206689,0.32326247970649585,-0.00015905131417304208,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,INACTIVE,INACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_007,M2,8.0,J6_Joint_Phase_Surface,target_off,target_on,True,0.12085543580911187,0.1209260965821397,7.066077302782248e-05,-0.6138318239546691,-0.6139285278336235,-9.670387895444055e-05,-0.0008981075111527392,-0.0008972234422738395,8.840688788996952e-07,0.8898688451262267,0.889978826004699,0.00010998087847235993,0.8399328316149731,0.8400404761585673,0.000107644543594132,0.3234215310206689,0.32326247970649585,-0.00015905131417304208,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,INACTIVE,INACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_008,M1+M2,8.0,J5_Selective_Physics_Calibration,target_off,target_on,True,5.683523024725562,5.678255191935668,-0.005267832789893845,-0.35352423492348495,-0.353518862144048,5.3727794369629045e-06,nan,nan,nan,0.8162300941006386,0.8163123325634584,8.223846281973923e-05,0.7901237159299495,0.7902493723771866,0.00012565644723716574,0.4052965631164151,0.4050789948180538,-0.00021756829836128144,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_008,M1+M2,8.0,J6_Joint_Phase_Surface,target_off,target_on,True,4.596764252758824,4.598780188074173,0.002015935315348827,-0.2790370744833569,-0.27918334411897006,-0.00014626963561314987,-0.0005878823911305579,-0.0005871062205079213,7.761706226366459e-07,0.8162300941006386,0.8163123325634584,8.223846281973923e-05,0.7901237159299495,0.7902493723771866,0.00012565644723716574,0.4052965631164151,0.4050789948180538,-0.00021756829836128144,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_009,M1+M3,8.0,J5_Selective_Physics_Calibration,target_off,target_on,True,6.952843784186192,6.950056139468448,-0.0027876447177437313,0.014409484804342801,0.014316281597021743,-9.320320732105793e-05,nan,nan,nan,0.8201166020618893,0.8202685186079459,0.00015191654605661853,0.8146390688468257,0.8147645381465619,0.000125469299736225,0.367080625328209,0.36686268134524874,-0.00021794398296026696,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_009,M1+M3,8.0,J6_Joint_Phase_Surface,target_off,target_on,True,6.353643514131089,6.352462172075168,-0.0011813420559203536,0.0008273422402781439,0.0008508919712421888,2.3549730964044923e-05,0.00011815289252221492,0.00011772997016204313,-4.229223601717914e-07,0.8201166020618893,0.8202685186079459,0.00015191654605661853,0.8146390688468257,0.8147645381465619,0.000125469299736225,0.367080625328209,0.36686268134524874,-0.00021794398296026696,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_010,M2+M3,8.0,J5_Selective_Physics_Calibration,target_off,target_on,True,0.14945640061447252,0.14703716553310006,-0.002419235081372456,-0.612123920779784,-0.6120960592066501,2.7861573133836082e-05,nan,nan,nan,0.8820231947732513,0.8821799356334639,0.0001567408602125564,0.8304299203383264,0.8305650970431832,0.00013517670485674316,0.3396892733464796,0.3394621862917582,-0.00022708705472140878,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,INACTIVE,INACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_010,M2+M3,8.0,J6_Joint_Phase_Surface,target_off,target_on,True,0.05210756887806488,0.051266423016980055,-0.000841145861084823,-0.639651765106677,-0.6395931907540516,5.857435262535127e-05,0.00021294988862695567,0.00021317732907599532,2.2744044903964984e-07,0.8820231947732513,0.8821799356334639,0.0001567408602125564,0.8304299203383264,0.8305650970431832,0.00013517670485674316,0.3396892733464796,0.3394621862917582,-0.00022708705472140878,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,INACTIVE,INACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_011,M1+M2+M3,8.0,J5_Selective_Physics_Calibration,target_off,target_on,True,9.753458536169436,9.746271104377216,-0.007187431792219812,-0.6940039305616668,-0.694017261266291,-1.3330704624281431e-05,nan,nan,nan,0.768719893351284,0.7687461833566895,2.6290005405549266e-05,0.8007423521162148,0.8008466240430598,0.00010427192684503428,0.3888429213278265,0.3886889938524636,-0.00015392747536291385,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_011,M1+M2+M3,8.0,J6_Joint_Phase_Surface,target_off,target_on,True,10.604784151704726,10.606137445629905,0.0013532939251792442,-0.6880712129390022,-0.6879632283825516,0.00010798455645055771,-0.00023304172622179873,-0.00023369144357899969,-6.497173572009578e-07,0.768719893351284,0.7687461833566895,2.6290005405549266e-05,0.8007423521162148,0.8008466240430598,0.00010427192684503428,0.3888429213278265,0.3886889938524636,-0.00015392747536291385,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
