split,scene_id,role,method,status,pfa,hit_cells,false_clusters,selected,valid_cfar_test_cells,configured_pf,cfar_mode
target_transfer_snr_screen,target_transfer_snr_screen_010,target_on,J0_Current,measured,0.00818039632642998,4247,31,31,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_010,target_off,J5_Selective_Physics_Calibration,measured,0.008074457593688363,4192,30,30,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_010,target_on,J5_Selective_Physics_Calibration,measured,0.008072531434911243,4191,30,30,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_010,target_off,J6_Joint_Phase_Surface,measured,0.007955035749506904,4130,31,31,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_010,target_on,J6_Joint_Phase_Surface,measured,0.007976223496055227,4141,31,31,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_011,target_off,J0_Current,measured,0.010582316321499015,5494,11,11,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_011,target_on,J0_Current,measured,0.010607356385601579,5507,11,11,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_011,target_off,J5_Selective_Physics_Calibration,measured,0.010582316321499015,5494,11,11,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_011,target_on,J5_Selective_Physics_Calibration,measured,0.010607356385601579,5507,11,11,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_011,target_off,J6_Joint_Phase_Surface,measured,0.010582316321499015,5494,11,11,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_011,target_on,J6_Joint_Phase_Surface,measured,0.010607356385601579,5507,11,11,519168,1e-06,dynamic
