case_id,factor,factor_level,seed,scenario_label,method,comparison_protocol,method_family,target_id,target_snr_config_dB,target_fd_truth_hz,fa_ctr_hz,target_clutter_center_offset_hz,target_motion_ve_mps,target_motion_vn_mps,target_velocity_mode,target_radial_speed_config_mps,target_azimuth_offset_deg,channel_valid_fraction,target_row_truth,target_range_bin_truth,runtime_ms,status,training_source,steering_source,p38_fit_source,p38_rmse_rad,p38_inlier_ratio,p38_sample_count,p38_k_rad_per_hz,p38_b_rad,covariance_condition_number,estimated_clutter_rank,loading_coefficient,shrinkage_coefficient,steering_projection_error_mean,steering_projection_error_p95,robust_lsq_condition_number,robust_lsq_confidence,robust_lsq_iterations,residual_suppression_dB,input_SCNR_dB,output_SCNR_dB,SCNR_improvement_dB,target_loss_dB,background_residual_p95_dB_over_input_median,background_residual_p99_dB_over_input_median,background_residual_cvar95_dB_over_input_median,high_tail_fraction_15dB,target_signal_power_before,target_signal_power_after,background_power_before_roi,background_power_after_roi,target_detected,detection_threshold_scale,target_cfar_candidate_cells,target_peak_power,false_alarm_count,background_Pfa,cfar_test_cells,cfar_alpha,academic_reference_status,training_mode,training_sample_count,training_valid_fraction,training_channel_valid_fraction,covariance_condition_number_p95,weight_build_runtime_ms,cut_guard_bins,range_block_size
baseline_v2_texturesigma0p2_s20261002,texture_sigma,0.2,20261002,Baseline V2 controlled single-target case,Current legacy CSI [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_texture_sigma_0.2_20261002,10.0,-53.2468982695,-0.21798144262526736,-53.028916826874735,-0.5,0.5,enu,nan,0.0,1.0,60,2200,255.74918199981767,ok,paired C+N background,not applicable to two-channel CSI,observed,0.0043596845782711835,1.0,34.0,0.000874394918595308,-0.007640856284194702,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.25468591352002,4.052899321368652,21.37378116188582,17.320881840517167,-7.027181635376896,6.848226751391076,10.79922002585258,9.810687114427633,0.0007532638301869071,16498405.56542803,3271325.8972785147,6488615.551902649,23842.165348653078,1.0,1.0,935.0,59914173.39376392,940.0,0.0017827340312547412,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p2_s20261002,texture_sigma,0.2,20261002,Baseline V2 controlled single-target case,Phase-only CSI [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_texture_sigma_0.2_20261002,10.0,-53.2468982695,-0.21798144262526736,-53.028916826874735,-0.5,0.5,enu,nan,0.0,1.0,60,2200,235.58981099995435,ok,paired C+N background,not applicable to two-channel CSI,observed,0.0043596845782711835,1.0,34.0,0.000874394918595308,-0.007640856284194702,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.522532606785948,4.052899321368652,17.009173605757738,12.956274284389085,-6.677675935337061,8.453632268776483,12.588142220175286,11.576936575322538,0.00294918756457218,16498405.56542803,3545474.627152199,6488615.551902649,70592.24946256934,1.0,1.0,170.0,60449937.810069844,154.0,0.00029206493703535125,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p2_s20261002,texture_sigma,0.2,20261002,Baseline V2 controlled single-target case,Row complex LS / Wiener [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_texture_sigma_0.2_20261002,10.0,-53.2468982695,-0.21798144262526736,-53.028916826874735,-0.5,0.5,enu,nan,0.0,1.0,60,2200,247.36658499978148,ok,paired C+N background,not applicable to two-channel CSI,observed,0.0043596845782711835,1.0,34.0,0.000874394918595308,-0.007640856284194702,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.714426763950243,4.052899321368652,17.07610039619727,13.023201074828616,-6.71701651076517,8.24389586119656,12.349061391369405,11.33057904083864,0.0024513947590870666,16498405.56542803,3513502.9635704486,6488615.551902649,68885.8917042529,1.0,1.0,224.0,59693535.56554016,208.0,0.0003944773175542406,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p2_s20261002,texture_sigma,0.2,20261002,Baseline V2 controlled single-target case,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_texture_sigma_0.2_20261002,10.0,-53.2468982695,-0.21798144262526736,-53.028916826874735,-0.5,0.5,enu,nan,0.0,1.0,60,2200,347.46191300018836,ok,paired C+N background,not applicable to two-channel CSI,observed,0.0043596845782711835,1.0,34.0,0.000874394918595308,-0.007640856284194702,nan,nan,nan,nan,nan,nan,75605.79285205135,0.9160890566310501,4.9787234042553195,18.712957256194226,4.052899321368652,17.073208709783295,13.020309388414642,-6.695063037036656,8.2480599406274,12.364057443332147,11.343975069312147,0.002488964027425566,16498405.56542803,3531308.5957632377,6488615.551902649,69281.10416025804,1.0,1.0,227.0,59947128.65100204,212.0,0.00040206341981489913,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p2_s20261002,texture_sigma,0.2,20261002,Baseline V2 controlled single-target case,DL-SMI/MVDR global,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.2_20261002,10.0,-53.2468982695,-0.21798144262526736,-53.028916826874735,-0.5,0.5,enu,nan,0.0,1.0,60,2200,2601.0161340000195,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,15943.687736225884,1.0,5708.792734738818,0.0,7.598426193267747e-17,2.250945500610453e-16,,,,-0.7974196549513435,3.9993025695254114,3.074721401367534,-0.9245811681578773,-0.01117369990725434,24.66689361958241,36.04662477697636,34.82679879553033,0.14911430449891988,16662564.309094923,16619749.307416985,6634551.683735191,8187519.143811476,1.0,1.0,2345.0,319126612.4350139,2347.0,0.004451145501441359,527280.0,13.44971616743564,corrected research baseline,global,4086.0,1.0,1.0,80310.79529674287,2345.512790000157,4,256
baseline_v2_texturesigma0p2_s20261002,texture_sigma,0.2,20261002,Baseline V2 controlled single-target case,DL-SMI/MVDR local,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.2_20261002,10.0,-53.2468982695,-0.21798144262526736,-53.028916826874735,-0.5,0.5,enu,nan,0.0,1.0,60,2200,1910.6129649999275,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,683248.7403819918,1.0,5711.986597143173,0.0,7.461072438746098e-17,2.248418192204802e-16,,,,0.12096950078219558,3.9993025695254114,3.9391339594876933,-0.06016861003771812,-0.012268020375117721,23.405434424294786,34.947232799900306,33.928577875535765,0.13244669860054475,16662564.309094923,16615562.047067832,6634551.683735191,6708132.628674422,1.0,1.0,2505.0,313532778.87339675,2510.0,0.004760279168563192,527280.0,13.44971616743564,corrected research baseline,local,487.875,1.0,1.0,3833625.0491644614,1663.803456000096,4,256
baseline_v2_texturesigma0p2_s20261002,texture_sigma,0.2,20261002,Baseline V2 controlled single-target case,Shrinkage-SMI/MVDR global,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.2_20261002,10.0,-53.2468982695,-0.21798144262526736,-53.028916826874735,-0.5,0.5,enu,nan,0.0,1.0,60,2200,3968.4068179999485,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,1290.144498132462,1.0,5708.792734738818,0.002226980704919455,7.600666703216757e-17,2.2591401799415137e-16,,,,-0.6208399280365261,3.9993025695254114,3.2614595912942237,-0.7378429782311877,-0.011168290829513263,24.46393757148669,35.86199593122639,34.65122373657699,0.1465652296421527,16662564.309094923,16619770.00709791,6634551.683735191,7842942.849427546,1.0,1.0,2374.0,317760676.46003366,2375.0,0.004504248217265969,527280.0,13.44971616743564,corrected research baseline,global,4086.0,1.0,1.0,1551.0725362016478,3730.044031000034,4,256
baseline_v2_texturesigma0p2_s20261002,texture_sigma,0.2,20261002,Baseline V2 controlled single-target case,Shrinkage-SMI/MVDR local,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.2_20261002,10.0,-53.2468982695,-0.21798144262526736,-53.028916826874735,-0.5,0.5,enu,nan,0.0,1.0,60,2200,2174.847156999931,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,275.3993326366842,1.0,5711.986597143173,0.017125886679292896,7.502098908825e-17,2.2474213359484407e-16,,,,-0.06414447423468003,3.9993025695254114,3.819522078341242,-0.1797804911841694,-0.011720726173706448,23.697292345529366,35.17741444975799,34.10821572111419,0.13598760214144828,16662564.309094923,16617656.057963312,6634551.683735191,6896322.428051256,1.0,1.0,2461.0,314073402.1139028,2467.0,0.004678728569261114,527280.0,13.44971616743564,corrected research baseline,local,487.875,1.0,1.0,417.25826491592335,1947.5265310002214,4,256
baseline_v2_texturesigma0p2_s20261002,texture_sigma,0.2,20261002,Baseline V2 controlled single-target case,Corrected JDL physical,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.2_20261002,10.0,-53.2468982695,-0.21798144262526736,-53.028916826874735,-0.5,0.5,enu,nan,0.0,1.0,60,2200,3996.8209249996107,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,2372189.995055006,4.123076923076923,5708.792734738816,0.0,7.845235095541655e-17,2.2887833992611187e-16,,,,-2.347894820576171,3.9993025695254114,3.0870448150608194,-0.912257754464592,1.3885352896187784,25.978332891070814,37.78146871780682,36.455554257475505,0.15308537616229925,16662564.309094923,22940103.21197113,6634551.683735191,11269142.899473358,1.0,1.0,2312.0,447808125.2539236,2314.0,0.004388560157790927,527280.0,13.44971616743564,corrected research baseline,global,4086.0,1.0,1.0,12175957.832929859,3627.0271270000194,4,256
baseline_v2_texturesigma0p2_s20261002,texture_sigma,0.2,20261002,Baseline V2 controlled single-target case,MNEC physical,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.2_20261002,10.0,-53.2468982695,-0.21798144262526736,-53.028916826874735,-0.5,0.5,enu,nan,0.0,1.0,60,2200,2408.2142959996418,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,15943.687736225884,1.0,5708.792734738818,0.0,7.096917470291901e-17,2.2422936607558627e-16,,,,-0.21551993930446872,3.9993025695254114,3.7406658244252613,-0.2586367451001501,-0.011565414438456585,23.999283900107727,35.3871093624414,34.2452201933621,0.14119658119658118,16662564.309094923,16618250.346690299,6634551.683735191,7022936.064469729,1.0,1.0,2410.0,314361502.7158229,2413.0,0.0045763161887422245,527280.0,13.44971616743564,corrected research baseline,global,4086.0,1.0,1.0,80310.79529674287,2192.19487700002,4,256
baseline_v2_texturesigma0p2_s20261002,texture_sigma,0.2,20261002,Baseline V2 controlled single-target case,SA-MNEC physical [approximate academic reference],scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.2_20261002,10.0,-53.2468982695,-0.21798144262526736,-53.028916826874735,-0.5,0.5,enu,nan,0.0,1.0,60,2200,7102.8801980000935,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,6320.224232032133,1.0,2.3690452404123385e-06,0.0,7.16353886488436e-17,2.237726045655905e-16,,,,-0.2143500647645087,3.9993025695254114,3.833488327843834,-0.16581424168157755,0.007156216647594073,23.996464894141994,35.37820631169753,34.2435146873732,0.1412961397576782,29.071871506407568,29.119815037712602,11.575579273046854,12.045914584211548,1.0,1.0,2416.0,549.7951417839696,2420.0,0.004589591867698376,527280.0,13.44971616743564,approximate academic reference,global,16344.0,1.0,1.0,26306.646774680747,6858.477655000115,4,256
baseline_v2_texturesigma0p2_s20261003,texture_sigma,0.2,20261003,Baseline V2 controlled single-target case,Current legacy CSI [production replay],production_replay,F1/F2 strict,B2_TARGET_texture_sigma_0.2_20261003,10.0,-53.2468982695,-0.46984544681259255,-52.77705282268741,-0.5,0.5,enu,nan,0.0,1.0,60,2200,244.83073000010336,ok,target-observation P38,not applicable to two-channel CSI,observed,0.004742915976413797,1.0,34.0,0.0008756776368838106,-0.007626434082489282,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.284756334395247,5.752388958039725,21.692336740528468,15.939947782488744,-6.872630902352644,6.9018679329373445,10.770605380841864,9.777156581947139,0.0005766882689959613,17539641.359517943,3603774.589255609,4664249.9238357,24407.5363417717,1.0,1.0,831.0,63025756.992808685,820.0,0.001555150963434987,527280.0,13.44971616743564,,,,,,,,,
