split,scene_id,family,snr_db,method,target_id,target_row,target_col,on_hit,off_hit,paired_causal_hit,on_cfar_margin_db,off_cfar_margin_db,delta_cfar_margin_db,on_roi_cells,off_roi_cells,target_only_roi_cells,L_causal_dB,L_target_only_dB,peak_transfer_dB,integrated_roi_energy_candidate,integrated_roi_energy_current,range_centroid_shift_cells,doppler_centroid_shift_cells,peak_bin_shift_cells,roi_spreading_delta_cells,delta_definition,target_only_definition,delta_cell_count,delta_sum_real,delta_sum_imag,delta_energy,delta_peak_abs,delta_peak_real,delta_peak_imag,delta_peak_row,delta_peak_col,delta_centroid_row,delta_centroid_col,delta_spread_rms_cells,target_only_cell_count,target_only_sum_real,target_only_sum_imag,target_only_energy,target_only_peak_abs,target_only_peak_real,target_only_peak_imag,target_only_peak_row,target_only_peak_col,target_only_centroid_row,target_only_centroid_col,target_only_spread_rms_cells
target_transfer,target_transfer_012,M1,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,93,744,False,False,False,nan,nan,nan,25,25,25,0.10118753162875131,-0.015867136364895413,0.45841747394718807,65969218.5512587,64449950.249139205,-0.29378538086484696,0.0008842830974344906,"(0, 0)",0.002110450401538677,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1706.0278062820435,749.2138617038727,65969218.5512587,5901.458582077234,-3945.3132934570312,4388.817199707031,94,744,93.65874278025238,743.9147775727878,0.8611176358561194,25,-494.30435943603516,-1798.931095123291,66119663.71575999,5914.873987342904,-3733.303955078125,-4587.8291015625,94,744,93.65879982225867,743.9294714111712,0.8643104287500171
target_transfer,target_transfer_012,M1,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,93,744,False,False,False,nan,nan,nan,25,25,25,0.0855590898996489,-0.02049003036116437,0.4871269214029895,65732249.560793,64449950.249139205,-0.23565361425471565,0.0007880977725989169,"(0, 0)",-0.0005037872592326131,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1708.5870579481125,748.4746656417847,65732249.560793,5920.996929352968,-3927.73291015625,4430.701843261719,94,744,93.65864659492755,743.9729093393979,0.8585033981953482,25,-467.8787307739258,-1812.5264739990234,66049319.37957663,5929.387757875316,-3731.188232421875,-4608.23974609375,94,744,93.65879552148803,744.0014672055672,0.8601937120880296
target_transfer,target_transfer_013,M2,14.0,J0_Current,MISMATCH_B01_S000_R00,13,881,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,79958866.43055296,79958866.43055296,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,1611.100551187992,813.1059065461159,79958866.43055296,5908.506695024439,4458.597731590271,3877.0294857025146,13,881,13.412708867334366,880.978896431809,0.8798360558267957,25,-1833.9828186035156,-72.98772811889648,80248905.99794678,5924.35664528568,-5593.1875,-1953.0118408203125,13,881,13.412431491621739,881.0041510393711,0.8795939737199021
target_transfer,target_transfer_013,M2,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,13,881,True,False,True,nan,nan,nan,25,25,25,0.0032554090196086263,0.0030937160036921016,0.024922218928115813,80018824.91686402,79958866.43055296,-1.07677332152889e-05,-0.0028037465825931918,"(0, 0)",-0.0001133410998700457,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,1641.4504354596138,836.3860995769501,80018824.91686402,5925.484179272589,4472.736261367798,3886.6429080963135,13,881,13.409905120751773,880.9788856640757,0.8797227147269256,25,-1870.2239685058594,-83.10052871704102,80306092.02799766,5941.204890605978,-5611.42626953125,-1951.8736572265625,13,881,13.409635444687563,881.0041513610362,0.8794788748759907
target_transfer,target_transfer_013,M2,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,13,881,True,False,True,nan,nan,nan,25,25,25,0.12681566799306776,0.12275490909714662,1.2263925142728769,82328119.4546696,79958866.43055296,-0.0004788540776416994,-0.15045797619881895,"(0, 0)",-0.03578662264802457,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,3252.5920284688473,2151.8158197402954,82328119.4546696,6804.517850075793,5184.108650684357,4407.548147201538,13,881,13.262250891135547,880.9784175777313,0.8440494331787711,25,-3830.4198303222656,-736.9197425842285,82549531.24153727,6817.437078503326,-6481.21923828125,-2114.531982421875,13,881,13.26231269412625,881.0041667311666,0.8436095680371981
target_transfer,target_transfer_014,M1+M2,14.0,J0_Current,MISMATCH_B01_S000_R00,10,1018,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,78870852.90901616,78870852.90901616,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,65.73430442810059,4135.840898990631,78870852.90901616,5665.7655655430035,-85.91030883789062,5665.114196777344,10,1018,10.27918118058169,1018.3633844901283,0.8574562771288036,25,-446.6302537918091,4465.508459568024,82738984.70567988,5121.2062353272295,-1479.998046875,4902.68896484375,10,1019,10.27197726421159,1018.5086624857274,0.8624499396793436
target_transfer,target_transfer_014,M1+M2,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,10,1018,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,78870852.90901616,78870852.90901616,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,65.73430442810059,4135.840898990631,78870852.90901616,5665.7655655430035,-85.91030883789062,5665.114196777344,10,1018,10.27918118058169,1018.3633844901283,0.8574562771288036,25,-446.6302537918091,4465.508459568024,82738984.70567988,5121.2062353272295,-1479.998046875,4902.68896484375,10,1019,10.27197726421159,1018.5086624857274,0.8624499396793436
target_transfer,target_transfer_014,M1+M2,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,10,1018,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,78870852.90901616,78870852.90901616,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,65.73430442810059,4135.840898990631,78870852.90901616,5665.7655655430035,-85.91030883789062,5665.114196777344,10,1018,10.27918118058169,1018.3633844901283,0.8574562771288036,25,-446.6302537918091,4465.508459568024,82738984.70567988,5121.2062353272295,-1479.998046875,4902.68896484375,10,1019,10.27197726421159,1018.5086624857274,0.8624499396793436
target_transfer,target_transfer_015,M1+M3,14.0,J0_Current,MISMATCH_B01_S000_R00,34,1155,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,105431874.8968546,105431874.8968546,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-790.8367095887661,6387.625409141183,105431874.8968546,6360.7146276315925,-1449.515126824379,6193.350988864899,34,1155,34.212130383369285,1155.441602493811,0.8225598665308316,25,468.6101610660553,6823.263111114502,111529402.48507017,6866.5001532872075,207.2394256591797,6863.3720703125,34,1156,34.21350507007124,1155.609885886495,0.8240598874912127
target_transfer,target_transfer_015,M1+M3,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,34,1155,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,105431874.8968546,105431874.8968546,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-790.8367095887661,6387.625409141183,105431874.8968546,6360.7146276315925,-1449.515126824379,6193.350988864899,34,1155,34.212130383369285,1155.441602493811,0.8225598665308316,25,468.6101610660553,6823.263111114502,111529402.48507017,6866.5001532872075,207.2394256591797,6863.3720703125,34,1156,34.21350507007124,1155.609885886495,0.8240598874912127
target_transfer,target_transfer_015,M1+M3,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,34,1155,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,105431874.8968546,105431874.8968546,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-790.8367095887661,6387.625409141183,105431874.8968546,6360.7146276315925,-1449.515126824379,6193.350988864899,34,1155,34.212130383369285,1155.441602493811,0.8225598665308316,25,468.6101610660553,6823.263111114502,111529402.48507017,6866.5001532872075,207.2394256591797,6863.3720703125,34,1156,34.21350507007124,1155.609885886495,0.8240598874912127
target_transfer,target_transfer_016,M2+M3,14.0,J0_Current,MISMATCH_B01_S000_R00,8,1292,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,91059214.71229903,91059214.71229903,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-2828.208899438381,7165.165696382523,91059214.71229903,8733.070995361802,-3192.2097492218018,8128.734583377838,9,1292,8.968472679036012,1291.9734541829782,0.5936547100051834,25,5529.58104133606,5362.773663438857,91229024.28530812,8746.994024010024,6305.6845703125,6062.033203125,9,1292,8.968441587910885,1291.9996030506795,0.5932490211175544
target_transfer,target_transfer_016,M2+M3,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,8,1292,False,False,False,nan,nan,nan,25,25,25,0.000842611460750751,0.0007999182229409736,-0.0027762593465357507,91076883.59479277,91059214.71229903,-8.500043350068154e-06,-0.0004996911989501029,"(0, 0)",0.0011238639009557572,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-2830.501994371414,7146.950474739075,91076883.59479277,8730.280101549417,-3198.375482559204,8123.311204433441,9,1292,8.967972987837062,1291.9734456829349,0.5947785739061392,25,5503.746240615845,5366.250777423382,91245829.12236442,8744.172264918823,6288.576171875,6075.71875,9,1292,8.967942115691663,1291.9996022897722,0.594371370606373
target_transfer,target_transfer_016,M2+M3,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,8,1292,False,False,False,nan,nan,nan,25,25,25,-0.01588654614869141,-0.01729561149893872,-0.27649856669966383,90726727.4646363,91059214.71229903,-0.00045723886455562024,-0.04129318761525802,"(0, 0)",0.07225404547447256,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-2653.571225620806,5966.669903770089,90726727.4646363,8459.448725740083,-3271.7933101654053,7801.130769252777,9,1292,8.927179491420754,1291.9729969441137,0.665908755479656,25,4024.0946922302246,5142.599960327148,90866430.67504685,8472.710273992185,5342.79736328125,6575.814453125,9,1292,8.927211380319378,1291.9995833143953,0.6653924811185584
target_transfer,target_transfer_017,M1+M2+M3,14.0,J0_Current,MISMATCH_B01_S000_R00,88,1429,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,74646856.19753695,74646856.19753695,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1648.0470733344555,-2068.595081090927,74646856.19753695,5496.638015135822,-2341.5965802669525,-4972.922171592712,88,1429,88.3499311045091,1429.2864592118158,0.8658456025798513,25,2729.327983856201,810.630672454834,76573711.91514598,5095.956919818246,4222.2431640625,2853.32080078125,88,1429,88.34940664419271,1429.3923475145386,0.8738647472952278
target_transfer,target_transfer_017,M1+M2+M3,14.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,88,1429,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,74646856.19753695,74646856.19753695,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1648.0470733344555,-2068.595081090927,74646856.19753695,5496.638015135822,-2341.5965802669525,-4972.922171592712,88,1429,88.3499311045091,1429.2864592118158,0.8658456025798513,25,2729.327983856201,810.630672454834,76573711.91514598,5095.956919818246,4222.2431640625,2853.32080078125,88,1429,88.34940664419271,1429.3923475145386,0.8738647472952278
target_transfer,target_transfer_017,M1+M2+M3,14.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,88,1429,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,74646856.19753695,74646856.19753695,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1648.0470733344555,-2068.595081090927,74646856.19753695,5496.638015135822,-2341.5965802669525,-4972.922171592712,88,1429,88.3499311045091,1429.2864592118158,0.8658456025798513,25,2729.327983856201,810.630672454834,76573711.91514598,5095.956919818246,4222.2431640625,2853.32080078125,88,1429,88.34940664419271,1429.3923475145386,0.8738647472952278
target_transfer,target_transfer_018,M1,16.0,J0_Current,MISMATCH_B01_S000_R00,65,1566,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,2367592.4842850687,2367592.4842850687,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-898.8880826234818,17.420156240463257,2367592.4842850687,1212.1764527609307,-1211.988434791565,21.34915828704834,66,1566,65.78238183166518,1565.9634158194476,0.8612596087879312,25,-2522.6228132247925,1746.2355461120605,12515961.088755853,2323.7422521017374,-2308.725341796875,263.75244140625,65,1566,64.95998441373366,1565.5941948571208,0.7877971430547699
target_transfer,target_transfer_018,M1,16.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,65,1566,False,False,False,nan,nan,nan,25,25,25,-7.914443065537309,-6.11426860719833,-11.598398613186923,382703.68686227495,2367592.4842850687,-0.0764245157320147,-0.9888163737209084,"(-1, 0)",0.3762318817610255,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,727.798431634903,-202.12526988983154,382703.68686227495,318.8936803054179,314.9238004684448,-50.16153144836426,65,1566,64.79356545794427,1565.8869913037156,1.2374914905489567,25,-1529.9983959197998,-27.800186157226562,3062226.7332549696,1494.8389395190718,-1493.514404296875,62.9140625,65,1566,64.94312781853617,1566.0103328242747,0.697241888963012
target_transfer,target_transfer_018,M1,16.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,65,1566,False,False,False,nan,nan,nan,25,25,25,-7.917752553229351,-6.1426523111532285,-11.586213828179957,382412.1633140694,2367592.4842850687,-0.08008334334749634,-0.9941568536201402,"(-1, 0)",0.3751483632708834,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,733.6513786315918,-202.94228780269623,382412.1633140694,319.3413463265246,315.3631362915039,-50.2492561340332,65,1566,64.78822497804504,1565.8833324761001,1.2364079720588146,25,-1520.6211032867432,-29.097824096679688,3042278.5344194686,1489.2683702501072,-1487.9647216796875,62.2998046875,65,1566,64.94238473563888,1566.0094786588384,0.6984200611967879
target_transfer,target_transfer_019,M2,16.0,J0_Current,MISMATCH_B01_S000_R00,74,453,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,539842.8793388903,539842.8793388903,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,83.17172956466675,661.1584627628326,539842.8793388903,335.86514636871584,8.184440612792969,-335.7654113769531,75,453,73.79888597304519,452.86025542951717,1.4348688185891803,25,112.32706260681152,-201.28885650634766,34984.497766784196,162.12591095239708,81.20809936523438,-140.32125854492188,75,453,74.7116156599011,453.0199694423379,0.8818621259445705
target_transfer,target_transfer_019,M2,16.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,74,453,True,False,True,nan,nan,nan,25,25,25,12.6221920645144,0.034743477754209016,16.585563682560963,9873851.329089597,539842.8793388903,0.04003068484888672,0.685473756139487,"(0, 0)",-0.47299512894940177,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,628.0136252641678,119.84279188513756,9873851.329089597,2266.956164620201,-227.3992681503296,-2255.5220737457275,75,453,74.48435972918467,452.90028611436605,0.9618736896397785,25,113.13596534729004,-200.24787628650665,35265.49558807631,162.78265588145712,81.53012084960938,-140.89369201660156,75,453,74.71307144647358,453.02126150684416,0.8771431847294389
target_transfer,target_transfer_019,M2,16.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,74,453,True,False,True,nan,nan,nan,25,25,25,-1.3271524175863594,0.9440051149959336,-1.3875159828726356,397696.83572550607,539842.8793388903,0.0857858592405023,0.13611437010527538,"(-1, 0)",0.06929862515436214,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-67.16641807556152,1503.0220621526241,397696.83572550607,286.2787677145487,20.30103826522827,285.55805134773254,74,453,73.93500034315046,452.94604128875767,1.5041674437435424,25,127.81927871704102,-156.43375515937805,43478.66043309349,169.0466708749449,84.0494384765625,-146.67129516601562,75,453,74.60363211831502,453.0818431668229,0.9617526986904819
target_transfer,target_transfer_020,M1+M2,16.0,J0_Current,MISMATCH_B01_S000_R00,17,590,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,89179266.80653675,89179266.80653675,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-9255.066124796867,-1371.6824016571045,89179266.80653675,7425.80331521801,-7233.678695678711,-1678.2274589538574,18,590,18.07559407559679,590.1901492629675,0.7452196104523084,25,8797.298166513443,-3922.3424270153046,92327979.89208862,7183.715187801276,6778.9375,-2377.34521484375,18,590,18.075590233632603,590.2813953170955,0.751482885708616
target_transfer,target_transfer_020,M1+M2,16.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,17,590,True,False,True,nan,nan,nan,25,25,25,0.12616593916355842,-0.01116577269621121,0.3809615769029828,91807992.55819936,89179266.80653675,-0.2918427571852362,-0.0007994474659618334,"(0, 0)",0.00416838650151985,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-9272.763949155807,-1841.4627665802836,91807992.55819936,7758.745756675803,-7503.170608520508,-1974.9851989746094,18,590,18.074794628130828,589.8983065057822,0.7493879969538283,25,8214.796028137207,-4702.567142486572,92090908.23481067,7788.864829901207,7038.734375,-3335.061279296875,18,590,18.074732827768536,589.9154886929067,0.7532922036479455
target_transfer,target_transfer_020,M1+M2,16.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,17,590,True,False,True,nan,nan,nan,25,25,25,0.23481477317410474,0.10979057038060805,0.8958765623714877,94133753.20151198,89179266.80653675,-0.22645220913796038,-0.042282453752584104,"(0, 0)",-0.05444923267639401,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-10426.187039211392,-1978.8794760107994,94133753.20151198,8232.604841998971,-8016.048416137695,-1875.8332214355469,18,590,18.033311621844206,589.9636970538295,0.6907703777759144,25,9554.632167816162,-4648.581962585449,94691803.99480402,8251.954181217256,7591.28564453125,-3235.29443359375,18,590,18.033692093203896,589.9962897658972,0.6930033016068119
target_transfer,target_transfer_021,M1+M3,16.0,J0_Current,MISMATCH_B01_S000_R00,22,727,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,108888842.68271671,108888842.68271671,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,705.4732903242111,9754.865517817438,108888842.68271671,8180.871990956046,-336.27779626846313,8173.957656860352,22,727,22.06884346742106,727.2791229971278,0.6913885955753911,25,-2903.159959793091,9672.187412261963,113389277.95090947,7689.2967255239255,-2886.7646484375,7126.841796875,22,727,22.06983640549923,727.3891326441168,0.702600302938857
target_transfer,target_transfer_021,M1+M3,16.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,22,727,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,108888842.68271671,108888842.68271671,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,705.4732903242111,9754.865517817438,108888842.68271671,8180.871990956046,-336.27779626846313,8173.957656860352,22,727,22.06884346742106,727.2791229971278,0.6913885955753911,25,-2903.159959793091,9672.187412261963,113389277.95090947,7689.2967255239255,-2886.7646484375,7126.841796875,22,727,22.06983640549923,727.3891326441168,0.702600302938857
target_transfer,target_transfer_021,M1+M3,16.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,22,727,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,108888842.68271671,108888842.68271671,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,705.4732903242111,9754.865517817438,108888842.68271671,8180.871990956046,-336.27779626846313,8173.957656860352,22,727,22.06884346742106,727.2791229971278,0.6913885955753911,25,-2903.159959793091,9672.187412261963,113389277.95090947,7689.2967255239255,-2886.7646484375,7126.841796875,22,727,22.06983640549923,727.3891326441168,0.702600302938857
target_transfer,target_transfer_022,M2+M3,16.0,J0_Current,MISMATCH_B01_S000_R00,123,864,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,168282030.14238575,168282030.14238575,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-2563.5962104797363,-1384.2433664798737,168282030.14238575,8649.484964950778,-6832.965179443359,-5303.2232666015625,123,864,123.3975250032555,863.97758698629,0.8810720602602868,25,-2889.4151306152344,-712.3016815185547,168954018.67662477,8676.878563415901,-7655.06884765625,-4085.1123046875,123,864,123.3973217043943,864.0021091795937,0.8806925962503489
target_transfer,target_transfer_022,M2+M3,16.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,123,864,True,False,True,nan,nan,nan,25,25,25,0.0052734713529512586,0.0050648898766760195,0.03199953335207459,168486492.66878366,168282030.14238575,-3.6056346857549215e-05,-0.0036351621325820815,"(0, 0)",-0.00011895259558902804,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-2624.0966033935547,-1427.6018452644348,168486492.66878366,8681.409150043604,-6856.772964477539,-5324.615417480469,123,864,123.39388984112291,863.9775509299432,0.8809531076646978,25,-2964.1674194335938,-710.9230117797852,169151173.53842533,8708.451236771434,-7731.98828125,-4006.679443359375,123,864,123.3936928906372,864.002108805156,0.8805823959167935
target_transfer,target_transfer_022,M2+M3,16.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,123,864,True,False,True,nan,nan,nan,25,25,25,0.21047392347985888,0.20538592121832716,1.518148149308787,176638405.2132712,168282030.14238575,-0.0013167817119210667,-0.18943700718412515,"(0, 0)",-0.052948676355981106,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-5839.364126205444,-3848.0296795368195,176638405.2132712,10301.433315766173,-8142.362361907959,-6310.424987792969,123,864,123.20808799607137,863.9762702045781,0.8281233839043057,25,-6532.970275878906,-2512.862823486328,177136116.20126793,10322.026966406043,-9247.1796875,-4586.27392578125,123,864,123.2083932778787,864.002084026653,0.8276969753967285
target_transfer,target_transfer_023,M1+M2+M3,16.0,J0_Current,MISMATCH_B01_S000_R00,60,1001,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,50701562.864916466,50701562.864916466,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1061.4363025426865,-3659.1307196617126,50701562.864916466,5203.5898220626,1448.759334564209,-4997.843877792358,60,1001,60.25336324980884,1001.028578440292,0.7869652918186194,25,-2273.0823307037354,1976.6569938659668,1551474.0817735977,571.7901942212499,-435.6497802734375,370.3421325683594,62,1001,60.24433933453889,1000.9201663839689,1.4724203999504661
target_transfer,target_transfer_023,M1+M2+M3,16.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,60,1001,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,50701562.864916466,50701562.864916466,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1061.4363025426865,-3659.1307196617126,50701562.864916466,5203.5898220626,1448.759334564209,-4997.843877792358,60,1001,60.25336324980884,1001.028578440292,0.7869652918186194,25,-2273.0823307037354,1976.6569938659668,1551474.0817735977,571.7901942212499,-435.6497802734375,370.3421325683594,62,1001,60.24433933453889,1000.9201663839689,1.4724203999504661
target_transfer,target_transfer_023,M1+M2+M3,16.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,60,1001,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,50701562.864916466,50701562.864916466,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1061.4363025426865,-3659.1307196617126,50701562.864916466,5203.5898220626,1448.759334564209,-4997.843877792358,60,1001,60.25336324980884,1001.028578440292,0.7869652918186194,25,-2273.0823307037354,1976.6569938659668,1551474.0817735977,571.7901942212499,-435.6497802734375,370.3421325683594,62,1001,60.24433933453889,1000.9201663839689,1.4724203999504661
