packet_index,beam_index,pulse_index,prt_counter,theta_cmd_deg,closure_phase_C12_C23_minus_C13_rad,C13_effective_sample_count,C13_cross_real,C13_cross_imag,C13_cross_magnitude,C13_coherence,C13_phase_rad,C13_right_minus_left_phase_rad,C24_effective_sample_count,C24_cross_real,C24_cross_imag,C24_cross_magnitude,C24_coherence,C24_phase_rad,C24_right_minus_left_phase_rad,C12_effective_sample_count,C12_cross_real,C12_cross_imag,C12_cross_magnitude,C12_coherence,C12_phase_rad,C12_right_minus_left_phase_rad,C14_effective_sample_count,C14_cross_real,C14_cross_imag,C14_cross_magnitude,C14_coherence,C14_phase_rad,C14_right_minus_left_phase_rad,C23_effective_sample_count,C23_cross_real,C23_cross_imag,C23_cross_magnitude,C23_coherence,C23_phase_rad,C23_right_minus_left_phase_rad,C34_effective_sample_count,C34_cross_real,C34_cross_imag,C34_cross_magnitude,C34_coherence,C34_phase_rad,C34_right_minus_left_phase_rad
25,3,1,25,0.0,-1.0561040218549531,4096,0.0434020549576294,-0.029589447780396266,0.052528790148773465,0.012598575643656112,-0.5983738703968738,,4096,0.009424042167748363,0.029569591895296843,0.03103503400407198,0.007610648512081755,1.2622665259199992,,4096,-0.01168453685948086,0.084863772712633,0.08566439354038526,0.020922187796969246,1.7076218419980294,-1.7076218419980294,4096,-0.03941633662737787,-0.06994008813580058,0.08028239857880631,0.01930500900676513,-2.0840004172912314,2.0840004172912314,4096,-0.09101257606969781,0.020400643624825916,0.09327097760369879,0.022813417516911825,2.9210855729297296,2.9210855729297296,4096,0.024597826521486753,0.0035699060701183324,0.02485552853854902,0.005985628248710932,0.14412467833301654,-0.14412467833301654
26,3,2,26,0.0,1.95190097178073,4096,0.002211678656261206,-0.031440888898965416,0.031518582094308245,0.007901205217966579,-1.5005679864648482,,4096,0.022113765992143073,-0.05066622784107859,0.05528187125992888,0.013137800275334514,-1.1592593986380997,,4096,0.01951562446312751,0.039746524589752,0.04427918038028235,0.010919192524889614,1.114372965870378,-1.114372965870378,4096,0.01801722879644966,0.03191659924625546,0.03665091869175573,0.00896988134404655,1.056881546571042,-1.056881546571042,4096,0.04091503656237903,-0.03195413320361615,0.051914418475942276,0.012637255048094103,-0.6630399805544962,-0.6630399805544962,4096,-0.0026833119006213144,0.022939925163139467,0.023096327180884307,0.005579799106884942,1.6872384441316004,-1.6872384441316004
27,3,3,27,0.0,-2.0637504519502663,4096,0.010864789781960614,-0.02475820522740291,0.027037240670756264,0.0067856262430642566,-1.157265138226401,,4096,0.08057741746945743,-0.054646767008945364,0.09736010143060238,0.023337510724303172,-0.5959376548544998,,4096,0.01968624121701212,-0.02669013747375314,0.03316491416576,0.008106095357423466,-0.9352883740255885,0.9352883740255884,4096,0.0252361689483499,-1.5846639725165118e-06,0.02523616899810309,0.006233996102667529,-6.279336509741298e-05,6.279336509741298e-05,4096,-0.024964941934407528,-0.028756848555854787,0.03808155281304462,0.009274118273329133,-2.2857272161510784,-2.2857272161510784,4096,0.006862433033751541,0.05408983320454447,0.054523417384076046,0.013419962999538402,1.44459951022164,-1.44459951022164
28,3,4,28,0.0,-1.5670484197491636,4096,-0.02698964176952006,-0.01739115574395054,0.03210752343232604,0.007777680955815583,-2.5691896226687763,,4096,0.020854034015907894,-0.0300406947647834,0.03656957856863445,0.009012758487763305,-0.9639784542702409,,4096,-0.009115405374406929,-0.03141611806693394,0.0327118188050634,0.00802031030310573,-1.8531926563666818,1.8531926563666818,4096,-0.06666177167329838,-0.050792200107934865,0.08380715598579554,0.020511880615380142,-2.490494303251406,2.490494303251406,4096,-0.0490085587756298,-0.05675920489959614,0.07498964044518883,0.01829186503229632,-2.283045386051258,-2.283045386051258,4096,0.04689445469747559,0.02000848611787355,0.05098459961696992,0.012414625633912976,0.4032848272399897,-0.4032848272399897
29,3,5,29,0.0,-0.7848847735073754,4096,0.007014861860617852,-0.045275785257530426,0.045815990850461376,0.011311393413337825,-1.4170822497577467,,4096,-0.036316821737501725,0.03332308374223891,0.049288329766849936,0.012033097508698623,2.399156866934228,,4096,-0.012243222840984676,-0.020938111959026867,0.0242549178094413,0.005916512426678886,-2.099915084194403,2.099915084194403,4096,-0.042453990158093854,0.04005301022942133,0.05836595676232558,0.014317560845049837,2.3852865977970654,-2.3852865977970654,4096,0.0803431166959812,-0.008227753617110738,0.08076331054388454,0.01984435753002492,-0.1020519390707188,-0.1020519390707188,4096,-0.035398189116446384,0.011389282027541539,0.03718531346952159,0.009188356389184119,2.830305254989357,-2.830305254989357
30,3,6,30,0.0,0.20180694692524856,4096,0.02804588422765148,-0.06600833661967845,0.07171939852932128,0.01750867649391689,-1.169023960481456,,4096,-0.011718634297541667,-0.05234917513513791,0.05364478098686638,0.01307126642208095,-1.7910208511969563,,4096,-0.09503463209764226,0.07377061901384104,0.12030663127034812,0.029377399867161633,2.481502205761388,-2.481502205761388,4096,0.04818695448257921,-0.028656638197453503,0.056064119497999,0.013647454040671463,-0.536511125733287,0.536511125733287,4096,-0.11224050240967873,0.03559843719476938,0.11775049516620742,0.0287741814042762,2.834466087861991,2.834466087861991,4096,-0.0067905133895445335,0.034019219248871774,0.034690320701838306,0.008450674929248352,1.7678150785973366,-1.7678150785973366
31,3,7,31,0.0,-2.787240665443744,4096,-0.0061668526418165535,-0.04749274390729327,0.047891448039807924,0.011797671671808972,-1.6999221611485331,,4096,-0.02020321661717927,0.06151092324828232,0.06474383090717406,0.01563104087246204,1.888144784662296,,4096,-0.042465683363243314,0.011499025258701983,0.04399502068879507,0.010726440327244471,2.8771502850536623,-2.8771502850536623,4096,-0.05369856649738974,0.011107775872274142,0.054835378440412565,0.013382945256874371,2.9376152543790757,-2.9376152543790757,4096,0.039704397153884526,-0.07449755242363756,0.08441756020204576,0.020571681059702265,-1.0811278044663526,-1.0811278044663526,4096,-0.021864178227307476,0.03554009431580211,0.041726976807954536,0.010178708294000362,2.122315600627696,-2.122315600627696
32,4,0,32,2.0,-2.723147048516516,4096,-0.026171179841133544,0.01731900622992589,0.031382776025539336,0.007626547607501476,2.5569955667679314,,4096,-0.022102941592373013,0.05358521845599566,0.05796477951318914,0.014149589020012607,1.9620165792933435,,4096,-0.0069495855308007795,0.04189330999541502,0.042465823451592874,0.010406323898259195,1.7351870111259555,-1.7351870111259555,4096,0.10076858347822244,-0.02150046002500291,0.10303677594671833,0.02507064789049768,-0.21021260142996276,0.21021260142996276,4096,-0.008044870775128245,-0.02344549609866346,0.024787320006425785,0.006043277584648271,-1.9013384928745403,-1.9013384928745403,4096,0.07103757625138375,0.005299339352524725,0.07123496499082721,0.017244543084582575,0.07446117963244785,-0.07446117963244785
33,4,1,33,2.0,0.40767577098098395,4096,0.026522688090111785,0.05204008229644411,0.05840910159338211,0.014147042670423288,1.0994515350019314,,4096,-0.03936420088165941,-0.023216019766369687,0.0457003707298322,0.011230193335652387,-2.6087254955010972,,4096,-0.05000990013697734,0.0015284287633458363,0.05003325100565692,0.012303581655021194,3.1110396402805653,-3.1110396402805653,4096,-0.07545525173001728,0.10681305150280315,0.13077661482459604,0.03170996167221781,2.1858203806859438,-2.1858203806859438,4096,-0.002525363163290155,-0.07623020173186815,0.07627202052645397,0.01872200137335958,-1.60391233429765,-1.60391233429765,4096,-0.028585630552069984,0.03232617791131508,0.04315228907501237,0.010444403761036586,2.2948622776216956,-2.2948622776216956
34,4,2,34,2.0,3.124769241492503,4096,0.08103121026658329,-0.016470223432968008,0.08268812065344769,0.020185969331019262,-0.20052606348670377,,4096,-0.04778703725775769,0.010670086032456106,0.04896377912104351,0.01237249314128013,2.921912019991783,,4096,0.11728107443392405,0.01113858249035398,0.11780882157236806,0.029389133873676646,0.0946893846490407,-0.0946893846490407,4096,-0.061846828218214245,-0.021568032433996413,0.06549969605828124,0.016379485833487112,-2.8060469744424696,2.8060469744424696,4096,-0.06201101581351566,0.02000333020553679,0.06515749612696785,0.016072823890869368,2.8295537933567583,2.8295537933567583,4096,-0.05874027508509119,0.07972619401021708,0.09902871264651963,0.024487301996173366,2.2057796379183725,-2.2057796379183725
