scene_id,working_point,seed,delay_error_ns,target_velocity_mps,target_snr_db,level,method,status,estimate_ns,truth_ns,error_ns,runtime_sec,fallback_reason,snr_db,bias_ns,rmse_ns,std_ns,ci95_low_ns,ci95_high_ns,outlier_rate,fallback_rate,fallback_count,finite_estimate_count,trials,mean_runtime_sec,random_seed_namespace,sampling_rate_hz,bandwidth_hz,pulse_samples
base__seed_202__v_p6d7__snr_p35__delay_p2ns,base,202,2.0,6.7,35.0,level2,D1_ordinary_LS,ok,1.472426760853814,2.0,-0.527573239146186,0.0002595320111140609,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_p2ns,base,202,2.0,6.7,35.0,level2,D2_weighted_LS,ok,1.4714035736415694,2.0,-0.5285964263584306,0.00013486499665305018,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_p2ns,base,202,2.0,6.7,35.0,level2,D3_Huber_weighted_LS,ok,1.4705260492660148,2.0,-0.5294739507339852,0.0013267150206957012,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_p2ns,base,202,2.0,6.7,35.0,level2,cross_correlation,ok,0.4970320907299262,2.0,-1.5029679092700738,1.1746498430147767,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_p2ns,base,202,2.0,6.7,35.0,level2,gcc_phat,ok,0.10998212579468207,2.0,-1.890017874205318,1.8518930230056867,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_m2ns,base,202,-2.0,6.7,35.0,level2,D1_ordinary_LS,ok,-0.28054226640662333,-2.0,1.7194577335933767,0.0011789989948738366,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_m2ns,base,202,-2.0,6.7,35.0,level2,D2_weighted_LS,ok,-0.31790602577235244,-2.0,1.6820939742276475,0.0001434550213161856,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_m2ns,base,202,-2.0,6.7,35.0,level2,D3_Huber_weighted_LS,ok,-0.37244505725773003,-2.0,1.62755494274227,0.0020590049971360713,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_m2ns,base,202,-2.0,6.7,35.0,level2,cross_correlation,ok,-0.48979131435818074,-2.0,1.5102086856418193,1.1311305089911912,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_m2ns,base,202,-2.0,6.7,35.0,level2,gcc_phat,ok,-0.09953707443422763,-2.0,1.9004629255657723,1.6902699930069502,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_p4ns,base,202,4.0,6.7,35.0,level2,D1_ordinary_LS,ok,3.12607027561074,4.0,-0.8739297243892601,0.00027364000561647117,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_p4ns,base,202,4.0,6.7,35.0,level2,D2_weighted_LS,ok,3.1221454696470397,4.0,-0.8778545303529603,0.0001461080100852996,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_p4ns,base,202,4.0,6.7,35.0,level2,D3_Huber_weighted_LS,ok,3.1073309335028574,4.0,-0.8926690664971426,0.0012807580060325563,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_p4ns,base,202,4.0,6.7,35.0,level2,cross_correlation,ok,1.0981726590860947,4.0,-2.901827340913905,1.1415159640018828,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_p4ns,base,202,4.0,6.7,35.0,level2,gcc_phat,ok,0.10367498647343694,4.0,-3.896325013526563,1.7605901130009443,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_m4ns,base,202,-4.0,6.7,35.0,level2,D1_ordinary_LS,ok,-0.9576655395044493,-4.0,3.0423344604955505,0.00018899200949817896,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_m4ns,base,202,-4.0,6.7,35.0,level2,D2_weighted_LS,ok,-0.9950394033818996,-4.0,3.0049605966181003,0.00013095300528220832,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_m4ns,base,202,-4.0,6.7,35.0,level2,D3_Huber_weighted_LS,ok,-0.9086588783058666,-4.0,3.0913411216941333,0.0012236960174050182,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_m4ns,base,202,-4.0,6.7,35.0,level2,cross_correlation,ok,-1.0941411988721346,-4.0,2.9058588011278657,1.1529933900164906,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_m4ns,base,202,-4.0,6.7,35.0,level2,gcc_phat,ok,-0.09738436095104616,-4.0,3.9026156390489537,1.7171322589856572,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_p8ns,base,202,8.0,6.7,35.0,level2,D1_ordinary_LS,ok,5.830300685569252,8.0,-2.1696993144307477,0.0002801340015139431,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_p8ns,base,202,8.0,6.7,35.0,level2,D2_weighted_LS,ok,5.832181082151534,8.0,-2.167818917848466,0.0001431749842595309,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_p8ns,base,202,8.0,6.7,35.0,level2,D3_Huber_weighted_LS,ok,5.783639411373351,8.0,-2.2163605886266486,0.0013251749915070832,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_p8ns,base,202,8.0,6.7,35.0,level2,cross_correlation,ok,2.6325874598715044,8.0,-5.367412540128496,1.0979063350241631,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_p8ns,base,202,8.0,6.7,35.0,level2,gcc_phat,ok,0.41470177669849684,8.0,-7.585298223301503,1.6882624250138178,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_m8ns,base,202,-8.0,6.7,35.0,level2,D1_ordinary_LS,ok,-2.124996240596302,-8.0,5.875003759403699,0.00017516300431452692,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_m8ns,base,202,-8.0,6.7,35.0,level2,D2_weighted_LS,ok,-2.2377440503422155,-8.0,5.762255949657785,0.00013556302292272449,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_m8ns,base,202,-8.0,6.7,35.0,level2,D3_Huber_weighted_LS,ok,-2.16488072457905,-8.0,5.835119275420951,0.0012118220038246363,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_m8ns,base,202,-8.0,6.7,35.0,level2,cross_correlation,ok,-2.6348528418341735,-8.0,5.3651471581658265,1.122843588993419,,,,,,,,,,,,,,,,,
base__seed_202__v_p6d7__snr_p35__delay_m8ns,base,202,-8.0,6.7,35.0,level2,gcc_phat,ok,-0.40522085498112925,-8.0,7.594779145018871,1.6738307619816624,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p0ns,base,202,0.0,12.0,30.0,level2,D1_ordinary_LS,ok,-0.31482992236677865,0.0,-0.31482992236677865,0.00025862400070764124,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p0ns,base,202,0.0,12.0,30.0,level2,D2_weighted_LS,ok,-0.3128536016348008,0.0,-0.3128536016348008,0.00015602601342834532,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p0ns,base,202,0.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,-0.28882619193165404,0.0,-0.28882619193165404,0.001232006005011499,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p0ns,base,202,0.0,12.0,30.0,level2,cross_correlation,ok,0.005059994948727658,0.0,0.005059994948727658,1.1020021350122988,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p0ns,base,202,0.0,12.0,30.0,level2,gcc_phat,ok,0.011546073521762798,0.0,0.011546073521762798,1.4839800519985147,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p1ns,base,202,1.0,12.0,30.0,level2,D1_ordinary_LS,ok,0.5999417374090628,1.0,-0.40005826259093724,0.00023648401838727295,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p1ns,base,202,1.0,12.0,30.0,level2,D2_weighted_LS,ok,0.6000435576257894,1.0,-0.3999564423742106,0.0001703440211713314,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p1ns,base,202,1.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,0.607210324741725,1.0,-0.392789675258275,0.0013693140062969178,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p1ns,base,202,1.0,12.0,30.0,level2,cross_correlation,ok,0.2368360054954067,1.0,-0.7631639945045933,1.9542521069815848,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p1ns,base,202,1.0,12.0,30.0,level2,gcc_phat,ok,0.09913925338576264,1.0,-0.9008607466142373,1.8943940160097554,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m1ns,base,202,-1.0,12.0,30.0,level2,D1_ordinary_LS,ok,-0.2825149242657863,-1.0,0.7174850757342137,0.0001668519980739802,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m1ns,base,202,-1.0,12.0,30.0,level2,D2_weighted_LS,ok,-0.2948111260691812,-1.0,0.7051888739308187,0.00013074299204163253,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m1ns,base,202,-1.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,-0.29978653485588513,-1.0,0.7002134651441149,0.0012721639941446483,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m1ns,base,202,-1.0,12.0,30.0,level2,cross_correlation,ok,-0.22809580985134573,-1.0,0.7719041901486543,1.059538117988268,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m1ns,base,202,-1.0,12.0,30.0,level2,gcc_phat,ok,-0.08262675372445977,-1.0,0.9173732462755402,1.9662399380176794,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p2ns,base,202,2.0,12.0,30.0,level2,D1_ordinary_LS,ok,1.472426760853814,2.0,-0.527573239146186,0.0018996350117959082,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p2ns,base,202,2.0,12.0,30.0,level2,D2_weighted_LS,ok,1.4714035736415694,2.0,-0.5285964263584306,0.00014073197962716222,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p2ns,base,202,2.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,1.4705260492660148,2.0,-0.5294739507339852,0.0026503659901209176,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p2ns,base,202,2.0,12.0,30.0,level2,cross_correlation,ok,0.4970320907299262,2.0,-1.5029679092700738,1.10347339900909,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p2ns,base,202,2.0,12.0,30.0,level2,gcc_phat,ok,0.10998212579468207,2.0,-1.890017874205318,1.9135049309988972,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m2ns,base,202,-2.0,12.0,30.0,level2,D1_ordinary_LS,ok,-0.28054226640662333,-2.0,1.7194577335933767,0.00017544301226735115,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m2ns,base,202,-2.0,12.0,30.0,level2,D2_weighted_LS,ok,-0.31790602577235244,-2.0,1.6820939742276475,0.0001345850178040564,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m2ns,base,202,-2.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,-0.37244505725773003,-2.0,1.62755494274227,0.001504324987763539,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m2ns,base,202,-2.0,12.0,30.0,level2,cross_correlation,ok,-0.48979131435818074,-2.0,1.5102086856418193,1.0994412270083558,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m2ns,base,202,-2.0,12.0,30.0,level2,gcc_phat,ok,-0.09953707443422763,-2.0,1.9004629255657723,1.6499705919995904,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p4ns,base,202,4.0,12.0,30.0,level2,D1_ordinary_LS,ok,3.12607027561074,4.0,-0.8739297243892601,0.00027440799749456346,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p4ns,base,202,4.0,12.0,30.0,level2,D2_weighted_LS,ok,3.1221454696470397,4.0,-0.8778545303529603,0.000133957015350461,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p4ns,base,202,4.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,3.1073309335028574,4.0,-0.8926690664971426,0.0013495550083462149,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p4ns,base,202,4.0,12.0,30.0,level2,cross_correlation,ok,1.0981726590860947,4.0,-2.901827340913905,1.0865380040195305,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p4ns,base,202,4.0,12.0,30.0,level2,gcc_phat,ok,0.10367498647343694,4.0,-3.896325013526563,1.4114669779955875,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m4ns,base,202,-4.0,12.0,30.0,level2,D1_ordinary_LS,ok,-0.9576655395044493,-4.0,3.0423344604955505,0.0006456180126406252,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m4ns,base,202,-4.0,12.0,30.0,level2,D2_weighted_LS,ok,-0.9950394033818996,-4.0,3.0049605966181003,0.00013968400890007615,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m4ns,base,202,-4.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,-0.9086588783058666,-4.0,3.0913411216941333,0.0019102439982816577,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m4ns,base,202,-4.0,12.0,30.0,level2,cross_correlation,ok,-1.0941411988721346,-4.0,2.9058588011278657,1.2230944090115372,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m4ns,base,202,-4.0,12.0,30.0,level2,gcc_phat,ok,-0.09738436095104616,-4.0,3.9026156390489537,1.9081230869924184,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p8ns,base,202,8.0,12.0,30.0,level2,D1_ordinary_LS,ok,5.830300685569252,8.0,-2.1696993144307477,0.0005131280049681664,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p8ns,base,202,8.0,12.0,30.0,level2,D2_weighted_LS,ok,5.832181082151534,8.0,-2.167818917848466,0.00014191798982210457,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p8ns,base,202,8.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,5.783639411373351,8.0,-2.2163605886266486,0.0017530990007799119,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p8ns,base,202,8.0,12.0,30.0,level2,cross_correlation,ok,2.6325874598715044,8.0,-5.367412540128496,1.0814473000064027,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_p8ns,base,202,8.0,12.0,30.0,level2,gcc_phat,ok,0.41470177669849684,8.0,-7.585298223301503,2.498320976010291,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m8ns,base,202,-8.0,12.0,30.0,level2,D1_ordinary_LS,ok,-2.124996240596302,-8.0,5.875003759403699,0.00018012200598604977,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m8ns,base,202,-8.0,12.0,30.0,level2,D2_weighted_LS,ok,-2.2377440503422155,-8.0,5.762255949657785,0.00015819098916836083,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m8ns,base,202,-8.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,-2.16488072457905,-8.0,5.835119275420951,0.0015083019970916212,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m8ns,base,202,-8.0,12.0,30.0,level2,cross_correlation,ok,-2.6348528418341735,-8.0,5.3651471581658265,1.1542830170074012,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p30__delay_m8ns,base,202,-8.0,12.0,30.0,level2,gcc_phat,ok,-0.40522085498112925,-8.0,7.594779145018871,1.452802445011912,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p0ns,base,202,0.0,12.0,35.0,level2,D1_ordinary_LS,ok,-0.31482992236677865,0.0,-0.31482992236677865,0.00017935401410795748,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p0ns,base,202,0.0,12.0,35.0,level2,D2_weighted_LS,ok,-0.3128536016348008,0.0,-0.3128536016348008,0.00013311899965628982,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p0ns,base,202,0.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,-0.28882619193165404,0.0,-0.28882619193165404,0.0013846830115653574,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p0ns,base,202,0.0,12.0,35.0,level2,cross_correlation,ok,0.005059994948727658,0.0,0.005059994948727658,1.1084345520066563,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p0ns,base,202,0.0,12.0,35.0,level2,gcc_phat,ok,0.011546073521762798,0.0,0.011546073521762798,1.2617929490224924,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,level2,D1_ordinary_LS,ok,0.5999417374090628,1.0,-0.40005826259093724,0.00026288500521332026,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,level2,D2_weighted_LS,ok,0.6000435576257894,1.0,-0.3999564423742106,0.00015742299729026854,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,0.607210324741725,1.0,-0.392789675258275,0.0013362120080273598,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,level2,cross_correlation,ok,0.2368360054954067,1.0,-0.7631639945045933,1.1411156360118184,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,level2,gcc_phat,ok,0.09913925338576264,1.0,-0.9008607466142373,1.6536607619782444,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,level2,D1_ordinary_LS,ok,-0.2825149242657863,-1.0,0.7174850757342137,0.00023438897915184498,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,level2,D2_weighted_LS,ok,-0.2948111260691812,-1.0,0.7051888739308187,0.00015881998115219176,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,-0.29978653485588513,-1.0,0.7002134651441149,0.001465278008254245,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,level2,cross_correlation,ok,-0.22809580985134573,-1.0,0.7719041901486543,1.1600630049942993,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,level2,gcc_phat,ok,-0.08262675372445977,-1.0,0.9173732462755402,1.6365767100069206,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p2ns,base,202,2.0,12.0,35.0,level2,D1_ordinary_LS,ok,1.472426760853814,2.0,-0.527573239146186,0.00016349900397472084,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p2ns,base,202,2.0,12.0,35.0,level2,D2_weighted_LS,ok,1.4714035736415694,2.0,-0.5285964263584306,0.00012780999531969428,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p2ns,base,202,2.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,1.4705260492660148,2.0,-0.5294739507339852,0.0012275369954295456,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p2ns,base,202,2.0,12.0,35.0,level2,cross_correlation,ok,0.4970320907299262,2.0,-1.5029679092700738,1.1790848349919543,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p2ns,base,202,2.0,12.0,35.0,level2,gcc_phat,ok,0.10998212579468207,2.0,-1.890017874205318,1.536040323000634,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m2ns,base,202,-2.0,12.0,35.0,level2,D1_ordinary_LS,ok,-0.28054226640662333,-2.0,1.7194577335933767,0.0017976549861487001,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m2ns,base,202,-2.0,12.0,35.0,level2,D2_weighted_LS,ok,-0.31790602577235244,-2.0,1.6820939742276475,0.0002313150034751743,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m2ns,base,202,-2.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,-0.37244505725773003,-2.0,1.62755494274227,0.0033653220161795616,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m2ns,base,202,-2.0,12.0,35.0,level2,cross_correlation,ok,-0.48979131435818074,-2.0,1.5102086856418193,1.108146943995962,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m2ns,base,202,-2.0,12.0,35.0,level2,gcc_phat,ok,-0.09953707443422763,-2.0,1.9004629255657723,1.6555077919911128,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p4ns,base,202,4.0,12.0,35.0,level2,D1_ordinary_LS,ok,3.12607027561074,4.0,-0.8739297243892601,0.0007077750051394105,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p4ns,base,202,4.0,12.0,35.0,level2,D2_weighted_LS,ok,3.1221454696470397,4.0,-0.8778545303529603,0.00014526999439112842,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p4ns,base,202,4.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,3.1073309335028574,4.0,-0.8926690664971426,0.002630097995279357,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p4ns,base,202,4.0,12.0,35.0,level2,cross_correlation,ok,1.0981726590860947,4.0,-2.901827340913905,1.064680623007007,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p4ns,base,202,4.0,12.0,35.0,level2,gcc_phat,ok,0.10367498647343694,4.0,-3.896325013526563,1.7918109749734867,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m4ns,base,202,-4.0,12.0,35.0,level2,D1_ordinary_LS,ok,-0.9576655395044493,-4.0,3.0423344604955505,0.00016803000471554697,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m4ns,base,202,-4.0,12.0,35.0,level2,D2_weighted_LS,ok,-0.9950394033818996,-4.0,3.0049605966181003,0.00013338998542167246,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m4ns,base,202,-4.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,-0.9086588783058666,-4.0,3.0913411216941333,0.0014442469982896,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m4ns,base,202,-4.0,12.0,35.0,level2,cross_correlation,ok,-1.0941411988721346,-4.0,2.9058588011278657,1.1119289340276737,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m4ns,base,202,-4.0,12.0,35.0,level2,gcc_phat,ok,-0.09738436095104616,-4.0,3.9026156390489537,1.7556580640084576,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p8ns,base,202,8.0,12.0,35.0,level2,D1_ordinary_LS,ok,5.830300685569252,8.0,-2.1696993144307477,0.00019142800010740757,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p8ns,base,202,8.0,12.0,35.0,level2,D2_weighted_LS,ok,5.832181082151534,8.0,-2.167818917848466,0.00012480199802666903,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p8ns,base,202,8.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,5.783639411373351,8.0,-2.2163605886266486,0.05939365900121629,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p8ns,base,202,8.0,12.0,35.0,level2,cross_correlation,ok,2.6325874598715044,8.0,-5.367412540128496,1.1393441300024278,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_p8ns,base,202,8.0,12.0,35.0,level2,gcc_phat,ok,0.41470177669849684,8.0,-7.585298223301503,2.0589251709752716,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m8ns,base,202,-8.0,12.0,35.0,level2,D1_ordinary_LS,ok,-2.124996240596302,-8.0,5.875003759403699,0.0002395490009803325,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m8ns,base,202,-8.0,12.0,35.0,level2,D2_weighted_LS,ok,-2.2377440503422155,-8.0,5.762255949657785,0.00022886402439326048,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m8ns,base,202,-8.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,-2.16488072457905,-8.0,5.835119275420951,0.061398860008921474,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m8ns,base,202,-8.0,12.0,35.0,level2,cross_correlation,ok,-2.6348528418341735,-8.0,5.3651471581658265,1.1756819380098023,,,,,,,,,,,,,,,,,
base__seed_202__v_p12__snr_p35__delay_m8ns,base,202,-8.0,12.0,35.0,level2,gcc_phat,ok,-0.40522085498112925,-8.0,7.594779145018871,1.4295148279925343,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p0ns,base,303,0.0,6.7,30.0,level2,D1_ordinary_LS,ok,-0.20086586518243718,0.0,-0.20086586518243718,0.00017823101370595396,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p0ns,base,303,0.0,6.7,30.0,level2,D2_weighted_LS,ok,-0.18399017447312369,0.0,-0.18399017447312369,0.00013332400703802705,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p0ns,base,303,0.0,6.7,30.0,level2,D3_Huber_weighted_LS,ok,-0.27568404507841654,0.0,-0.27568404507841654,0.001505605992861092,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p0ns,base,303,0.0,6.7,30.0,level2,cross_correlation,ok,-0.03230636654742368,0.0,-0.03230636654742368,1.148172313987743,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p0ns,base,303,0.0,6.7,30.0,level2,gcc_phat,ok,-0.03226597699457629,0.0,-0.03226597699457629,1.598470216995338,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p1ns,base,303,1.0,6.7,30.0,level2,D1_ordinary_LS,ok,0.6439489150276227,1.0,-0.35605108497237725,0.00017236600979231298,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p1ns,base,303,1.0,6.7,30.0,level2,D2_weighted_LS,ok,0.6537263738354662,1.0,-0.34627362616453383,0.00013646797742694616,,,,,,,,,,,,,,,,,
