case_id,factor,factor_level,seed,method,comparison_protocol,threshold_scale,target_detected,background_Pfa
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,Shrinkage-SMI/MVDR local,scientific_controlled,5.0,0.0,0.00025223790016689425
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,Corrected JDL physical,scientific_controlled,0.5,1.0,0.0112350174480352
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,Corrected JDL physical,scientific_controlled,0.75,1.0,0.006249051737217418
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,Corrected JDL physical,scientific_controlled,1.0,1.0,0.004343043544226976
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,Corrected JDL physical,scientific_controlled,1.5,1.0,0.002431345774541041
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,Corrected JDL physical,scientific_controlled,2.0,1.0,0.0015153239265665302
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,Corrected JDL physical,scientific_controlled,3.0,0.0,0.0006505082688514641
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,Corrected JDL physical,scientific_controlled,5.0,0.0,0.00015551509634349872
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,MNEC physical,scientific_controlled,0.5,1.0,0.011214155666818389
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,MNEC physical,scientific_controlled,0.75,1.0,0.006275603095129722
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,MNEC physical,scientific_controlled,1.0,1.0,0.004432180245789713
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,MNEC physical,scientific_controlled,1.5,1.0,0.002649446214534972
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,MNEC physical,scientific_controlled,2.0,1.0,0.0017637687756030952
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,MNEC physical,scientific_controlled,3.0,0.0,0.0008174025185859505
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,MNEC physical,scientific_controlled,5.0,0.0,0.0002256865422545896
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,SA-MNEC physical [approximate academic reference],scientific_controlled,0.5,1.0,0.011155363374298285
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,SA-MNEC physical [approximate academic reference],scientific_controlled,0.75,1.0,0.006241465634956759
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,SA-MNEC physical [approximate academic reference],scientific_controlled,1.0,1.0,0.0044473524503110306
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,SA-MNEC physical [approximate academic reference],scientific_controlled,1.5,1.0,0.0026608253679259596
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,SA-MNEC physical [approximate academic reference],scientific_controlled,2.0,1.0,0.0017580791989076012
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,SA-MNEC physical [approximate academic reference],scientific_controlled,3.0,0.0,0.0008136094674556213
baseline_v2_transitionpilottargetsnrdb0p0_s20261121,target_snr_db,0.0,20261121,SA-MNEC physical [approximate academic reference],scientific_controlled,5.0,0.0,0.0002256865422545896
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Current legacy CSI [production replay],production_replay,0.5,1.0,0.015574267941131847
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Current legacy CSI [production replay],production_replay,0.75,1.0,0.005463890153239266
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Current legacy CSI [production replay],production_replay,1.0,1.0,0.002112729479593385
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Current legacy CSI [production replay],production_replay,1.5,1.0,0.00041913214990138065
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Current legacy CSI [production replay],production_replay,2.0,1.0,3.0344409042633894e-05
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Current legacy CSI [production replay],production_replay,3.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Current legacy CSI [production replay],production_replay,5.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Phase-only CSI [production replay],production_replay,0.5,1.0,0.00974814140494614
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Phase-only CSI [production replay],production_replay,0.75,1.0,0.002245486269154908
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Phase-only CSI [production replay],production_replay,1.0,1.0,0.0003489607039902898
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Phase-only CSI [production replay],production_replay,1.5,1.0,1.8965255651646184e-06
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Phase-only CSI [production replay],production_replay,2.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Phase-only CSI [production replay],production_replay,3.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Phase-only CSI [production replay],production_replay,5.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Current legacy CSI [scientific controlled],scientific_controlled,0.5,1.0,0.015570474890001518
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Current legacy CSI [scientific controlled],scientific_controlled,0.75,1.0,0.005463890153239266
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Current legacy CSI [scientific controlled],scientific_controlled,1.0,1.0,0.0021146260051585495
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Current legacy CSI [scientific controlled],scientific_controlled,1.5,1.0,0.00041723562433621604
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Current legacy CSI [scientific controlled],scientific_controlled,2.0,1.0,3.0344409042633894e-05
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Current legacy CSI [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Current legacy CSI [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Phase-only CSI [scientific controlled],scientific_controlled,0.5,1.0,0.00974434835381581
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Phase-only CSI [scientific controlled],scientific_controlled,0.75,1.0,0.002245486269154908
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Phase-only CSI [scientific controlled],scientific_controlled,1.0,1.0,0.0003489607039902898
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Phase-only CSI [scientific controlled],scientific_controlled,1.5,1.0,1.8965255651646184e-06
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Phase-only CSI [scientific controlled],scientific_controlled,2.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Phase-only CSI [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Phase-only CSI [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Row complex LS / Wiener [scientific controlled],scientific_controlled,0.5,1.0,0.009706417842512517
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Row complex LS / Wiener [scientific controlled],scientific_controlled,0.75,1.0,0.0022739341526323777
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Row complex LS / Wiener [scientific controlled],scientific_controlled,1.0,1.0,0.00045895918676983765
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Row complex LS / Wiener [scientific controlled],scientific_controlled,1.5,1.0,1.8965255651646184e-06
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Row complex LS / Wiener [scientific controlled],scientific_controlled,2.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Row complex LS / Wiener [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Row complex LS / Wiener [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,0.5,1.0,0.009782278865119102
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,0.75,1.0,0.00228720983158853
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,1.0,1.0,0.00046085571233500227
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,1.5,1.0,1.8965255651646184e-06
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,2.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,DL-SMI/MVDR global,scientific_controlled,0.5,1.0,0.011394325595509028
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,DL-SMI/MVDR global,scientific_controlled,0.75,1.0,0.0066359429525109995
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,DL-SMI/MVDR global,scientific_controlled,1.0,1.0,0.004464421180397512
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,DL-SMI/MVDR global,scientific_controlled,1.5,1.0,0.002550826885146412
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,DL-SMI/MVDR global,scientific_controlled,2.0,1.0,0.0015779092702169625
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,DL-SMI/MVDR global,scientific_controlled,3.0,0.0,0.0007017144591109088
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,DL-SMI/MVDR global,scientific_controlled,5.0,0.0,0.00016120467303899256
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,DL-SMI/MVDR local,scientific_controlled,0.5,1.0,0.011371567288727052
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,DL-SMI/MVDR local,scientific_controlled,0.75,1.0,0.006725079654073737
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,DL-SMI/MVDR local,scientific_controlled,1.0,1.0,0.004712866029434077
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,DL-SMI/MVDR local,scientific_controlled,1.5,1.0,0.002822030040964952
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,DL-SMI/MVDR local,scientific_controlled,2.0,1.0,0.0018491124260355029
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,DL-SMI/MVDR local,scientific_controlled,3.0,0.0,0.0008761948111060537
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,DL-SMI/MVDR local,scientific_controlled,5.0,0.0,0.00028447883477469274
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Shrinkage-SMI/MVDR global,scientific_controlled,0.5,1.0,0.011401911697769686
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Shrinkage-SMI/MVDR global,scientific_controlled,0.75,1.0,0.006626460324685177
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Shrinkage-SMI/MVDR global,scientific_controlled,1.0,1.0,0.004490972538309816
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Shrinkage-SMI/MVDR global,scientific_controlled,1.5,1.0,0.0025925504475800333
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Shrinkage-SMI/MVDR global,scientific_controlled,2.0,1.0,0.0016044606281292672
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Shrinkage-SMI/MVDR global,scientific_controlled,3.0,0.0,0.000730162342588378
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Shrinkage-SMI/MVDR global,scientific_controlled,5.0,0.0,0.00018016992869063876
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Shrinkage-SMI/MVDR local,scientific_controlled,0.5,1.0,0.011381049916552876
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Shrinkage-SMI/MVDR local,scientific_controlled,0.75,1.0,0.0067004248217265965
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Shrinkage-SMI/MVDR local,scientific_controlled,1.0,1.0,0.004644591109088151
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Shrinkage-SMI/MVDR local,scientific_controlled,1.5,1.0,0.002768927325140343
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Shrinkage-SMI/MVDR local,scientific_controlled,2.0,1.0,0.0017884236079502352
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Shrinkage-SMI/MVDR local,scientific_controlled,3.0,0.0,0.0008363677742375967
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Shrinkage-SMI/MVDR local,scientific_controlled,5.0,0.0,0.0002579274768623881
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Corrected JDL physical,scientific_controlled,0.5,1.0,0.011363981186466393
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Corrected JDL physical,scientific_controlled,0.75,1.0,0.006539220148687604
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Corrected JDL physical,scientific_controlled,1.0,1.0,0.004451145501441359
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Corrected JDL physical,scientific_controlled,1.5,1.0,0.0024616901835836746
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Corrected JDL physical,scientific_controlled,2.0,1.0,0.00146601426187225
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Corrected JDL physical,scientific_controlled,3.0,0.0,0.0006334395387649826
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,Corrected JDL physical,scientific_controlled,5.0,0.0,0.00014034289182218176
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,MNEC physical,scientific_controlled,0.5,1.0,0.01133742982855409
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,MNEC physical,scientific_controlled,0.75,1.0,0.0066473221059019875
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,MNEC physical,scientific_controlled,1.0,1.0,0.004549764830829919
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,MNEC physical,scientific_controlled,1.5,1.0,0.002658928842360795
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,MNEC physical,scientific_controlled,2.0,1.0,0.0017068730086481567
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,MNEC physical,scientific_controlled,3.0,0.0,0.0007889546351084812
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,MNEC physical,scientific_controlled,5.0,0.0,0.00023137611895008344
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,SA-MNEC physical [approximate academic reference],scientific_controlled,0.5,1.0,0.011318464572902443
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,SA-MNEC physical [approximate academic reference],scientific_controlled,0.75,1.0,0.006628356850250342
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,SA-MNEC physical [approximate academic reference],scientific_controlled,1.0,1.0,0.0045535578819602485
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,SA-MNEC physical [approximate academic reference],scientific_controlled,1.5,1.0,0.0026627218934911242
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,SA-MNEC physical [approximate academic reference],scientific_controlled,2.0,1.0,0.001708769534213321
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,SA-MNEC physical [approximate academic reference],scientific_controlled,3.0,0.0,0.0007927476862388105
baseline_v2_transitionpilottargetsnrdb0p0_s20261122,target_snr_db,0.0,20261122,SA-MNEC physical [approximate academic reference],scientific_controlled,5.0,0.0,0.00023327264451524806
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Current legacy CSI [production replay],production_replay,0.5,1.0,0.014722727962372933
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Current legacy CSI [production replay],production_replay,0.75,1.0,0.004932862994993173
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Current legacy CSI [production replay],production_replay,1.0,1.0,0.0019268699742072523
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Current legacy CSI [production replay],production_replay,1.5,1.0,0.0002806857836443635
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Current legacy CSI [production replay],production_replay,2.0,1.0,1.327567895615233e-05
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Current legacy CSI [production replay],production_replay,3.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Current legacy CSI [production replay],production_replay,5.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Phase-only CSI [production replay],production_replay,0.5,1.0,0.008727810650887574
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Phase-only CSI [production replay],production_replay,0.75,1.0,0.0015722196935214687
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Phase-only CSI [production replay],production_replay,1.0,1.0,0.00016120467303899256
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Phase-only CSI [production replay],production_replay,1.5,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Phase-only CSI [production replay],production_replay,2.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Phase-only CSI [production replay],production_replay,3.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Phase-only CSI [production replay],production_replay,5.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Current legacy CSI [scientific controlled],scientific_controlled,0.5,1.0,0.014732210590198755
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Current legacy CSI [scientific controlled],scientific_controlled,0.75,1.0,0.004930966469428008
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Current legacy CSI [scientific controlled],scientific_controlled,1.0,1.0,0.0019173873463814292
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Current legacy CSI [scientific controlled],scientific_controlled,1.5,1.0,0.0002806857836443635
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Current legacy CSI [scientific controlled],scientific_controlled,2.0,1.0,1.327567895615233e-05
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Current legacy CSI [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Current legacy CSI [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Phase-only CSI [scientific controlled],scientific_controlled,0.5,1.0,0.008727810650887574
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Phase-only CSI [scientific controlled],scientific_controlled,0.75,1.0,0.001570323167956304
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Phase-only CSI [scientific controlled],scientific_controlled,1.0,1.0,0.00016120467303899256
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Phase-only CSI [scientific controlled],scientific_controlled,1.5,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Phase-only CSI [scientific controlled],scientific_controlled,2.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Phase-only CSI [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Phase-only CSI [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Row complex LS / Wiener [scientific controlled],scientific_controlled,0.5,1.0,0.008803671673494159
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Row complex LS / Wiener [scientific controlled],scientific_controlled,0.75,1.0,0.0016879077529965104
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Row complex LS / Wiener [scientific controlled],scientific_controlled,1.0,1.0,0.0002446517979062358
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Row complex LS / Wiener [scientific controlled],scientific_controlled,1.5,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Row complex LS / Wiener [scientific controlled],scientific_controlled,2.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Row complex LS / Wiener [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Row complex LS / Wiener [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,0.5,1.0,0.008839705659232287
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,0.75,1.0,0.001704976483082992
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,1.0,1.0,0.000248444849036565
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,1.5,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,2.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,DL-SMI/MVDR global,scientific_controlled,0.5,1.0,0.01066037020179032
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,DL-SMI/MVDR global,scientific_controlled,0.75,1.0,0.006195949021392809
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,DL-SMI/MVDR global,scientific_controlled,1.0,1.0,0.004413214990138067
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,DL-SMI/MVDR global,scientific_controlled,1.5,0.0,0.002514792899408284
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,DL-SMI/MVDR global,scientific_controlled,2.0,0.0,0.001570323167956304
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,DL-SMI/MVDR global,scientific_controlled,3.0,0.0,0.0007358519192838719
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,DL-SMI/MVDR global,scientific_controlled,5.0,0.0,0.0002162039144287665
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,DL-SMI/MVDR local,scientific_controlled,0.5,1.0,0.010571233500227583
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,DL-SMI/MVDR local,scientific_controlled,0.75,1.0,0.006381808526778941
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,DL-SMI/MVDR local,scientific_controlled,1.0,1.0,0.004585798816568047
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,DL-SMI/MVDR local,scientific_controlled,1.5,0.0,0.0028353057199211047
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,DL-SMI/MVDR local,scientific_controlled,2.0,0.0,0.0018756637839478076
baseline_v2_transitionpilottargetsnrdb0p0_s20261123,target_snr_db,0.0,20261123,DL-SMI/MVDR local,scientific_controlled,3.0,0.0,0.0009065392201486876
